season,week,celebrity_name,ballroom_partner,celebrity_industry,age,results,placement,elim_week,J_total,active,J_sum_week,J_pct,eliminated,contestant_id,p_est
1,3,Kelly Monaco,Alec Mazo,Actor/Actress,29,1st Place,1,,21.0,True,106.0,0.1981132075471698,False,1_Kelly Monaco,0.4620469601944963
1,3,Kelly Monaco,Alec Mazo,Actor/Actress,29,1st Place,1,,21.0,True,106.0,0.1981132075471698,False,1_Kelly Monaco,0.4620469601944963
1,4,Kelly Monaco,Alec Mazo,Actor/Actress,29,1st Place,1,,26.0,True,92.0,0.2826086956521739,False,1_Kelly Monaco,0.4728292681667216
1,4,Kelly Monaco,Alec Mazo,Actor/Actress,29,1st Place,1,,26.0,True,92.0,0.2826086956521739,False,1_Kelly Monaco,0.4728292681667216
1,5,Kelly Monaco,Alec Mazo,Actor/Actress,29,1st Place,1,,23.5,True,73.0,0.3219178082191781,False,1_Kelly Monaco,0.4794846425429836
1,5,Kelly Monaco,Alec Mazo,Actor/Actress,29,1st Place,1,,23.5,True,73.0,0.3219178082191781,False,1_Kelly Monaco,0.4794846425429836
1,6,Kelly Monaco,Alec Mazo,Actor/Actress,29,1st Place,1,,27.5,True,54.5,0.5045871559633027,False,1_Kelly Monaco,0.5000000168927065
1,6,Kelly Monaco,Alec Mazo,Actor/Actress,29,1st Place,1,,27.5,True,54.5,0.5045871559633027,False,1_Kelly Monaco,0.5000000168927065
1,1,Evander Holyfield,Edyta Sliwinska,Athlete,42,Eliminated Week 3,5,3.0,18.0,True,109.0,0.1651376146788991,False,1_Evander Holyfield,0.0401626014912787
1,1,Evander Holyfield,Edyta Sliwinska,Athlete,42,Eliminated Week 3,5,3.0,18.0,True,109.0,0.1651376146788991,False,1_Evander Holyfield,0.0401626014912787
1,2,Evander Holyfield,Edyta Sliwinska,Athlete,42,Eliminated Week 3,5,3.0,14.0,True,121.0,0.1157024793388429,False,1_Evander Holyfield,0.0411687980335514
1,2,Evander Holyfield,Edyta Sliwinska,Athlete,42,Eliminated Week 3,5,3.0,14.0,True,121.0,0.1157024793388429,False,1_Evander Holyfield,0.0411687980335514
1,3,Evander Holyfield,Edyta Sliwinska,Athlete,42,Eliminated Week 3,5,3.0,13.0,True,106.0,0.1226415094339622,True,1_Evander Holyfield,0.0319633365773552
1,3,Evander Holyfield,Edyta Sliwinska,Athlete,42,Eliminated Week 3,5,3.0,13.0,True,106.0,0.1226415094339622,True,1_Evander Holyfield,0.0319633365773552
1,4,Evander Holyfield,Edyta Sliwinska,Athlete,42,Eliminated Week 3,5,3.0,0.0,False,92.0,0.0,False,1_Evander Holyfield,
1,5,Evander Holyfield,Edyta Sliwinska,Athlete,42,Eliminated Week 3,5,3.0,0.0,False,73.0,0.0,False,1_Evander Holyfield,
1,6,Evander Holyfield,Edyta Sliwinska,Athlete,42,Eliminated Week 3,5,3.0,0.0,False,54.5,0.0,False,1_Evander Holyfield,
1,1,Rachel Hunter,Jonathan Roberts,Model,35,Eliminated Week 4,4,4.0,20.0,True,109.0,0.1834862385321101,False,1_Rachel Hunter,9.597127109684213e-06
1,1,Rachel Hunter,Jonathan Roberts,Model,35,Eliminated Week 4,4,4.0,20.0,True,109.0,0.1834862385321101,False,1_Rachel Hunter,9.597127109684213e-06
1,2,Rachel Hunter,Jonathan Roberts,Model,35,Eliminated Week 4,4,4.0,24.0,True,121.0,0.1983471074380165,False,1_Rachel Hunter,1.2052131261009232e-19
1,2,Rachel Hunter,Jonathan Roberts,Model,35,Eliminated Week 4,4,4.0,24.0,True,121.0,0.1983471074380165,False,1_Rachel Hunter,1.2052131261009232e-19
1,3,Rachel Hunter,Jonathan Roberts,Model,35,Eliminated Week 4,4,4.0,26.0,True,106.0,0.2452830188679245,False,1_Rachel Hunter,0.0
1,3,Rachel Hunter,Jonathan Roberts,Model,35,Eliminated Week 4,4,4.0,26.0,True,106.0,0.2452830188679245,False,1_Rachel Hunter,0.0
1,4,Rachel Hunter,Jonathan Roberts,Model,35,Eliminated Week 4,4,4.0,25.0,True,92.0,0.2717391304347826,True,1_Rachel Hunter,0.0
1,4,Rachel Hunter,Jonathan Roberts,Model,35,Eliminated Week 4,4,4.0,25.0,True,92.0,0.2717391304347826,True,1_Rachel Hunter,0.0
1,5,Rachel Hunter,Jonathan Roberts,Model,35,Eliminated Week 4,4,4.0,0.0,False,73.0,0.0,False,1_Rachel Hunter,
1,6,Rachel Hunter,Jonathan Roberts,Model,35,Eliminated Week 4,4,4.0,0.0,False,54.5,0.0,False,1_Rachel Hunter,
1,1,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,20.0,True,109.0,0.1834862385321101,False,1_Joey McIntyre,0.0402104650886408
1,1,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,20.0,True,109.0,0.1834862385321101,False,1_Joey McIntyre,0.0402104650886408
1,2,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,21.0,True,121.0,0.1735537190082644,False,1_Joey McIntyre,0.0414388607934482
1,2,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,21.0,True,121.0,0.1735537190082644,False,1_Joey McIntyre,0.0414388607934482
1,3,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,22.0,True,106.0,0.2075471698113207,False,1_Joey McIntyre,0.043942733562994
1,3,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,22.0,True,106.0,0.2075471698113207,False,1_Joey McIntyre,0.043942733562994
1,4,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,20.0,True,92.0,0.217391304347826,False,1_Joey McIntyre,0.0543415237128221
1,4,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,20.0,True,92.0,0.217391304347826,False,1_Joey McIntyre,0.0543415237128221
1,5,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,22.5,True,73.0,0.3082191780821918,False,1_Joey McIntyre,0.0410306412682224
1,5,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,22.5,True,73.0,0.3082191780821918,False,1_Joey McIntyre,0.0410306412682224
1,6,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,32,3rd Place,3,,0.0,False,54.5,0.0,False,1_Joey McIntyre,
1,1,Trista Sutter,Louis van Amstel,TV Personality,32,Eliminated Week 2,6,2.0,18.0,True,109.0,0.1651376146788991,False,1_Trista Sutter,0.0016012693626001
1,1,Trista Sutter,Louis van Amstel,TV Personality,32,Eliminated Week 2,6,2.0,18.0,True,109.0,0.1651376146788991,False,1_Trista Sutter,0.0016012693626001
1,2,Trista Sutter,Louis van Amstel,TV Personality,32,Eliminated Week 2,6,2.0,19.0,True,121.0,0.1570247933884297,True,1_Trista Sutter,0.0
1,2,Trista Sutter,Louis van Amstel,TV Personality,32,Eliminated Week 2,6,2.0,19.0,True,121.0,0.1570247933884297,True,1_Trista Sutter,0.0
1,3,Trista Sutter,Louis van Amstel,TV Personality,32,Eliminated Week 2,6,2.0,0.0,False,106.0,0.0,False,1_Trista Sutter,
1,4,Trista Sutter,Louis van Amstel,TV Personality,32,Eliminated Week 2,6,2.0,0.0,False,92.0,0.0,False,1_Trista Sutter,
1,5,Trista Sutter,Louis van Amstel,TV Personality,32,Eliminated Week 2,6,2.0,0.0,False,73.0,0.0,False,1_Trista Sutter,
1,6,Trista Sutter,Louis van Amstel,TV Personality,32,Eliminated Week 2,6,2.0,0.0,False,54.5,0.0,False,1_Trista Sutter,
2,1,Tatum O'Neal,Nick Kosovich,Actor/Actress,42,Eliminated Week 2,9,2.0,23.0,True,195.0,0.1179487179487179,False,2_Tatum O'Neal,0.0007372746871074
2,1,Tatum O'Neal,Nick Kosovich,Actor/Actress,42,Eliminated Week 2,9,2.0,23.0,True,195.0,0.1179487179487179,False,2_Tatum O'Neal,0.0007372746871074
2,2,Tatum O'Neal,Nick Kosovich,Actor/Actress,42,Eliminated Week 2,9,2.0,17.0,True,200.0,0.085,True,2_Tatum O'Neal,0.0006907069658971
2,2,Tatum O'Neal,Nick Kosovich,Actor/Actress,42,Eliminated Week 2,9,2.0,17.0,True,200.0,0.085,True,2_Tatum O'Neal,0.0006907069658971
2,3,Tatum O'Neal,Nick Kosovich,Actor/Actress,42,Eliminated Week 2,9,2.0,0.0,False,182.0,0.0,False,2_Tatum O'Neal,
2,4,Tatum O'Neal,Nick Kosovich,Actor/Actress,42,Eliminated Week 2,9,2.0,0.0,False,158.0,0.0,False,2_Tatum O'Neal,
2,5,Tatum O'Neal,Nick Kosovich,Actor/Actress,42,Eliminated Week 2,9,2.0,0.0,False,151.0,0.0,False,2_Tatum O'Neal,
2,6,Tatum O'Neal,Nick Kosovich,Actor/Actress,42,Eliminated Week 2,9,2.0,0.0,False,133.0,0.0,False,2_Tatum O'Neal,
2,7,Tatum O'Neal,Nick Kosovich,Actor/Actress,42,Eliminated Week 2,9,2.0,0.0,False,102.0,0.0,False,2_Tatum O'Neal,
2,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,42,Eliminated Week 2,9,2.0,0.0,False,84.3329,0.0,False,2_Tatum O'Neal,
2,1,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,20.0,True,195.0,0.1025641025641025,False,2_Tia Carrere,0.0001073859240845
2,1,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,20.0,True,195.0,0.1025641025641025,False,2_Tia Carrere,0.0001073859240845
2,2,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,22.0,True,200.0,0.11,False,2_Tia Carrere,0.0
2,2,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,22.0,True,200.0,0.11,False,2_Tia Carrere,0.0
2,3,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,26.0,True,182.0,0.1428571428571428,False,2_Tia Carrere,0.0
2,3,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,26.0,True,182.0,0.1428571428571428,False,2_Tia Carrere,0.0
2,4,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,25.0,True,158.0,0.1582278481012658,False,2_Tia Carrere,0.0001461926970375
2,4,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,25.0,True,158.0,0.1582278481012658,False,2_Tia Carrere,0.0001461926970375
2,5,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,22.0,True,151.0,0.1456953642384106,True,2_Tia Carrere,0.0057111434099008
2,5,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,22.0,True,151.0,0.1456953642384106,True,2_Tia Carrere,0.0057111434099008
2,6,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,0.0,False,133.0,0.0,False,2_Tia Carrere,
2,7,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,0.0,False,102.0,0.0,False,2_Tia Carrere,
2,8,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,39,Eliminated Week 5,6,5.0,0.0,False,84.3329,0.0,False,2_Tia Carrere,
2,1,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,18.0,True,195.0,0.0923076923076923,False,2_George Hamilton,0.0
2,1,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,18.0,True,195.0,0.0923076923076923,False,2_George Hamilton,0.0
2,2,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,22.0,True,200.0,0.11,False,2_George Hamilton,0.0
2,2,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,22.0,True,200.0,0.11,False,2_George Hamilton,0.0
2,3,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,22.0,True,182.0,0.1208791208791208,False,2_George Hamilton,0.0
2,3,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,22.0,True,182.0,0.1208791208791208,False,2_George Hamilton,0.0
2,4,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,21.0,True,158.0,0.1329113924050632,False,2_George Hamilton,0.0
2,4,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,21.0,True,158.0,0.1329113924050632,False,2_George Hamilton,0.0
2,5,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,24.0,True,151.0,0.1589403973509933,False,2_George Hamilton,0.0054559083375108
2,5,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,24.0,True,151.0,0.1589403973509933,False,2_George Hamilton,0.0054559083375108
2,6,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,23.0,True,133.0,0.1729323308270676,True,2_George Hamilton,0.0055318359979012
2,6,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,23.0,True,133.0,0.1729323308270676,True,2_George Hamilton,0.0055318359979012
2,7,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,0.0,False,102.0,0.0,False,2_George Hamilton,
2,8,George Hamilton,Edyta Sliwinska,Actor/Actress,66,Eliminated Week 6,5,6.0,0.0,False,84.3329,0.0,False,2_George Hamilton,
2,1,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,19.0,True,195.0,0.0974358974358974,False,2_Lisa Rinna,0.0
2,1,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,19.0,True,195.0,0.0974358974358974,False,2_Lisa Rinna,0.0
2,2,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,20.0,True,200.0,0.1,False,2_Lisa Rinna,0.0
2,2,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,20.0,True,200.0,0.1,False,2_Lisa Rinna,0.0
2,3,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,25.0,True,182.0,0.1373626373626373,False,2_Lisa Rinna,0.0
2,3,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,25.0,True,182.0,0.1373626373626373,False,2_Lisa Rinna,0.0
2,4,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,26.0,True,158.0,0.1645569620253164,False,2_Lisa Rinna,5.021376290459376e-05
2,4,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,26.0,True,158.0,0.1645569620253164,False,2_Lisa Rinna,5.021376290459376e-05
2,5,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,25.0,True,151.0,0.1655629139072847,False,2_Lisa Rinna,0.0055238096408352
2,5,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,25.0,True,151.0,0.1655629139072847,False,2_Lisa Rinna,0.0055238096408352
2,6,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,27.0,True,133.0,0.2030075187969924,False,2_Lisa Rinna,0.0055121712705562
2,6,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,27.0,True,133.0,0.2030075187969924,False,2_Lisa Rinna,0.0055121712705562
2,7,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,26.5,True,102.0,0.2598039215686274,True,2_Lisa Rinna,0.0054969975406234
2,7,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,26.5,True,102.0,0.2598039215686274,True,2_Lisa Rinna,0.0054969975406234
2,8,Lisa Rinna,Louis van Amstel,Actor/Actress,42,Eliminated Week 7,4,7.0,0.0,False,84.3329,0.0,False,2_Lisa Rinna,
2,1,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,22.0,True,195.0,0.1128205128205128,False,2_Stacy Keibler,0.3184680933239502
2,1,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,22.0,True,195.0,0.1128205128205128,False,2_Stacy Keibler,0.3184680933239502
2,2,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,29.0,True,200.0,0.145,False,2_Stacy Keibler,0.318518382195195
2,2,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,29.0,True,200.0,0.145,False,2_Stacy Keibler,0.318518382195195
2,3,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,27.0,True,182.0,0.1483516483516483,False,2_Stacy Keibler,0.3186928631381033
2,3,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,27.0,True,182.0,0.1483516483516483,False,2_Stacy Keibler,0.3186928631381033
2,4,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,26.0,True,158.0,0.1645569620253164,False,2_Stacy Keibler,0.3204544000884863
2,4,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,26.0,True,158.0,0.1645569620253164,False,2_Stacy Keibler,0.3204544000884863
2,5,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,30.0,True,151.0,0.1986754966887417,False,2_Stacy Keibler,0.3277697054938925
2,5,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,30.0,True,151.0,0.1986754966887417,False,2_Stacy Keibler,0.3277697054938925
2,6,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,30.0,True,133.0,0.225563909774436,False,2_Stacy Keibler,0.3296520051469128
2,6,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,30.0,True,133.0,0.225563909774436,False,2_Stacy Keibler,0.3296520051469128
2,7,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,27.5,True,102.0,0.2696078431372549,False,2_Stacy Keibler,0.3315009952746302
2,7,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,27.5,True,102.0,0.2696078431372549,False,2_Stacy Keibler,0.3315009952746302
2,8,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,28.6665,True,84.3329,0.339920718960216,False,2_Stacy Keibler,0.333333335516739
2,8,Stacy Keibler,Tony Dovolani,Athlete,26,3rd Place,3,,28.6665,True,84.3329,0.339920718960216,False,2_Stacy Keibler,0.333333335516739
2,1,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,21.0,True,195.0,0.1076923076923077,False,2_Jerry Rice,0.3184680887663225
2,1,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,21.0,True,195.0,0.1076923076923077,False,2_Jerry Rice,0.3184680887663225
2,2,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,23.0,True,200.0,0.115,False,2_Jerry Rice,0.3185183963186989
2,2,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,23.0,True,200.0,0.115,False,2_Jerry Rice,0.3185183963186989
2,3,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,19.0,True,182.0,0.1043956043956044,False,2_Jerry Rice,0.3186928413806992
2,3,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,19.0,True,182.0,0.1043956043956044,False,2_Jerry Rice,0.3186928413806992
2,4,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,24.0,True,158.0,0.1518987341772152,False,2_Jerry Rice,0.3204544259124472
2,4,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,24.0,True,158.0,0.1518987341772152,False,2_Jerry Rice,0.3204544259124472
2,5,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,23.0,True,151.0,0.152317880794702,False,2_Jerry Rice,0.327769681735936
2,5,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,23.0,True,151.0,0.152317880794702,False,2_Jerry Rice,0.327769681735936
2,6,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,23.0,True,133.0,0.1729323308270676,False,2_Jerry Rice,0.3296520230478007
2,6,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,23.0,True,133.0,0.1729323308270676,False,2_Jerry Rice,0.3296520230478007
2,7,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,20.5,True,102.0,0.2009803921568627,False,2_Jerry Rice,0.3315009852438586
2,7,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,20.5,True,102.0,0.2009803921568627,False,2_Jerry Rice,0.3315009852438586
2,8,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,26.666600000000003,True,84.3329,0.3162063678588072,False,2_Jerry Rice,0.3333333388518574
2,8,Jerry Rice,Anna Trebunskaya,Athlete,43,2nd Place,2,,26.666600000000003,True,84.3329,0.3162063678588072,False,2_Jerry Rice,0.3333333388518574
2,1,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,23.0,True,195.0,0.1179487179487179,False,2_Giselle Fernandez,0.0
2,1,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,23.0,True,195.0,0.1179487179487179,False,2_Giselle Fernandez,0.0
2,2,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,24.0,True,200.0,0.12,False,2_Giselle Fernandez,5.929074617115656e-05
2,2,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,24.0,True,200.0,0.12,False,2_Giselle Fernandez,5.929074617115656e-05
2,3,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,22.0,True,182.0,0.1208791208791208,True,2_Giselle Fernandez,0.0
2,3,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,22.0,True,182.0,0.1208791208791208,True,2_Giselle Fernandez,0.0
2,4,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,0.0,False,158.0,0.0,False,2_Giselle Fernandez,
2,5,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,0.0,False,151.0,0.0,False,2_Giselle Fernandez,
2,6,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,0.0,False,133.0,0.0,False,2_Giselle Fernandez,
2,7,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,0.0,False,102.0,0.0,False,2_Giselle Fernandez,
2,8,Giselle Fernandez,Jonathan Roberts,News Anchor,44,Eliminated Week 3,8,3.0,0.0,False,84.3329,0.0,False,2_Giselle Fernandez,
2,1,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,12.0,True,195.0,0.0615384615384615,False,2_Master P,0.0437510569450778
2,1,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,12.0,True,195.0,0.0615384615384615,False,2_Master P,0.0437510569450778
2,2,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,16.0,True,200.0,0.08,False,2_Master P,0.0436948639507244
2,2,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,16.0,True,200.0,0.08,False,2_Master P,0.0436948639507244
2,3,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,14.0,True,182.0,0.0769230769230769,False,2_Master P,0.0439213977005366
2,3,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,14.0,True,182.0,0.0769230769230769,False,2_Master P,0.0439213977005366
2,4,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,8.0,True,158.0,0.050632911392405,True,2_Master P,0.0384404119539201
2,4,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,8.0,True,158.0,0.050632911392405,True,2_Master P,0.0384404119539201
2,5,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,0.0,False,151.0,0.0,False,2_Master P,
2,6,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,0.0,False,133.0,0.0,False,2_Master P,
2,7,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,0.0,False,102.0,0.0,False,2_Master P,
2,8,Master P,Ashly DelGrosso,Singer/Rapper,35,Eliminated Week 4,7,4.0,0.0,False,84.3329,0.0,False,2_Master P,
2,1,Drew Lachey,Cheryl Burke,Singer/Rapper,29,1st Place,1,,24.0,True,195.0,0.123076923076923,False,2_Drew Lachey,0.3184681003534576
