season,week,xi
9,6,5.03384144884853e-06
9,7,1.7901748931285103e-06
9,8,1.2002394086558643e-05
9,9,1.2002394086555323e-05
9,10,1.2002394086553e-05
10,1,3.2864878353466853e-19
10,2,2.024502071553149e-05
10,3,0.0
10,4,0.0
10,5,1.0765788759602157e-18
10,6,1.2807138162485021e-18
10,7,1.7299528584623186e-05
10,8,4.590918574118308e-19
10,9,0.0
10,10,0.0
11,1,1.9229827668708443e-06
11,2,3.745701579466035e-06
11,3,3.2798863500035516e-06
11,4,8.461849082054052e-06
11,5,1.2257992291388683e-05
11,6,3.5171146078450645e-05
11,7,9.40938024580476e-06
11,8,1.6136338839267455e-05
11,9,3.279886543808115e-06
11,10,3.2798865437985375e-06
12,1,2.0348165051521874e-07
12,2,5.640574541489725e-19
12,3,2.0348165051196481e-07
12,4,8.476851894447135e-06
12,5,5.555285393078819e-06
12,6,2.0658835685938214e-06
12,7,1.1890428195623583e-05
12,8,1.4525150178794572e-05
12,9,1.9745026863935622e-07
12,10,2.034816505110065e-07
13,1,1.6198560006588586e-06
13,2,1.8786108359958165e-05
13,3,3.18860897439664e-06
13,4,1.0925384445806615e-05
13,5,0.0
13,6,8.107799371118163e-18
13,7,0.0
13,8,1.6198560007013933e-06
13,9,1.619856000638401e-06
13,10,1.6194433703155516e-06
14,1,2.198159947815417e-05
14,2,1.5828961048027934e-07
14,3,6.658132053244564e-05
14,4,9.875594278231546e-05
14,5,3.239381511395601e-05
14,6,2.104477848063324e-08
14,7,1.4033706750937375e-06
14,8,7.511398104433302e-05
14,9,2.1981599482168085e-05
14,10,2.1981599482184124e-05
15,1,5.285043207391356e-06
15,2,1.2223157717900476e-05
15,3,1.227347307253328e-05
15,4,7.896697318379871e-06
15,5,5.285043207366587e-06
15,6,2.5929013089245134e-05
15,7,5.285043207359116e-06
15,8,1.2920608402015806e-05
15,9,5.28504320736511e-06
15,10,5.285043207364565e-06
16,1,0.0
16,2,7.331599554078003e-19
16,3,6.919971594491294e-20
16,4,0.0
16,5,0.0
16,6,1.2269449260888698e-19
16,7,0.0
16,8,0.0
16,9,1.0444445635237557e-18
16,10,7.706093806343107e-06
17,1,5.629836094412638e-06
17,2,5.414710464886172e-06
17,3,2.1611127066356932e-06
17,4,2.6286508450960944e-06
17,5,1.8425583208820468e-05
17,6,5.62983609443024e-06
17,7,5.062776869313274e-06
17,8,4.168144655493511e-06
17,9,8.117218198706315e-07
17,10,5.629836094405461e-06
17,11,5.632032311075595e-06
18,1,1.8410241238674854e-06
18,2,1.5076151208130976e-05
18,3,1.8360869519664276e-06
18,4,1.8360869519730197e-06
18,5,1.2349168551891787e-05
18,6,1.0753272407393778e-05
18,7,8.994409626865877e-06
18,8,2.247310858699822e-06
18,9,1.8028867561521919e-06
18,10,1.0243129565390413e-05
19,1,4.328814907373919e-06
19,2,3.9735935480939365e-07
19,3,1.3600927836349754e-06
19,4,1.690988661914166e-05
19,5,1.3600927835918641e-06
19,6,1.5768790618237385e-05
19,7,9.048184795726155e-06
19,8,2.154008206452405e-06
19,9,1.4838849555791271e-05
19,10,1.3600927836191841e-06
19,11,1.3600927836283732e-06
20,1,1.362356907889838e-05
20,2,3.117131849916405e-05
20,3,1.879234903225631e-05
20,4,1.622208223063396e-05
20,5,2.020186522765893e-06
20,6,2.1171424238289573e-05
20,7,4.218210911966379e-05
20,8,1.3623568806351422e-05
20,9,1.3624193255606764e-05
20,10,1.3624193255608558e-05
21,1,4.259312695336288e-06
21,2,4.010402702787162e-06
21,3,4.259312695332115e-06
21,4,3.482223910523401e-06
21,5,4.2593126953507335e-06
21,6,9.7454265848836e-07
21,7,7.14234462134286e-06
21,8,1.196852320380045e-06
21,9,1.5530417284255905e-05
21,10,4.259312695347422e-06
21,11,6.953182410462232e-06
22,1,3.4648846546907444e-06
22,2,3.4648846547397495e-06
22,3,1.041010563153107e-06
22,4,1.023595551760233e-05
22,5,3.4493803801459666e-06
22,6,4.257510414717845e-06
22,7,1.1909050672556362e-05
22,8,4.405870637839147e-05
22,9,3.465148644577492e-06
22,10,3.4493803801767495e-06
23,1,9.887405631281493e-07
23,2,0.0
23,3,1.9706687347810204e-05
23,4,1.0393170795558442e-05
23,5,9.887408155413583e-07
23,6,1.2872302996494382e-05
23,7,1.8346733637528145e-18
23,8,4.965230542859933e-06
23,9,0.0
23,10,9.887405631122478e-07
23,11,9.88740563168246e-07
24,1,1.0124381800034447e-06
24,2,4.274106489515641e-18
24,3,1.0394034306524939e-05
24,4,2.8237661915838037e-06
24,5,1.3960834986420816e-06
24,6,4.90986104646741e-05
24,7,1.5063833923458238e-05
24,8,1.0123961014000062e-06
24,9,1.012438180014174e-06
24,10,1.0124381800055894e-06
25,1,1.6178882617065503e-06
25,2,9.206776695591346e-06
25,3,1.61788826170284e-06
25,4,1.1719350618878845e-06
25,5,4.2766655177730025e-06
25,6,1.6178882617152478e-06
25,7,5.478912619429825e-06
25,8,6.057259809469329e-06
25,9,1.6178882617032583e-06
25,10,1.6178882617056294e-06
26,1,0.0
26,2,2.966268615238811e-05
26,3,4.743384803434809e-20
26,4,0.0
27,1,4.570503850216258e-07
27,2,5.520781298534948e-06
27,3,2.961220996757514e-07
27,4,4.5473772552767205e-05
27,5,4.611684031251661e-06
27,6,2.203390029642745e-05
27,7,8.852294604239512e-06
27,8,4.611684031237493e-06
27,9,4.611684031237853e-06
28,1,3.0579674503808e-19
28,2,1.3512371455604373e-06
28,3,0.0
28,4,1.3891702793754791e-18
28,5,9.063359374323346e-19
28,6,1.1549080909188789e-05
28,7,9.720826570135303e-06
28,8,1.0635495301390941e-05
28,9,3.965573598121519e-18
28,10,4.678476957560447e-18
28,11,3.014594474400656e-18
29,1,1.1833050273142576e-18
29,2,1.9956096237311316e-18
29,3,1.2197410696355918e-05
29,4,2.2872894411678673e-21
29,5,0.0
29,6,2.36871661954633e-06
29,7,5.133384676100281e-08
29,8,0.0
29,9,1.3097252593822278e-19
29,10,0.0
29,11,3.753626505757432e-18
30,1,2.9754413215683263e-06
30,2,2.9754413215701254e-06
30,3,5.862467492100671e-06
30,4,2.7792929975320296e-06
30,5,7.3834924709682244e-06
30,6,3.6320004429609104e-06
30,7,2.8975401058171216e-06
30,8,3.798070530869912e-06
30,9,2.975441793007618e-06
30,10,2.9754417930096716e-06
31,1,4.061422773116521e-18
31,2,3.2989604629119157e-06
31,3,1.1568443828469624e-06
31,4,7.02276465689228e-08
31,5,5.331699849861229e-06
31,6,7.890237318848657e-06
31,7,8.151626994020236e-19
31,8,2.1050876358162184e-06
31,9,1.4772625695503776e-18
31,10,1.24520826773715e-18
32,1,4.10094636219206e-06
32,2,1.1134350261968584e-05
32,3,1.873119592503453e-06
32,4,5.357077684880889e-06
32,5,2.9821440690367742e-06
32,6,1.9370124207736528e-06
32,7,1.4346891192135182e-05
32,8,1.3307707082973264e-05
32,9,1.8731195925031838e-06
32,10,1.873119592529002e-06
32,11,1.8731195924961028e-06
33,1,0.0
33,2,1.6785050887227987e-05
33,3,0.0
33,4,1.1267537713324796e-05
33,5,4.515171962917155e-19
33,6,1.5220086030391168e-19
33,7,0.0
33,8,1.2963839257727067e-18
33,9,0.0
34,1,1.3740089391228622e-06
34,2,1.37400893912104e-06
34,3,1.3740089391271104e-06
34,4,8.930412047881823e-06
34,5,1.3740089391246106e-06
34,6,1.374004003105903e-06
34,7,7.307578771052661e-07
34,8,8.016103292092115e-06
34,9,1.3740089391148266e-06
34,10,1.3740089391167855e-06
34,11,1.374008939125191e-06
