season,week,xi
19,11,6.368724013822705e-07
20,1,3.193740175207862e-07
20,2,3.1937401752079577e-07
20,3,3.1937401752079783e-07
20,4,3.193740175207879e-07
20,5,3.1937401752079783e-07
20,6,3.1937401752078507e-07
20,7,3.1937401752078025e-07
20,8,3.193740175207711e-07
20,9,3.193740175207882e-07
20,10,3.193740175207711e-07
21,1,3.526204995808134e-07
21,2,3.5262049958082076e-07
21,3,3.526204995807955e-07
21,4,3.5262049958081187e-07
21,5,3.5262049958080763e-07
21,6,3.5262049958080335e-07
21,7,3.526204995808189e-07
21,8,3.5262049958081086e-07
21,9,3.5262049958084024e-07
21,10,3.526204995808083e-07
21,11,3.5262049958081086e-07
22,1,3.4923585350810384e-07
22,2,3.4923585350810914e-07
22,3,3.492358535081138e-07
22,4,3.492358535081192e-07
22,5,3.4923585350812777e-07
22,6,3.4923585350809723e-07
22,7,3.492358535081155e-07
22,8,3.49235853508101e-07
22,9,3.4923585350811766e-07
22,10,3.4923585350810787e-07
23,1,3.6386856232635196e-07
23,2,3.638685623263439e-07
23,3,3.638685623263542e-07
23,4,3.638685623263547e-07
23,5,3.6386856232635625e-07
23,6,3.638685623263455e-07
23,7,3.638685623263371e-07
23,8,3.6386856232634767e-07
23,9,3.6386856232633544e-07
23,10,3.638685623263482e-07
23,11,3.6386856232634783e-07
24,1,3.543544366688458e-07
24,2,3.5435443666885776e-07
24,3,3.5435443666884346e-07
24,4,3.543544366688571e-07
24,5,3.543544366688479e-07
24,6,3.5435443666883764e-07
24,7,3.5435443666885347e-07
24,8,3.5435443666884156e-07
24,9,3.5435443666884076e-07
24,10,3.543544366688431e-07
25,1,4.885067286075441e-07
25,2,4.885067286075441e-07
25,3,4.885067286075463e-07
25,4,4.885067286075425e-07
25,5,4.885067286075394e-07
25,6,4.885067286075655e-07
25,7,4.885067286075454e-07
25,8,4.885067286075381e-07
25,9,4.885067286075758e-07
25,10,4.885067286075622e-07
26,1,2.32428581267402e-21
26,2,7.360751758431232e-21
26,3,5.026821017604518e-21
26,4,3.689238563079524e-20
27,1,3.901579407258458e-07
27,2,3.901579407258668e-07
27,3,3.901579407258412e-07
27,4,3.9015794072584714e-07
27,5,3.901579407258474e-07
27,6,3.901579407258441e-07
27,7,3.9015794072584274e-07
27,8,3.901579407258524e-07
27,9,3.901579407258445e-07
28,1,3.7671609888577505e-07
28,2,3.767160988857715e-07
28,3,3.7671609888577156e-07
28,4,3.767160988857699e-07
28,5,3.7671609888577664e-07
28,6,3.767160988857636e-07
28,7,3.7671609888576483e-07
28,8,3.767160988857671e-07
28,9,3.7671609888577696e-07
28,10,3.767160988857704e-07
28,11,3.767160988857709e-07
29,1,3.715146129145991e-07
29,2,3.715146129146037e-07
29,3,3.715146129145916e-07
29,4,3.71514612914595e-07
29,5,3.715146129146032e-07
29,6,3.7151461291458475e-07
29,7,3.7151461291458374e-07
29,8,3.7151461291458904e-07
29,9,3.7151461291458295e-07
29,10,3.715146129146011e-07
29,11,3.715146129145908e-07
30,1,3.737385497061909e-07
30,2,3.7373854970622424e-07
30,3,3.737385497061884e-07
30,4,3.7373854970621143e-07
30,5,3.737385497061981e-07
30,6,3.737385497061874e-07
30,7,3.737385497061977e-07
30,8,3.737385497062028e-07
30,9,3.7373854970619825e-07
30,10,3.7373854970620407e-07
31,1,3.7180822613895143e-07
31,2,3.718082261389486e-07
31,3,3.718082261389331e-07
31,4,3.7180822613894137e-07
31,5,3.718082261389506e-07
31,6,3.718082261389456e-07
31,7,3.7180822613893015e-07
31,8,3.7180822613894127e-07
31,9,3.7180822613894783e-07
31,10,3.718082261389479e-07
32,1,6.490349642867406e-07
32,2,6.490349642867468e-07
32,3,6.490349642867459e-07
32,4,6.490349642867364e-07
32,5,6.490349642867499e-07
32,6,6.490349642867257e-07
32,7,6.490349642867579e-07
32,8,6.49034964286736e-07
32,9,6.490349642867314e-07
32,10,6.490349642867333e-07
32,11,6.490349642867321e-07
33,1,3.9986293086525275e-07
33,2,3.9986293086525514e-07
33,3,3.9986293086526154e-07
33,4,3.9986293086524974e-07
33,5,3.998629308652472e-07
33,6,3.9986293086525323e-07
33,7,3.99862930865259e-07
33,8,3.998629308652441e-07
33,9,3.9986293086525196e-07
34,1,6.134560638370445e-07
34,2,6.134560638370205e-07
34,3,6.134560638370168e-07
34,4,6.134560638370276e-07
34,5,6.134560638370381e-07
34,6,6.134560638370263e-07
34,7,6.134560638370385e-07
34,8,6.134560638370323e-07
34,9,6.134560638370345e-07
34,10,6.134560638370175e-07
34,11,6.134560638370274e-07
