season,week,worst,second,gap,rel_gap
9,7,0.08606307406696645,0.10257503821250308,0.01651196414553663,0.1609744869051772
9,8,0.16513381221026502,0.17535598862375365,0.010222176413488632,0.058293854083429575
9,9,0.2098116193981705,0.22989368059554594,0.020082061197375434,0.08735368952009598
9,10,0.2590560674328179,0.36396090836457917,0.10490484093176128,0.28823106691084044
10,1,0.03185803578773612,0.04347862467897835,0.011620588891242234,0.2672713080747634
10,2,0.018451127047378366,0.03492165796519964,0.01647053091782127,0.4716422952837633
10,3,0.02339259496765567,0.03799409023179626,0.014601495264140587,0.38430964329081313
10,4,0.04617306505563647,0.053706694958731774,0.007533629903095307,0.1402735712723367
10,5,0.037392662364347004,0.06729551041324214,0.029902848048895134,0.44435130761726077
10,6,0.08127175241486537,0.09170303870177761,0.010431286286912242,0.11375071572966358
10,7,0.13374002244461866,0.15063917981138206,0.016899157366763395,0.11218301498934823
10,8,0.11520026517384131,0.141987764113135,0.026787498939293677,0.18866061527632452
10,9,0.17843493336636534,0.24704084799429527,0.06860591462792992,0.2777108125434956
10,10,0.31166770639284314,0.3122764636808842,0.0006087572880410508,0.0019494177718854303
11,1,0.037321923558182625,0.039676450967851974,0.002354527409669349,0.0593431960831657
11,2,0.01958324178381528,0.05867702524233216,0.039093783458516884,0.6662536707861756
11,3,0.05129442435846534,0.06335002760232174,0.012055603243856398,0.1903014678941445
11,4,0.03605355405905312,0.05323614414420152,0.0171825900851484,0.3227617319279486
11,5,0.06284368998771017,0.08743222635221098,0.024588536364500813,0.2812296722886666
11,6,0.06684520041014046,0.11244331059605535,0.04559811018591489,0.40552087931422515
11,7,0.13545078548988784,0.15558653650741078,0.020135751017522935,0.12941833830566596
11,8,0.14113868852641911,0.1427290698308571,0.0015903813044379767,0.01114265864916431
11,9,0.2013430451421378,0.2343546621002352,0.0330116169580974,0.14086178897511367
11,10,0.26439417968775214,0.31987235252289714,0.055478172835145,0.17343847443387203
12,1,0.029497613183257634,0.035940705202535804,0.00644309201927817,0.1792700500162578
12,2,0.05224100792153168,0.05253097648634147,0.00028996856480978384,0.005519953829245461
12,3,0.033962165299912035,0.07713150109413833,0.04316933579422629,0.5596848911515218
12,4,0.05900952858464008,0.08104885789904662,0.02203932931440654,0.2719264636875998
12,5,0.09088410242520487,0.0917372638397594,0.0008531614145545346,0.00930005298658984
12,6,0.08944594105451682,0.11828439274716336,0.02883845169264654,0.24380605947134246
12,7,0.14439861621879294,0.14943669798845088,0.005038081769657948,0.03371381887765824
12,8,0.13911761087292443,0.18544567164505185,0.04632806077212742,0.24982012446642923
12,9,0.122867397842379,0.1937336707747969,0.07086627293241789,0.3657922376064171
12,10,0.29111297703339034,0.3477726310771404,0.05665965404375006,0.16292154407970716
13,1,0.035664847387040365,0.04813076510516909,0.012465917718128723,0.25900102960943633
13,2,0.05253103885086357,0.06414584110725344,0.011614802256389868,0.1810686718873891
13,3,0.04586819197088574,0.07047930779007554,0.024611115819189795,0.34919633280869683
13,4,0.06916083226068952,0.07666246019347575,0.007501627932786234,0.09785268975003035
13,5,0.06285271269442011,0.08412394352808994,0.02127123083366983,0.2528558450967901
13,6,0.06831836470344797,0.08975559004099926,0.021437225337551283,0.2388400023637416
13,7,0.12118997189435839,0.14003334657702282,0.018843374682664435,0.13456348179395952
13,8,0.11531087940225318,0.1898045390283752,0.07449365962612203,0.3924756489358005
13,9,0.1327171798628407,0.21974069366397905,0.08702351380113835,0.3960282110250008
13,10,0.327261229224813,0.331943361423408,0.004682132198595035,0.014105214150141638
14,1,0.05499718587765605,0.05729337065641103,0.002296184778754984,0.040077669588079026
14,2,0.03564968229596637,0.052721970226786645,0.017072287930820274,0.3238173356834509
14,3,0.07207582282048754,0.07302701795249296,0.0009511951320054224,0.013025249540166263
14,4,0.06336195550509059,0.070398041230401,0.0070360857253104064,0.09994718038080742
14,5,0.048957326734274866,0.06743693022795853,0.018479603493683668,0.2740279462783472
14,6,0.04922134874630196,0.08447918157110637,0.03525783282480441,0.4173552840959733
14,7,0.1028374542420618,0.1290995419404721,0.026262087698410305,0.20342510363452548
14,8,0.12252874933410356,0.16293851341798932,0.04040976408388576,0.24800621557299846
14,9,0.23940766955839968,0.24933749751776635,0.009929827959366672,0.039824848080297785
14,10,0.3298697870598831,0.33098046762494976,0.0011106805650666352,0.0033557284302504578
15,1,0.03747388066267974,0.054117366288813966,0.016643485626134227,0.30754426476172453
15,2,0.04193301798521186,0.0622914101592364,0.02035839217402454,0.3268250328894802
15,3,0.06256167037427282,0.07388593687863851,0.011324266504365688,0.15326687300407904
15,4,0.0690446919004706,0.076236634800084,0.0071919428996133905,0.09433709814806078
15,5,0.10271696410277102,0.1030574029840299,0.0003404388812588838,0.0033033908423991554
15,6,0.1063472780509123,0.10911933145046605,0.0027720533995537477,0.025403870814697044
15,7,0.07925779321302776,0.12706532952379782,0.04780753631077006,0.37624375185535
15,8,0.09163586339400699,0.1410630588703558,0.049427195476348815,0.350390781769272
15,9,0.15780436232770492,0.18624349030149723,0.028439127973792305,0.152698641588783
15,10,0.3291152907225516,0.33047347072467065,0.0013581800021190693,0.004109800399834872
16,1,0.020788741176986706,0.05685821073281414,0.03606946955582743,0.6343757408287725
16,2,0.033993549338396045,0.03553998390346664,0.0015464345650705938,0.043512528572635385
16,3,0.030336296899721695,0.03798873463784675,0.007652437738125056,0.20143965865346877
16,4,0.05003743660029735,0.05413993598123145,0.004102499380934099,0.0757758446991201
16,5,0.04909143671093221,0.05259630776985782,0.003504871058925607,0.06663720720210323
16,6,0.07235989984940551,0.08272005818496486,0.010360158335559352,0.12524360551577088
16,7,0.037810892679163995,0.09988660748114817,0.06207571480198417,0.6214618392530737
16,8,0.0838514565933394,0.1278527493212257,0.044001292727886304,0.3441560151149706
16,9,0.13872642626392773,0.19350284684035565,0.054776420576427926,0.2830781121355788
16,10,0.22209247385837963,0.24478944713554096,0.02269697327716133,0.09272039110654112
17,1,0.02297404083148879,0.03952728484089458,0.01655324400940579,0.41878019388470494
17,2,0.03389728442878105,0.0411553618904278,0.00725807746164675,0.17635800362953152
17,3,0.02809272464484111,0.0306188503866546,0.0025261257418134897,0.08250230527644226
17,4,0.040131030303702526,0.0699970820363811,0.029866051732678568,0.426675667953639
17,5,0.07084299618107355,0.08242266608799112,0.01157966990691757,0.14049132910303558
17,6,0.07391127433306245,0.10533292451239774,0.03142165017933529,0.29830796329629056
17,7,0.08887277193227025,0.11133219716505655,0.022459425232786295,0.20173342307696374
17,8,0.093351889878495,0.11323308964073606,0.01988119976224105,0.17557764983115598
17,9,0.08719141079561625,0.1589719664377676,0.07178055564215134,0.45152964545010593
17,10,0.12494528335595098,0.15168824213109397,0.02674295877514299,0.17630212071434545
17,11,0.17280411420310537,0.23139338926337077,0.0585892750602654,0.25320202641389805
18,1,0.025029604931500162,0.043017971977018794,0.017988367045518632,0.4181593464036017
18,2,0.02529060892822662,0.06971003846911132,0.0444194295408847,0.6372027690182247
18,3,0.07489532322447272,0.08088342496614936,0.005988101741676646,0.07403373119007677
18,4,0.07018440870734884,0.0920351284859274,0.021850719778578567,0.2374171703570734
18,5,0.05737806907845533,0.09064804440579592,0.03326997532734059,0.367023641220586
18,6,0.08660214423895192,0.0966579300521607,0.010055785813208776,0.10403477301637072
18,7,0.10445553840585026,0.13027468790469457,0.025819149498844313,0.19819006987553026
18,8,0.14668220745421864,0.14800085256887224,0.0013186451146535993,0.008909712962903153
18,9,0.16779513797277631,0.18810770768985408,0.02031256971707776,0.1079837182991378
18,10,0.18744799853823815,0.2556292362107957,0.06818123767255754,0.2667192480923202
19,1,0.026860803052059165,0.03201930267736078,0.005158499625301613,0.1611059327956235
19,2,0.042485669107410945,0.060966570135143616,0.01848090102773267,0.3031317160661385
19,3,0.046795391322662215,0.05523563608413371,0.008440244761471496,0.15280433719665146
19,4,0.04302503617536152,0.044070701360438176,0.0010456651850766566,0.023726992146654143
19,5,0.03640156934433185,0.05201150754674901,0.015609938202417163,0.30012470198804814
19,6,0.06837323554132475,0.07093505484035784,0.002561819299033083,0.0361149970885137
19,7,0.07620764781373107,0.08856995445759594,0.012362306643864868,0.13957675285678833
19,8,0.04731859776868168,0.07483684197868853,0.027518244210006856,0.36770985362855496
19,9,0.08411879670939049,0.14299412402498787,0.05887532731559739,0.4117324940240836
19,10,0.11297727820802413,0.2079071390903656,0.09492986088234147,0.45659740833180706
19,11,0.23134060571944168,0.2498500761623457,0.01850947044290402,0.07408230858763908
20,1,0.04668668553931894,0.04938334142688899,0.0026966558875700444,0.054606590191196104
20,2,0.035872655401650105,0.05513712239990484,0.019264466998254737,0.3493919551791478
20,3,0.040476218053883274,0.04410884076729426,0.003632622713410985,0.08235588716955118
20,4,0.057928180899148994,0.06240828000831914,0.004480099109170146,0.07178693449928344
20,5,0.05300876506861941,0.06765723834325513,0.014648473274635719,0.2165100680036263
20,6,0.09929384598987025,0.1035429361433827,0.00424909015351245,0.0410369872806046
20,7,0.08873116806461379,0.0903436368548617,0.0016124687902479146,0.017848172227540142
20,8,0.09973991869153084,0.10915411439575512,0.009414195704224276,0.08624682410130373
20,9,0.2246586308229845,0.24673871357307217,0.02208008275008766,0.08948771123242724
20,10,0.27041257956304854,0.36404281007239964,0.0936302305093511,0.2571956591883527
21,1,0.018154751462893488,0.021117387645841035,0.002962636182947547,0.14029368748795137
21,2,0.02470094321527345,0.03653072534640269,0.01182978213112924,0.3238310222135833
21,3,0.029786380535098845,0.04948544554361735,0.019699065008518504,0.39807795589423156
21,4,0.0298441472327327,0.04058430063246261,0.010740153399729908,0.2646381293346488
21,5,0.04795045271500354,0.07139821194495125,0.023447759229947705,0.3284082134721549
21,6,0.0343107066361687,0.06969930454652135,0.03538859791035265,0.507732439234487
21,7,0.10590455121481215,0.11962713616037342,0.013722584945561264,0.11471130536105638
21,8,0.09100025961574688,0.10604991930086466,0.015049659685117775,0.14191109040282948
21,9,0.10878045649189824,0.13789065313015958,0.029110196638261338,0.21111073141979575
21,10,0.19711075868335923,0.2190280129578713,0.021917254274512077,0.10006598689605847
21,11,0.21391777956578883,0.25596975848799003,0.042051978922201194,0.1642849497948573
22,1,0.022189059338495413,0.03704614866082332,0.014857089322327908,0.40104274963511743
22,2,0.022085267189450454,0.03615737771690031,0.014072110527449853,0.3891905723260571
22,3,0.04926056102386364,0.06879262419551053,0.019532063171646893,0.2839267058069515
22,4,0.04551969067725175,0.06510478598999307,0.019585095312741323,0.3008242023213416
22,5,0.07406353359651688,0.07783584365425551,0.0037723100577386343,0.04846494726125309
22,6,0.06216355705039286,0.0935684928100807,0.03140493575968784,0.33563579808249727
22,7,0.10577757064761673,0.10582521350634143,4.7642858724702974e-05,0.0004502032847006545
22,8,0.12428590634480852,0.1453833041557191,0.02109739781091058,0.14511568528056906
22,9,0.1571524416965047,0.19895116514568506,0.04179872344918037,0.2100953941062502
22,10,0.31149983146254984,0.332747479927976,0.02124764846542615,0.06385517471094072
23,1,0.036296192234438265,0.04819880447268322,0.011902612238244951,0.2469482877939594
23,2,0.039985086633638284,0.05040381693617368,0.010418730302535394,0.20670518496106408
23,3,0.047929464120169823,0.05254667887099182,0.004617214750821996,0.08786882158923484
23,4,0.038147149928644875,0.06648857982554086,0.02834142989689599,0.4262601182227228
23,5,0.08902328983366276,0.08935872413776731,0.00033543430410455655,0.003753794689228176
23,6,0.060802427775470375,0.07733337827445327,0.0165309504989829,0.21376216671041026
23,7,0.09779797512384254,0.10394027921378617,0.006142304089943623,0.05909455060544937
23,8,0.07625072713360244,0.08774060654076758,0.011489879407165143,0.13095281489564942
23,9,0.13174734088945025,0.15425376097312124,0.022506420083670986,0.14590516264684616
23,10,0.17975378910969772,0.19497476686965884,0.015220977759961118,0.0780663980490172
23,11,0.20594314818031365,0.25239024735319654,0.046447099172882894,0.1840288983428291
24,1,0.024789686855723064,0.038768957615123355,0.013979270759400291,0.36057896882806895
24,2,0.039108248389806886,0.042114486272397174,0.0030062378825902875,0.07138251344551357
24,3,0.05077488313934683,0.050945381187538004,0.00017049804819117137,0.0033466831382327105
24,4,0.059755054552257277,0.07654306323425966,0.016788008682002385,0.2193276303905263
24,5,0.07184209478759147,0.07863578021124358,0.006793685423652107,0.08639432845203367
24,6,0.09416435825017369,0.09483158608685435,0.0006672278366806617,0.007035924044015894
24,7,0.09003093992363774,0.1015706378556709,0.01153969793203316,0.11361253779296686
24,8,0.10703174754684226,0.15813587104217358,0.05110412349533132,0.3231659152255357
24,9,0.19999824394849633,0.2618233923835633,0.06182514843506695,0.23613302032423059
24,10,0.2808921198952265,0.35511100149027625,0.07421888159504975,0.2090019213248228
25,1,0.03276761644288032,0.04139400494606474,0.008626388503184416,0.20839704963132621
25,2,0.03701465794461106,0.05723082738920537,0.020216169444594305,0.3532391609003261
25,3,0.06028859706688971,0.07327217509178285,0.012983578024893146,0.17719656893806604
25,4,0.0634948104809973,0.07104136844915453,0.00754655796815723,0.10622765485659846
25,5,0.058029145502895965,0.07491371654378928,0.016884571040893318,0.22538690936557373
25,6,0.04776663815382618,0.07914637342004568,0.031379735266219504,0.39647723465080265
25,7,0.08498962943783323,0.10023091208609934,0.015241282648266116,0.15206169764447225
25,8,0.12433587667477486,0.13576795619944743,0.011432079524672567,0.08420307592962864
25,9,0.1442179326319687,0.1732812769300404,0.029063344298071697,0.1677235118125634
25,10,0.21767202632617658,0.24370223400179067,0.026030207675614092,0.10681152670690261
26,1,0.052577056013813794,0.05696988404626497,0.004392828032451175,0.07710789842724237
26,2,0.07685075704336772,0.10020262757081075,0.02335187052744303,0.2330464888352437
26,3,0.07942204287799785,0.11592080622462708,0.03649876334662923,0.3148594677292294
26,4,0.31401922021913825,0.33290419138899696,0.01888497116985871,0.056727946533396786
27,1,0.02727754812332228,0.051066756855112694,0.023789208731790412,0.4658453012648812
27,2,0.03607231234945864,0.04426243903565907,0.008190126686200429,0.18503559371416997
27,3,0.033228891150220784,0.05591866335286367,0.022689772202642886,0.40576385131854037
27,4,0.026539485391919606,0.060731441658959606,0.03419195626704,0.5630025458484356
27,5,0.036632035390207165,0.06600987935500398,0.029377843964796813,0.4450522293307264
27,6,0.05043977455545431,0.0650126107406608,0.014572836185206488,0.22415399134390104
27,7,0.07947550061456513,0.10674245019553891,0.02726694958097378,0.25544616533557285
27,8,0.09247490304906657,0.10566220189054745,0.013187298841480885,0.12480620889522294
27,9,0.20103133814531063,0.24255296349239436,0.04152162534708373,0.17118580927330418
28,1,0.022984754266354115,0.03143693178443272,0.008452177518078606,0.26886140085286714
28,2,0.021446500614952648,0.041842074844001424,0.020395574229048776,0.48744175103861354
28,3,0.0216779375092294,0.040808344617278815,0.019130407108049415,0.46878664860003505
28,4,0.03156344784678139,0.03984045690237978,0.008277009055598389,0.20775386878417001
28,5,0.05411700266497459,0.07696606944625838,0.02284906678128379,0.2968719455946515
28,6,0.06141975737788094,0.09800963405704641,0.03658987667916547,0.3733293877810866
28,7,0.06850044194007662,0.10808433812046041,0.039583896180383785,0.36623156387623323
28,8,0.05320353936830135,0.09808566680607055,0.0448821274377692,0.45758089738542135
28,9,0.0573117047267659,0.1598287186774084,0.10251701395064249,0.6414179804416661
28,10,0.15221820894229168,0.18884759330770393,0.03662938436541224,0.19396267500073017
28,11,0.2307226818129584,0.24212341700800558,0.011400735195047168,0.04708646249887599
29,1,0.01723892283480638,0.021467735595870032,0.0042288127610636515,0.1969845744642575
29,2,0.03388288321468723,0.03778971042486677,0.003906827210179542,0.10338335928630804
29,3,0.015651200539730598,0.03173727306360474,0.016086072523874145,0.5068511239650618
29,4,0.05282572715168284,0.055534090284381735,0.002708363132698892,0.04876937965184576
29,5,0.04088380983247426,0.04492585211181745,0.00404204227934319,0.08997141043163336
29,6,0.04259854141767568,0.05540128143678729,0.012802740019111608,0.23109104495569294
29,7,0.060343820457736945,0.08413909098592234,0.0237952705281854,0.2828087426350575
29,8,0.08361536443578883,0.11018827392520573,0.0265729094894169,0.24115914101217542
29,9,0.09665939984898941,0.10248269499324082,0.005823295144251409,0.05682222881273253
29,10,0.14548325644552076,0.14682134200947863,0.0013380855639578693,0.009113699314037627
29,11,0.22264393881556205,0.2579734510850465,0.03532951226948444,0.1369501866214803
30,1,0.009698261366736271,0.0411712774878291,0.03147301612109283,0.7644410871243129
30,2,0.011858974569424243,0.04180908783722869,0.029950113267804446,0.716354142534904
30,3,0.04376696662379433,0.04812210430823258,0.004355137684438244,0.09050181298271241
30,4,0.03900064227146734,0.05116317837980953,0.012162536108342191,0.23772049535417214
30,5,0.0517688073390695,0.06912022057331743,0.01735141323424793,0.25103237649311144
30,6,0.06799767993514307,0.07938286401395943,0.011385184078816363,0.14342118063180845
30,7,0.0735298614720696,0.09264704928361454,0.01911718781154495,0.20634427064182814
30,8,0.06880278292996767,0.0980485195164037,0.029245736586436033,0.2982782068580155
30,9,0.1345976643612318,0.14641041927357326,0.011812754912341461,0.08068247445059831
30,10,0.2259138646629031,0.24684018643763467,0.020926321774731554,0.08477680266223056
31,1,0.022699825188255123,0.02403725273338438,0.0013374275451292564,0.05563978379574787
31,2,0.03016862254796598,0.036907297807183374,0.006738675259217394,0.18258381565680015
31,3,0.038076439692331286,0.03847187494667283,0.0003954352543415404,0.010278554265672434
31,4,0.03720507842800975,0.054065942134136034,0.016860863706126286,0.3118573919288223
31,5,0.04735147101644448,0.061090652208132895,0.013739181191688418,0.22489825685408782
31,6,0.05388687229177556,0.07691073943198772,0.023023867140212158,0.2993582861151946
31,7,0.06849056997045012,0.09290748934103597,0.02441691937058585,0.2628089462299271
31,8,0.04674572594917274,0.08122530309670176,0.034479577147529014,0.42449305614138233
31,9,0.1055213491156154,0.12475135983094429,0.019230010715328885,0.15414670221942484
31,10,0.23052226854547753,0.2306947736034698,0.00017250505799226712,0.0007477631820510066
32,1,0.02398886999198275,0.025480218971343043,0.0014913489793602942,0.05852967672835059
32,2,0.02299335746503636,0.03831623749631291,0.015322880031276551,0.3999056544304758
32,3,0.033033449858877996,0.04407427390168074,0.011040824042802745,0.25050495596211536
32,4,0.05035088047415985,0.05243575819558561,0.0020848777214257583,0.03976060980465192
32,5,0.04396070757034871,0.06380434972221322,0.01984364215186451,0.31100767013939223
32,6,0.05795673281606046,0.07251159674293697,0.014554863926876514,0.20072463689463904
32,7,0.08706383561051184,0.09752791241614742,0.010464076805635575,0.10729314866277265
32,8,0.06738846697232712,0.11638743070252354,0.048998963730196424,0.42099875763589667
32,9,0.08249154210966368,0.11042753891836009,0.027935996808696406,0.2529803442359582
32,10,0.14154005186887852,0.203915277589165,0.062375225720286476,0.30588794747373443
32,11,0.14931751912186422,0.20708940414123653,0.057771885019372304,0.27897074337985656
33,1,0.03594718507857731,0.04289540267827142,0.0069482175996941065,0.16198047263497803
33,2,0.03193105936395985,0.032207537606004186,0.00027647824204433263,0.0085842713412773
33,3,0.03189956370048105,0.04106174489904554,0.00916218119856449,0.2231318036067547
33,4,0.07867317143940415,0.1007463320209829,0.022073160581578752,0.21909641908334165
33,5,0.10390384003700828,0.10857789917702454,0.004674059140016257,0.04304797915085563
33,6,0.08474787065697495,0.12316804873155843,0.03842017807458348,0.31193299293325055
33,7,0.11917438795186397,0.14603797847375527,0.0268635905218913,0.1839493452500714
33,8,0.17366222010640744,0.17797246061168134,0.004310240505273899,0.024218581293194714
33,9,0.17787925876701766,0.1891724791051396,0.01129322033812194,0.059698008883445015
34,1,0.02968481717205305,0.0303318690175203,0.0006470518454672475,0.021332409324776435
34,2,0.028508440254432138,0.03623748045743027,0.007729040202998132,0.2132885649176898
34,3,0.047317172044118665,0.04994226996646227,0.002625097922343604,0.0525626473147183
34,4,0.04538677528973426,0.07288445970202707,0.027497684412292812,0.3772777423981925
34,5,0.04474684892687636,0.07901412046756652,0.03426727154069016,0.43368541392238985
34,6,0.048125897723312085,0.05457035857301164,0.006444460849699553,0.11809453003826753
34,7,0.05397370096287235,0.07587755540062412,0.021903854437751766,0.2886736970122735
34,8,0.08481587538617638,0.11250193736484934,0.02768606197867296,0.24609409070783994
34,9,0.05941230707350634,0.1172532715402102,0.057840964466703865,0.4932993656118857
34,10,0.15226152658681455,0.1612639540337255,0.00900242744691096,0.05582417658584919
34,11,0.18978235574442867,0.19491275506478367,0.005130399320355,0.02632151661213652
