season,week,xi
30,9,9.801986498359459e-08
30,10,9.801986498736597e-08
31,1,7.858433393136036e-08
31,2,7.858433393325695e-08
31,3,7.85843339312988e-08
31,4,7.858433393168328e-08
31,5,7.858433393154458e-08
31,6,7.858433393189617e-08
31,7,7.858433393145422e-08
31,8,7.858433393126156e-08
31,9,7.85843339314525e-08
31,10,7.858433393196163e-08
32,1,2.7669528049431854e-07
32,2,2.7669528049176204e-07
32,3,2.7669528049191805e-07
32,4,2.766952804992143e-07
32,5,2.766952804989948e-07
32,6,2.7669528049503926e-07
32,7,2.7669528049241706e-07
32,8,2.766952804918985e-07
32,9,2.766952804919738e-07
32,10,2.766952804916841e-07
32,11,2.7669528049295143e-07
33,1,2.056751749303696e-07
33,2,2.056751749303012e-07
33,3,2.0567517493011292e-07
33,4,2.056751749325601e-07
33,5,2.0567517492975703e-07
33,6,2.0567517493064165e-07
33,7,2.0567517493185188e-07
33,8,2.0567517492984216e-07
33,9,2.0567517494184486e-07
34,1,1.833130781787176e-07
34,2,1.8331307817696775e-07
34,3,1.8331307817709824e-07
34,4,1.8331307817703503e-07
34,5,1.8331307817692987e-07
34,6,1.8331307818635015e-07
34,7,1.8331307817697744e-07
34,8,1.8331307817684003e-07
34,9,1.8331307817836432e-07
34,10,1.8331307817723337e-07
34,11,1.8331307817895476e-07
