season,week,xi
19,9,7.545931876742841e-08
19,10,7.545931876743655e-08
19,11,7.54593187674536e-08
20,1,5.220645664447205e-08
20,2,5.2206456644464546e-08
20,3,5.220645664448146e-08
20,4,5.2206456644477006e-08
20,5,5.220645664445782e-08
20,6,5.2206456644430466e-08
20,7,5.2206456644412394e-08
20,8,5.220645664444046e-08
20,9,5.220645664445108e-08
20,10,5.220645664446351e-08
21,1,8.77756882621398e-08
21,2,8.777568826197678e-08
21,3,8.777568826204538e-08
21,4,8.777568826207793e-08
21,5,8.777568826199495e-08
21,6,8.777568826203828e-08
21,7,8.777568826203128e-08
21,8,8.777568826202812e-08
21,9,8.777568826204094e-08
21,10,8.777568826208288e-08
21,11,8.777568826210595e-08
22,1,5.1273634171973015e-08
22,2,5.1273634172068446e-08
22,3,5.127363417191499e-08
22,4,5.1273634171948954e-08
22,5,5.127363417196517e-08
22,6,5.1273634172032195e-08
22,7,5.127363417199015e-08
22,8,5.127363417196976e-08
22,9,5.127363417193286e-08
22,10,5.127363417194697e-08
23,1,7.776200561865419e-08
23,2,7.776200561853088e-08
23,3,7.776200561862809e-08
23,4,7.776200561847413e-08
23,5,7.776200561850335e-08
23,6,7.7762005618535e-08
23,7,7.776200561846657e-08
23,8,7.776200561852202e-08
23,9,7.776200561847382e-08
23,10,7.776200561856301e-08
23,11,7.776200561853453e-08
24,1,4.914975021376391e-08
24,2,4.9149750213723055e-08
24,3,4.914975021378992e-08
24,4,4.914975021377428e-08
24,5,4.914975021374979e-08
24,6,4.9149750213790586e-08
24,7,4.914975021378052e-08
24,8,4.9149750213764e-08
24,9,4.9149750213812695e-08
24,10,4.914975021378137e-08
25,1,8.098695030755899e-08
25,2,8.098695030742207e-08
25,3,8.098695030745687e-08
25,4,8.098695030754264e-08
25,5,8.098695030749743e-08
25,6,8.098695030744986e-08
25,7,8.098695030742935e-08
25,8,8.098695030741393e-08
25,9,8.098695030744919e-08
25,10,8.098695030744616e-08
26,1,9.71760576298107e-22
26,2,2.4277632188044773e-21
26,3,1.942434624508635e-21
26,4,1.456662097043787e-21
27,1,7.896074543315693e-08
27,2,7.896074543314792e-08
27,3,7.896074543317763e-08
27,4,7.89607454331935e-08
27,5,7.896074543310301e-08
27,6,7.89607454332099e-08
27,7,7.89607454331624e-08
27,8,7.896074543319096e-08
27,9,7.896074543317468e-08
28,1,7.543183216640404e-08
28,2,7.543183216641173e-08
28,3,7.543183216642434e-08
28,4,7.543183216644421e-08
28,5,7.54318321664163e-08
28,6,7.543183216644808e-08
28,7,7.543183216643976e-08
28,8,7.543183216632119e-08
28,9,7.543183216649127e-08
28,10,7.543183216644483e-08
28,11,7.543183216645254e-08
29,1,9.602956269348151e-08
29,2,9.602956269357746e-08
29,3,9.60295626934453e-08
29,4,9.602956269350286e-08
29,5,9.602956269353715e-08
29,6,9.60295626935361e-08
29,7,9.602956269340806e-08
29,8,9.602956269345738e-08
29,9,9.602956269344801e-08
29,10,9.602956269344304e-08
29,11,9.602956269339003e-08
30,1,9.836536376936455e-08
30,2,9.836536376930035e-08
30,3,9.836536376924622e-08
30,4,9.836536376936388e-08
30,5,9.836536376933211e-08
30,6,9.836536376938168e-08
30,7,9.836536376942465e-08
30,8,9.836536376934085e-08
30,9,9.836536376929793e-08
30,10,9.83653637693287e-08
31,1,9.908125763444498e-08
31,2,9.908125763431213e-08
31,3,9.908125763442768e-08
31,4,9.908125763427835e-08
31,5,9.908125763438654e-08
31,6,9.908125763425192e-08
31,7,9.908125763430424e-08
31,8,9.908125763425584e-08
31,9,9.908125763425621e-08
31,10,9.908125763427192e-08
32,1,1.1092994885341968e-07
32,2,1.1092994885340732e-07
32,3,1.109299488534572e-07
32,4,1.1092994885336687e-07
32,5,1.1092994885332794e-07
32,6,1.1092994885334781e-07
32,7,1.1092994885333135e-07
32,8,1.1092994885336675e-07
32,9,1.1092994885331899e-07
32,10,1.1092994885339186e-07
32,11,1.1092994885337136e-07
33,1,1.0197822614687152e-07
33,2,1.019782261469727e-07
33,3,1.0197822614683588e-07
33,4,1.0197822614685544e-07
33,5,1.0197822614695819e-07
33,6,1.0197822614689497e-07
33,7,1.0197822614706529e-07
33,8,1.0197822614688691e-07
33,9,1.019782261468537e-07
34,1,1.1123564907383462e-07
34,2,1.1123564907391167e-07
34,3,1.1123564907381334e-07
34,4,1.1123564907387807e-07
34,5,1.1123564907382022e-07
34,6,1.1123564907388422e-07
34,7,1.1123564907385794e-07
34,8,1.1123564907387332e-07
34,9,1.112356490739213e-07
34,10,1.1123564907398293e-07
34,11,1.1123564907386015e-07
