season,week,xi
11,4,2.638927659132115e-07
11,5,2.638927659130803e-07
11,6,2.6389276591324756e-07
11,7,2.6389276591309457e-07
11,8,2.638927659132404e-07
11,9,2.638927659132408e-07
11,10,2.638927659131783e-07
12,1,2.6397447694434977e-07
12,2,2.639744769445855e-07
12,3,2.6397447694463776e-07
12,4,2.639744769447115e-07
12,5,2.639744769445534e-07
12,6,2.639744769444237e-07
12,7,2.639744769445978e-07
12,8,2.6397447694453336e-07
12,9,2.639744769445729e-07
12,10,2.639744769444861e-07
13,1,2.638927783162534e-07
13,2,2.638927783164161e-07
13,3,2.6389277831651163e-07
13,4,2.638927783163892e-07
13,5,2.638927783162881e-07
13,6,2.6389277831626795e-07
13,7,2.638927783163094e-07
13,8,2.638927783162014e-07
13,9,2.6389277831624926e-07
13,10,2.638927783162728e-07
14,1,2.6797249337558074e-07
14,2,2.6797249337587196e-07
14,3,2.679724933758916e-07
14,4,2.679724933756968e-07
14,5,2.6797249337555225e-07
14,6,2.679724933755358e-07
14,7,2.679724933756849e-07
14,8,2.679724933756572e-07
14,9,2.679724933756528e-07
14,10,2.679724933756775e-07
15,1,2.7073895805407096e-07
15,2,2.7073895805383e-07
15,3,2.707389580537927e-07
15,4,2.70738958053722e-07
15,5,2.707389580538642e-07
15,6,2.7073895805373114e-07
15,7,2.7073895805374316e-07
15,8,2.7073895805377524e-07
15,9,2.70738958053786e-07
15,10,2.707389580537721e-07
16,1,2.615061065290966e-07
16,2,2.615061065291835e-07
16,3,2.615061065294112e-07
16,4,2.615061065291581e-07
16,5,2.6150610652908746e-07
16,6,2.6150610652900334e-07
16,7,2.615061065291575e-07
16,8,2.6150610652909656e-07
16,9,2.615061065291713e-07
16,10,2.6150610652902647e-07
17,1,2.6312559533569944e-07
17,2,2.6312559533562226e-07
17,3,2.6312559533560865e-07
17,4,2.631255953356901e-07
17,5,2.6312559533562607e-07
17,6,2.631255953357709e-07
17,7,2.631255953356216e-07
17,8,2.631255953356836e-07
17,9,2.631255953357083e-07
17,10,2.631255953354871e-07
17,11,2.6312559533580363e-07
18,1,2.608636533754391e-07
18,2,2.6086365337574385e-07
18,3,2.608636533757568e-07
18,4,2.608636533755742e-07
18,5,2.608636533754493e-07
18,6,2.6086365337544845e-07
18,7,2.6086365337557757e-07
18,8,2.608636533756233e-07
18,9,2.608636533755063e-07
18,10,2.6086365337543855e-07
19,1,2.6220777060343276e-07
19,2,2.622077706033464e-07
19,3,2.6220777060318564e-07
19,4,2.6220777060331476e-07
19,5,2.622077706034044e-07
19,6,2.622077706033489e-07
19,7,2.6220777060329e-07
19,8,2.6220777060333545e-07
19,9,2.622077706034141e-07
19,10,2.6220777060347363e-07
19,11,2.6220777060335134e-07
20,1,2.6797248465462025e-07
20,2,2.679724846547419e-07
20,3,2.6797248465494567e-07
20,4,2.6797248465474344e-07
20,5,2.6797248465459325e-07
20,6,2.6797248465461935e-07
20,7,2.679724846546682e-07
20,8,2.6797248465469135e-07
20,9,2.679724846546348e-07
20,10,2.679724846546005e-07
21,1,2.6806740817279516e-07
21,2,2.680674081728335e-07
21,3,2.680674081728146e-07
21,4,2.680674081727785e-07
21,5,2.680674081728061e-07
21,6,2.680674081728312e-07
21,7,2.680674081728148e-07
21,8,2.6806740817275307e-07
21,9,2.6806740817288177e-07
21,10,2.680674081728234e-07
21,11,2.680674081728588e-07
22,1,2.713972142924829e-07
22,2,2.713972142922072e-07
22,3,2.713972142921496e-07
22,4,2.7139721429219695e-07
22,5,2.713972142921965e-07
22,6,2.713972142921804e-07
22,7,2.713972142921889e-07
22,8,2.713972142922551e-07
22,9,2.713972142921855e-07
22,10,2.7139721429222855e-07
23,1,2.6283443373058536e-07
23,2,2.628344337306619e-07
23,3,2.6283443373056117e-07
23,4,2.6283443373038647e-07
23,5,2.6283443373063116e-07
23,6,2.6283443373049637e-07
23,7,2.6283443373046503e-07
23,8,2.628344337305883e-07
23,9,2.6283443373055773e-07
23,10,2.6283443373051527e-07
23,11,2.6283443373060077e-07
24,1,2.6632008901317033e-07
24,2,2.66320089013077e-07
24,3,2.663200890133897e-07
24,4,2.6632008901331824e-07
24,5,2.663200890132391e-07
24,6,2.6632008901318245e-07
24,7,2.663200890130974e-07
24,8,2.66320089013299e-07
24,9,2.6632008901311834e-07
24,10,2.663200890132514e-07
25,1,2.641706623541552e-07
25,2,2.641706623542667e-07
25,3,2.64170662354182e-07
25,4,2.6417066235437316e-07
25,5,2.6417066235430216e-07
25,6,2.641706623541386e-07
25,7,2.641706623541448e-07
25,8,2.641706623542297e-07
25,9,2.641706623541968e-07
25,10,2.641706623543069e-07
26,1,3.808005534673655e-07
26,2,3.80800553467198e-07
26,3,3.808005534672222e-07
26,4,3.8080055346720026e-07
27,1,2.687111443405684e-07
27,2,2.6871114434071265e-07
27,3,2.6871114434076056e-07
27,4,2.6871114434089216e-07
27,5,2.687111443406745e-07
27,6,2.6871114434065627e-07
27,7,2.687111443406338e-07
27,8,2.687111443407432e-07
27,9,2.687111443407089e-07
28,1,2.6203698514368273e-07
28,2,2.620369851437944e-07
28,3,2.6203698514356235e-07
28,4,2.620369851436645e-07
28,5,2.6203698514367013e-07
28,6,2.6203698514360094e-07
28,7,2.6203698514360184e-07
28,8,2.6203698514359517e-07
28,9,2.620369851436583e-07
28,10,2.620369851435376e-07
28,11,2.620369851435376e-07
29,1,2.688463623880583e-07
29,2,2.688463623882619e-07
29,3,2.6884636238811295e-07
29,4,2.688463623881698e-07
29,5,2.688463623881992e-07
29,6,2.68846362388206e-07
29,7,2.6884636238814524e-07
29,8,2.688463623882037e-07
29,9,2.6884636238824895e-07
29,10,2.6884636238818293e-07
29,11,2.6884636238845075e-07
30,1,2.687989658200256e-07
30,2,2.687989658200249e-07
30,3,2.6879896582023735e-07
30,4,2.6879896582017e-07
30,5,2.687989658199158e-07
30,6,2.687989658200092e-07
30,7,2.6879896582006916e-07
30,8,2.687989658200641e-07
30,9,2.6879896582023455e-07
30,10,2.6879896582007245e-07
31,1,2.685860222513414e-07
31,2,2.6858602225165674e-07
31,3,2.6858602225175044e-07
31,4,2.6858602225159475e-07
31,5,2.685860222513414e-07
31,6,2.685860222513749e-07
31,7,2.6858602225148045e-07
31,8,2.6858602225140247e-07
31,9,2.685860222514811e-07
31,10,2.6858602225139395e-07
32,1,3.227981177488709e-07
32,2,3.2279811774886506e-07
32,3,3.2279811774883505e-07
32,4,3.2279811774874214e-07
32,5,3.2279811774901276e-07
32,6,3.2279811774889407e-07
32,7,3.2279811774884293e-07
32,8,3.2279811774902097e-07
32,9,3.227981177488528e-07
32,10,3.227981177488482e-07
32,11,3.22798117748801e-07
33,1,3.2411176917657436e-07
33,2,3.241117691768949e-07
33,3,3.241117691767421e-07
33,4,3.2411176917657246e-07
33,5,3.2411176917647965e-07
33,6,3.2411176917649617e-07
33,7,3.24111769176444e-07
33,8,3.2411176917664583e-07
33,9,3.241117691764122e-07
34,1,3.250263041680492e-07
34,2,3.2502630416817027e-07
34,3,3.2502630416801574e-07
34,4,3.2502630416793427e-07
34,5,3.250263041684037e-07
34,6,3.250263041681167e-07
34,7,3.2502630416814703e-07
34,8,3.25026304168212e-07
34,9,3.2502630416824566e-07
34,10,3.2502630416814354e-07
34,11,3.250263041682329e-07
