season,week,worst,second,gap,rel_gap
9,3,0.039333377742685145,0.04220510242660595,0.002871724683920808,0.06804212094769096
9,4,0.048149085799772534,0.050988026415404994,0.00283894061563246,0.05567857426963935
9,5,0.07159644207300479,0.07831853563786224,0.006722093564857451,0.08583017430177446
9,6,0.0672381138871699,0.07288294971677982,0.005644835829609923,0.07745070488427713
9,7,0.10258083630781775,0.11531420007933502,0.012733363771517264,0.11042320687961099
9,8,0.1767218566133696,0.1839416151714246,0.007219758558055012,0.03925027270923195
9,9,0.2231106699767614,0.23712936522061592,0.014018695243854518,0.059118343402185004
9,10,0.28259987758385047,0.35449704326259956,0.0718971656787491,0.20281457079880374
10,1,0.0464684204812134,0.05717363155996857,0.010705211078755168,0.18724035515439721
10,2,0.032590311579692215,0.04986584116033802,0.017275529580645807,0.3464401517884413
10,3,0.03902435196879384,0.05392135523107123,0.014897003262277386,0.2762727902226992
10,4,0.06349061602427097,0.070221379326778,0.00673076330250702,0.09585062792892667
10,5,0.05785830211389877,0.08560493866458815,0.02774663655068938,0.3241242501137054
10,6,0.09947795074421255,0.10781757639641269,0.008339625652200144,0.07734940749862394
10,7,0.1441960233038221,0.15610050827811456,0.011904484974292445,0.07626166695807912
10,8,0.14015049390090026,0.16111139584590062,0.02096090194500036,0.13010192007180538
10,9,0.2004281288103818,0.24897243273934658,0.04854430392896478,0.19497863034413382
10,10,0.31901214830063557,0.31942741494814947,0.0004152666475139011,0.001300034461917768
11,1,0.05010949795117532,0.052195442540070365,0.002085944588895043,0.03996411348162565
11,2,0.033314948143952,0.06924070425239394,0.03592575610844194,0.5188531297643443
11,3,0.06490792835496743,0.0747163268860661,0.009808398531098661,0.1312751702322754
11,4,0.05438005981209803,0.07051454165326002,0.016134481841161986,0.22881070291146194
11,5,0.08005938375918958,0.09977432906736709,0.01971494530817751,0.1975953683924658
11,6,0.08722088246445185,0.12336616730012062,0.03614528483566877,0.29299187635241897
11,7,0.14545289217607374,0.159532566243078,0.01407967406700425,0.0882557987912713
11,8,0.15959817160032885,0.16079485568423518,0.0011966840839063297,0.007442303292689583
11,9,0.21691573254311217,0.24002088260178228,0.023105150058670115,0.09626308264603702
11,10,0.2867296275404673,0.32555355828090937,0.03882393074044205,0.11925512639288115
12,1,0.043988671326828106,0.05018115538340816,0.006192484056580051,0.12340258029665709
12,2,0.0636746258310716,0.06391002967581187,0.00023540384474027287,0.003683363095501214
12,3,0.049311425884929976,0.08519978563777053,0.035888359752840555,0.4212259395278411
12,4,0.07343889533151755,0.09074220015349665,0.0173033048219791,0.19068641484016668
12,5,0.1017044950713771,0.10233999423663563,0.0006354991652585268,0.006209685372749719
12,6,0.1051349580802987,0.12666550255294068,0.02153054447264198,0.16997954485392064
12,7,0.1516908934505463,0.15519902794558815,0.0035081344950418647,0.022604100950115457
12,8,0.1576344583918622,0.19093002052993535,0.033295562138073165,0.1743862072902928
12,9,0.15916172351079755,0.2156176282023955,0.05645590469159795,0.26183343710006884
12,10,0.30484468953829674,0.3432162623957528,0.03837157285745607,0.11179998462080713
13,1,0.048201181112777235,0.05886348134710705,0.010662300234329812,0.18113607945571894
13,2,0.0635290891842283,0.07257844157973328,0.009049352395504986,0.12468375179375464
13,3,0.06002945568797833,0.0799339137954052,0.019904458107426866,0.24901142909595683
13,4,0.08206077759325087,0.08789226481246475,0.0058314872192138795,0.06634812780915923
13,5,0.07999133894225754,0.09714937945101343,0.017158040508755884,0.1766150294084755
13,6,0.0891111465680084,0.10689270341506882,0.017781556847060412,0.16634958494794436
13,7,0.1352533472237913,0.14893309354946566,0.013679746325674369,0.09185162276328376
13,8,0.13974314871503535,0.19481455366327735,0.055071404948242,0.28268629788013105
13,9,0.16602058416431334,0.2323543648635443,0.06633378069923096,0.28548540819617085
13,10,0.3292832174700679,0.33241648288452486,0.003133265414456965,0.009425722176193656
14,1,0.06367070150651301,0.06543080121790272,0.001760099711389712,0.026900170540906137
14,2,0.047916123830630326,0.06219741334761961,0.01428128951698928,0.22961227402129333
14,3,0.07824374655288292,0.07893063730220624,0.0006868907493233212,0.008702460448829056
14,4,0.07437908939102311,0.07978823520186754,0.0054091458108444235,0.06779377682886532
14,5,0.06534825644514232,0.08090103344921992,0.015552777004077603,0.1922444787289373
14,6,0.06833035838796243,0.09795151491276109,0.02962115652479866,0.3024063134825455
14,7,0.11504160154476431,0.13387634342623939,0.018834741881475076,0.14068760319744078
14,8,0.13605477906331667,0.16452717248435353,0.028472393421036857,0.17305587272366557
14,9,0.2429149694516725,0.2495862390546562,0.006671269602983698,0.026729316601155944
14,10,0.3310259320741707,0.33176856461052184,0.000742632536351151,0.002238405369185477
15,1,0.04799855289506652,0.06132442238791366,0.013325869492847142,0.21730118236667675
15,2,0.05306825686286287,0.06909015770873,0.016021900845867132,0.23189845525338346
15,3,0.07107437569400163,0.07941124767368103,0.008336871979679403,0.10498351586084524
15,4,0.08138021790303954,0.0869376298798044,0.005557411976764862,0.06392412565707463
15,5,0.10981412431488397,0.1100566313322376,0.00024250701735363533,0.0022034748330753296
15,6,0.11242796401108077,0.11437327522723853,0.0019453112161577635,0.017008441983433542
15,7,0.09715080796867213,0.13307704360993147,0.03592623564125934,0.2699656880458245
15,8,0.10660307304068838,0.142124278019933,0.03552120497924462,0.2499305922543561
15,9,0.1711671688549717,0.19115919762748412,0.01999202877251241,0.10458313814159907
15,10,0.3305236845009876,0.3314323882861544,0.0009087037851667756,0.002741747087138064
16,1,0.033640700709969246,0.06579229424171058,0.03215159353174134,0.48868327062165395
16,2,0.047088706870885635,0.0485061985744871,0.0014174917036014617,0.029222898212168346
16,3,0.04479525480151826,0.052042743851671784,0.007247489050153523,0.13926031784199844
16,4,0.06417226515047833,0.06763359812858326,0.003461332978104928,0.05117771453655816
16,5,0.065863713748035,0.06896243040286598,0.0030987166548309825,0.04493340267633903
16,6,0.08772723048615372,0.09591274822110958,0.008185517734955863,0.0853433760034237
16,7,0.06032453349427048,0.11528005995059942,0.054955526456328944,0.4767132015708428
16,8,0.10652853614690126,0.1411233680388007,0.03459483189189945,0.24513893320904787
16,9,0.15723374142495997,0.19628985560986714,0.039056114184907176,0.19897163846578272
16,10,0.2311725488498333,0.2466657368759287,0.015493188026095395,0.0628104584865322
17,1,0.03604078427398133,0.05174884123555877,0.01570805696157744,0.30354412942455966
17,2,0.04648701721925646,0.052906133815967905,0.006419116596711447,0.12133029071903297
17,3,0.042325870503517,0.04482661148114108,0.00250074097762408,0.05578697329545335
17,4,0.055054953781599476,0.07977426653840064,0.024719312756801164,0.3098657478085633
17,5,0.08262457908271187,0.0913992050666433,0.00877462598393143,0.09600330744160689
17,6,0.0886196115837334,0.1122273763965332,0.023607764812799803,0.2103565597879295
17,7,0.09986091833233886,0.11604602216692123,0.016185103834582368,0.13947142290928013
17,8,0.10815726000922128,0.12301436767139894,0.014857107662177654,0.12077538537502037
17,9,0.10901806233566295,0.1627032968360996,0.05368523450043665,0.3299578775869359
17,10,0.14747364206199157,0.16782981170245273,0.020356169640461164,0.1212905468579732
17,11,0.19652773295889264,0.23875643770073451,0.04222870474184187,0.17686938684674453
18,1,0.038067236287701804,0.05461961562463571,0.016552379336933903,0.3030482574371705
18,2,0.03931193712259801,0.07728261379632996,0.03797067667373195,0.4913223661637479
18,3,0.08590308896349928,0.0904229496375816,0.004519860674082318,0.04998576901326578
18,4,0.08231426498159146,0.09861669028618641,0.016302425304594956,0.16531101639372797
18,5,0.07198056868818958,0.09763906539700679,0.025658496708817202,0.26278924941044945
18,6,0.09840547025486185,0.10588273185874428,0.007477261603882429,0.07061832909503764
18,7,0.11623521382980183,0.13467596575649493,0.018440751926693102,0.1369268215238603
18,8,0.15331674298853556,0.15423423061666877,0.0009174876281332067,0.005948664083613938
18,9,0.1781372354890483,0.19223812439927876,0.014100888910230452,0.07335115734349808
18,10,0.20688757427155732,0.2544217394108232,0.047534165139265866,0.18683216791671595
19,1,0.03894732640441575,0.043786433081548025,0.004839106677132277,0.11051611964189696
19,2,0.05367514455299109,0.06828721849752602,0.014612073944534926,0.21397963288055594
19,3,0.059325939297715576,0.06626061674077684,0.0069346774430612615,0.1046576048362323
19,4,0.058421264057777186,0.059364037149319086,0.0009427730915419,0.01588121591478914
19,5,0.05422821225743137,0.06879309418706459,0.014564881929633212,0.21172011670281723
19,6,0.08129714211623888,0.08331537053086145,0.0020182284146225693,0.02422396253852082
19,7,0.09070388996610004,0.10026541498248552,0.009561525016385478,0.09536214474408444
19,8,0.07013167867981383,0.09519992914286392,0.025068250463050085,0.2633221546355444
19,9,0.10656376682756166,0.15178411528983013,0.04522034846226847,0.297925434265112
19,10,0.13757312708329184,0.2065946823519672,0.06902155526867537,0.33409163528752434
19,11,0.23746499466895404,0.2499681504077992,0.012503155738845168,0.050018995293790273
20,1,0.05733749340304452,0.05952466904935294,0.002187175646308423,0.03674402027325843
20,2,0.048074529658195066,0.06402782627726385,0.01595329661906878,0.24916192765915848
20,3,0.05407371293922793,0.05726246016805084,0.0031887472288229107,0.055686521666459037
20,4,0.07033226819237735,0.07391334187544338,0.0035810736830660245,0.04844962482011361
20,5,0.0694670242672543,0.08173782594106072,0.012270801673806411,0.1501239057013164
20,6,0.10750726951888057,0.11055284600262559,0.0030455764837450244,0.027548603169136803
20,7,0.10482534496379974,0.10609148965297935,0.001266144689179613,0.011934460467292119
20,8,0.11989439845783452,0.12732478752280788,0.007430389064973356,0.05835775742914426
20,9,0.23293060406607008,0.24795298742610225,0.015022383360032171,0.060585611474067484
20,10,0.290545643695418,0.3542403918007471,0.0636947481053291,0.17980656520150892
21,1,0.030554619693016816,0.03379430132393244,0.0032396816309156265,0.0958647317446196
21,2,0.036843425759119496,0.0478251686614873,0.010981742902367801,0.2296226696051611
21,3,0.04540357961987603,0.06368882865029044,0.018285249030414404,0.28710292555099487
21,4,0.04561167922096985,0.05598546929845905,0.010373790077489203,0.1852943309662447
21,5,0.06444105858753935,0.08402833314980453,0.01958727456226518,0.23310321445202611
21,6,0.05176468730877135,0.08302956891572354,0.031264881606952184,0.37655117345829636
21,7,0.1120130136545532,0.12149130667824175,0.00947829302368855,0.07801622422903816
21,8,0.10659826596464872,0.11804890077100075,0.011450634806352028,0.0969990803096485
21,9,0.12607452313117,0.14766694902779376,0.021592425896623746,0.1462238235352153
21,10,0.2140674767919175,0.22965553265838023,0.015588055866462724,0.06787581246583962
21,11,0.2255134218410748,0.2541754371968376,0.028662015355762793,0.11276469383454413
22,1,0.035217457850263284,0.049563365191249265,0.01434590734098598,0.2894457889537905
22,2,0.03505545197385828,0.04869507993962977,0.013639627965771492,0.2801027944236124
22,3,0.060907475709994725,0.0760966636121665,0.015189187902171782,0.1996038614726244
22,4,0.05984422895800677,0.07596811519043205,0.016123886232425277,0.21224544260453143
22,5,0.08554339324892687,0.08842395698601702,0.0028805637370901416,0.03257673412586209
22,6,0.07596162861157857,0.09976773636216517,0.0238061077505866,0.23861529406829932
22,7,0.11200605251426807,0.11203968212655083,3.3629612282759513e-05,0.00030015804797423707
22,8,0.13741039961551638,0.15255087514972776,0.015140475534211384,0.09924869666824984
22,9,0.17059306100216012,0.19963879100653686,0.02904573000437674,0.14549141405803084
22,10,0.31871803092334333,0.3330514071974828,0.014333376274139442,0.04303652818869631
23,1,0.04728063766761492,0.057121568600206445,0.009840930932591523,0.17228047432429852
23,2,0.05028194870835388,0.05867535018036843,0.008393401472014547,0.1430481700784601
23,3,0.05824453433620427,0.06192751361026484,0.003682979274060569,0.05947242282709852
23,4,0.051702583556840494,0.07488052582333461,0.02317794226649412,0.3095323117946282
23,5,0.09623998537997516,0.09648158473052108,0.00024159935054592074,0.0025040980744742364
23,6,0.07520500505227738,0.0882830752160747,0.01307807016379732,0.14813790901357327
23,7,0.10647978970851767,0.11089276072036092,0.00441297101184325,0.03979494227735453
23,8,0.09553299135107363,0.10490378027444974,0.009370788923376117,0.08932746654944385
23,9,0.14279417171156567,0.15862552913520647,0.015831357423640807,0.09980333878127996
23,10,0.1863495359016934,0.1967260563910696,0.010376520489376206,0.052746040253807726
23,11,0.21998190440515997,0.2519245193997215,0.031942614994561525,0.12679438694841402
24,1,0.038104352492880696,0.05133930380316417,0.013234951310283474,0.25779374338667543
24,2,0.051010868980831355,0.05359259875474592,0.0025817297739145623,0.04817325216359164
24,3,0.06258560577718489,0.06272563249850463,0.00014002672131974148,0.0022323684232770343
24,4,0.0715231822547587,0.08435955692081519,0.012836374666056485,0.1521626610498376
24,5,0.08370814821528089,0.08890548250803862,0.005197334292757733,0.05845909775347996
24,6,0.10395359706059752,0.10444408043383602,0.0004904833732384956,0.004696133770350063
24,7,0.10618136226866383,0.11507100071252646,0.008889638443862632,0.07725350773711416
24,8,0.1333101507235652,0.17293188361124762,0.03962173288768242,0.2291175696481305
24,9,0.21578700575281376,0.2582340248745102,0.04244701912169643,0.16437423047688515
24,10,0.29781468942433037,0.34820031743350693,0.050385628009176564,0.14470299275013818
25,1,0.044214857612410605,0.05166898869819372,0.0074541310857831125,0.1442670211589355
25,2,0.047703309670212586,0.06378511864645922,0.016081808976246635,0.25212477953334267
25,3,0.069686188594398,0.07936261741086346,0.009676428816465465,0.12192678533232093
25,4,0.07199005185082538,0.0775868067440304,0.005596754893205019,0.07213539425162177
25,5,0.07010956571169656,0.08312290682465244,0.013013341112955878,0.15655541426634043
25,6,0.06410017104441462,0.08975598499191259,0.02565581394749797,0.28583958997062614
25,7,0.09705466783538474,0.10833619846442676,0.011281530629042011,0.10413445172479825
25,8,0.1378761909461244,0.14620306922185095,0.008326878275726535,0.05695419610576843
25,9,0.16148218312855375,0.18250700075963683,0.021024817631083076,0.11520006105833128
25,10,0.22814449225791394,0.24598837422584094,0.017843881967926994,0.07253953372424259
26,1,0.06597378757034411,0.069599181400995,0.003625393830650886,0.05208960447053558
26,2,0.09095125432909656,0.10854987629998344,0.01759862197088688,0.16212475380673985
26,3,0.10339341513318166,0.1330372033296904,0.029643788196508744,0.22282329645073823
26,4,0.3204110936367074,0.3331319082237684,0.012720814587061036,0.03818551832782203
27,1,0.03909247317128697,0.05938112821638785,0.020288655045100877,0.34166839961625495
27,2,0.048399725956407055,0.05547327527981457,0.0070735493234075145,0.12751273992255896
27,3,0.04720553219810209,0.06678621840295161,0.01958068620484952,0.2931845322744633
27,4,0.042130984002941387,0.0731614545551885,0.031030470552247107,0.4241368729053853
27,5,0.05396321851818628,0.07990913635787367,0.025945917839687388,0.3246927575776617
27,6,0.06678624699232434,0.07909882262003895,0.012312575627714609,0.15566066876696255
27,7,0.09291680225081896,0.11310891903498502,0.02019211678416606,0.17851922692250788
27,8,0.11375299843130687,0.12432544845567599,0.010572450024369115,0.08503850302328378
27,9,0.21658866851972064,0.24546954216414868,0.02888087364442804,0.1176556300623033
28,1,0.036224317359141875,0.04463412943205683,0.008409812072914954,0.18841662601970488
28,2,0.03459873512021158,0.05402126342140565,0.01942252830119407,0.35953487702951414
28,3,0.03712678176450267,0.05660324339937998,0.01947646163487731,0.34408737848210746
28,4,0.04728621855694671,0.05522823538393176,0.007942016826985053,0.14380355938903894
28,5,0.06937070548474798,0.08773101628115268,0.018360310796404697,0.2092795863388289
28,6,0.07517714219266357,0.10265803010173638,0.027480887909072813,0.26769350514361756
28,7,0.08419358280198291,0.11411040681698104,0.029916824014998122,0.2621743699764475
28,8,0.07523412411666643,0.1131162203720818,0.03788209625541537,0.3348953503821725
28,9,0.08308951790491229,0.16462175724881598,0.08153223934390369,0.495270131399901
28,10,0.1672015246880053,0.1930501446440416,0.025848619956036295,0.13389588494583965
28,11,0.2370723833319676,0.2448191023669545,0.007746719034986915,0.03164262494262197
29,1,0.02768343080975436,0.03204330616027341,0.004359875350519054,0.13606196965793535
29,2,0.04297891350648507,0.046222230881739074,0.003243317375254004,0.07016791083823119
29,3,0.026460786988828047,0.04239201481457893,0.015931227825750884,0.3758072810512421
29,4,0.060268167441252386,0.0623109115947555,0.002042744153503112,0.03278308888799892
29,5,0.0524389405359209,0.05584066108161187,0.0034017205456909685,0.060918343010289734
29,6,0.055357065284639684,0.06595632443964482,0.010599259155005133,0.16070117983460833
29,7,0.07177771575583966,0.08958452089751508,0.017806805141675416,0.19877100377694096
29,8,0.09597926037527447,0.11536575897452596,0.019386498599251484,0.1680437832817642
29,9,0.11075415601135125,0.11515894055504457,0.004404784543693321,0.03824960982154823
29,10,0.1524608449683108,0.15339425915304458,0.0009334141847337774,0.006085065959362214
29,11,0.23151919494317552,0.255405215559974,0.023886020616798453,0.09352205499965432
30,1,0.018774286233949392,0.049222508271673744,0.030448222037724352,0.6185833088730771
30,2,0.02151109487964838,0.049828546502734085,0.028317451623085705,0.5682977652485194
30,3,0.05192822147065021,0.055318308238207575,0.0033900867675573654,0.06128326905731148
30,4,0.049311669175532064,0.05909356733107951,0.009781898155547447,0.16553236836664592
30,5,0.06285424103645573,0.07621244426501536,0.013358203228559629,0.17527587990891394
30,6,0.07762624156174303,0.0860657461947254,0.008439504632982375,0.09805880976024811
30,7,0.08481009847689541,0.09893716544735422,0.014127066970458804,0.14278827280508663
30,8,0.08460858990091644,0.10714481207167406,0.022536222170757625,0.21033423583478886
30,9,0.14490946154291667,0.15326855034176037,0.0083590887988437,0.05453883905213748
30,10,0.23377519939696878,0.2479973784201634,0.014222179023194614,0.05734810228154526
31,1,0.03275654917917655,0.03403086762698056,0.0012743184478040057,0.03744595823333322
31,2,0.039806343751444755,0.04553270667921658,0.005726362927771823,0.12576372777736985
31,3,0.047524441705109444,0.047852911853895314,0.0003284701487858699,0.0068641622016389755
31,4,0.047913234031497234,0.06147093981120091,0.013557705779703673,0.2205547177470233
31,5,0.05757924831074132,0.06823808783278489,0.010658839522043564,0.1562007356970888
31,6,0.06666729659517816,0.08451144310911103,0.017844146513932874,0.2111447380077826
31,7,0.08083220264102298,0.09905225700933652,0.018220054368313546,0.18394385871082322
31,8,0.0658627957805271,0.09519331478426334,0.029330519003736233,0.3081153237515471
31,9,0.12377912542064501,0.13839403716932988,0.014614911748684872,0.10560362315901677
31,10,0.2369988011340812,0.23711702078918276,0.00011821965510155907,0.0004985709364435142
32,1,0.03580933772310807,0.037278508875065466,0.0014691711519573963,0.03941067377134505
32,2,0.0354876940107205,0.049880571810754434,0.014392877800033933,0.28854676836184096
32,3,0.04622046130459581,0.05601724751397197,0.009796786209376157,0.1748887466656161
32,4,0.062267887475710555,0.06397512165343945,0.001707234177728896,0.02668590748411826
32,5,0.058621576738877496,0.075147505804441,0.016525929065563508,0.21991320787904145
32,6,0.0729397508953916,0.08469023243355601,0.011750481538164409,0.1387465968685738
32,7,0.0985563467630032,0.10630295854167662,0.007746611778673418,0.07287296501382244
32,8,0.08759229361087004,0.12608968742899385,0.03849739381812381,0.3053175450197165
32,9,0.1057013974415834,0.12838847574413545,0.022687078302552052,0.1767065008838097
32,10,0.159286777355062,0.20318579169237,0.043899014337308,0.21605356344882895
32,11,0.16492819093617095,0.20511289793463283,0.04018470699846188,0.19591506630298938
33,1,0.04696034995879519,0.05283177868613946,0.005871428727344273,0.1111344132898682
33,2,0.043509532022563635,0.04376032536615477,0.00025079334359113387,0.005731066702376558
33,3,0.04605449096051826,0.05449714588028674,0.008442654919768484,0.15491921243571852
33,4,0.0885725510460133,0.10444818005802504,0.01587562901201174,0.15199526696580265
33,5,0.11069992544417114,0.11399537173028737,0.0032954462861162354,0.028908597218431368
33,6,0.10146823309273235,0.13018959480542172,0.028721361712689367,0.22061180661646296
33,7,0.13390419427238828,0.15333787329458828,0.0194336790222,0.12673763242342992
33,8,0.1822510622430437,0.1852543320204449,0.003003269777401202,0.016211603500153278
33,9,0.18507889722391646,0.1928318047737759,0.007752907549859439,0.04020554368069573
34,1,0.04082216864826499,0.04141324562315314,0.0005910769748881523,0.01427265518541477
34,2,0.03918029764289544,0.04597524889255919,0.0067949512496637485,0.14779585566884162
34,3,0.05757801024946476,0.059688360614409935,0.002110350364945175,0.035356145540303134
34,4,0.05756166337251354,0.07893514471768869,0.021373481345175145,0.270772688409166
34,5,0.05908577977254854,0.08631994197443947,0.027234162201890934,0.3155025545540258
34,6,0.06213013409574504,0.06755968252718594,0.005429548431440903,0.08036669546598385
34,7,0.06948590279173932,0.08720019558988959,0.017714292798150275,0.20314510395667226
34,8,0.09677378899987431,0.11682783100397928,0.020054042004104974,0.17165466337744395
34,9,0.08043429038468433,0.12655333741124392,0.046119047026559584,0.3644237913433489
34,10,0.15697488195689,0.16310286184755318,0.006127979890663188,0.03757125915050348
34,11,0.19315430410527465,0.19661984139722624,0.0034655372919515925,0.01762557261426253
