season,week,xi
13,2,1.0300770110568361e-18
13,3,6.192196768149024e-18
13,4,2.7284310951484264e-18
13,5,0.0
13,6,3.321495252097837e-19
13,7,4.8489542942805766e-18
13,8,9.168293009816074e-19
13,9,0.0
13,10,3.6864495623328102e-06
14,1,1.9299510145392648e-17
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,2.4836700079390595e-17
14,7,3.0050946436393033e-17
14,8,1.397383887001146e-17
14,9,0.0
14,10,7.952389122829336e-18
15,1,1.901074749258066e-06
15,2,4.177819476926444e-06
15,3,1.9010746813643163e-06
15,4,4.394492381958141e-06
15,5,3.0444428268559375e-06
15,6,4.971170854803241e-06
15,7,4.394378807677842e-06
15,8,1.8990292181641828e-06
15,9,1.9010745793743207e-06
15,10,4.394067888612199e-06
16,1,1.309229993360041e-18
16,2,0.0
16,3,0.0
16,4,4.57198062475635e-18
16,5,1.1699580976534717e-07
16,6,3.2696062737648534e-18
16,7,1.5531671387150806e-18
16,8,1.1228195053043741e-18
16,9,0.0
16,10,2.5356655199222606e-06
17,1,0.0
17,2,1.1447802426889542e-07
17,3,0.0
17,4,9.103418919278527e-20
17,5,1.7063239168220258e-18
17,6,2.199036003452326e-20
17,7,6.075624712216547e-19
17,8,1.902729833529406e-19
17,9,4.784282404243492e-21
17,10,1.3119114932844846e-18
17,11,8.989141253406898e-19
18,1,4.345131532582543e-19
18,2,2.5836162794060095e-19
18,3,0.0
18,4,3.975511597709599e-18
18,5,1.4615707709300337e-18
18,6,9.836610770339919e-20
18,7,4.504226478861794e-18
18,8,1.962321872888717e-19
18,9,8.811304651982787e-19
18,10,3.5631845090689147e-06
19,1,4.100755437725285e-06
19,2,2.9716458434590832e-18
19,3,1.499318227231377e-18
19,4,5.921256617952953e-18
19,5,4.803659663552083e-20
19,6,5.779730602695922e-19
19,7,1.4454492028275435e-18
19,8,2.4450432819065106e-19
19,9,1.539456611877044e-19
19,10,9.610915124379066e-20
19,11,1.8744171147295287e-19
20,1,6.276616692017526e-07
20,2,6.27899397781746e-07
20,3,4.245089760064071e-06
20,4,6.280483296007627e-07
20,5,4.245072923295038e-06
20,6,5.106674223355787e-06
20,7,6.283133744278099e-07
20,8,5.340274297043126e-07
20,9,5.167268340468374e-06
20,10,5.307559023842932e-07
21,1,1.4123035090816668e-06
21,2,1.4122764762734644e-06
21,3,1.4342071447681217e-06
21,4,0.0
21,5,0.0
21,6,0.0
21,7,3.3677458193115626e-17
21,8,4.99015030240985e-19
21,9,0.0
21,10,1.4122766041109224e-06
21,11,1.4122802016245084e-06
22,1,1.199998549574689e-07
22,2,1.1999985116364907e-07
22,3,1.1997519720304204e-07
22,4,7.206815411583651e-06
22,5,3.7144952133365915e-06
22,6,2.4955694139771874e-06
22,7,1.1999984312035555e-07
22,8,3.181134951411154e-06
22,9,2.7860907007316044e-06
22,10,2.7858266961183724e-06
23,1,2.1557413968704545e-06
23,2,2.8393977354461774e-06
23,3,7.028701951259662e-06
23,4,2.3881568563055354e-06
23,5,2.3880949377467665e-06
23,6,5.5116478130019935e-06
23,7,2.3850405091144167e-06
23,8,2.311917780214453e-06
23,9,2.680137038117164e-06
23,10,1.5430269655033063e-06
23,11,2.388156856301087e-06
24,1,4.071062967017113e-06
24,2,2.6372402309341413e-06
24,3,2.637226167665208e-06
24,4,7.292160546586354e-07
24,5,7.278304923986778e-07
24,6,7.278305627004335e-07
24,7,7.278304676051918e-07
24,8,4.673573556596457e-06
24,9,1.0528686296922651e-06
24,10,7.304962636525583e-07
25,1,8.660654339911338e-19
25,2,3.4972578417325995e-18
25,3,0.0
25,4,7.708659086898307e-18
25,5,3.2574388177882655e-18
25,6,2.7048145893768745e-19
25,7,1.1522359710629662e-18
25,8,2.6350307466497968e-06
25,9,6.234953073660638e-18
25,10,2.156554805719244e-18
26,1,1.4356467984592535e-17
26,2,7.095951726460345e-17
26,3,0.0
26,4,0.0
27,1,1.1310466537849056e-18
27,2,1.061727267196302e-06
27,3,0.0
27,4,4.293946290506782e-21
27,5,1.639167543106702e-06
27,6,1.6387110694578189e-06
27,7,2.647750585643592e-06
27,8,6.443581528750341e-19
27,9,0.0
28,1,4.392964578381418e-19
28,2,1.4250790661236448e-18
28,3,2.7131252131325935e-19
28,4,0.0
28,5,1.1512217139179907e-18
28,6,2.916500666455121e-06
28,7,4.899655331766519e-18
28,8,0.0
28,9,0.0
28,10,2.9151609929461464e-06
28,11,3.0535275498185788e-18
29,1,1.423617724733752e-17
29,2,0.0
29,3,1.3418906326115418e-17
29,4,1.8963336115441632e-06
29,5,2.881526998738432e-06
29,6,1.8962652189363756e-06
29,7,1.1937341595671898e-17
29,8,9.00696917025377e-18
29,9,1.8961376621949942e-06
29,10,7.686424116253017e-18
29,11,1.8961376350253794e-06
30,1,6.0835379148038e-07
30,2,1.453883307223669e-06
30,3,2.7154823786529314e-06
30,4,6.926706546737544e-07
30,5,2.715482318760921e-06
30,6,5.470483208196002e-18
30,7,6.083542545850444e-07
30,8,5.110554191816884e-07
30,9,5.735112457647641e-06
30,10,2.1482147109077193e-06
31,1,1.3136232167471458e-18
31,2,0.0
31,3,1.1602736762475393e-19
31,4,3.9320992186407006e-19
31,5,2.651148649405227e-18
31,6,1.1739383751938326e-18
31,7,0.0
31,8,4.199048840407186e-18
31,9,0.0
31,10,0.0
32,1,4.285886523307546e-18
32,2,8.881326906822917e-18
32,3,4.0310450778996537e-07
32,4,0.0
32,5,1.4158463337261254e-18
32,6,4.117716227803922e-19
32,7,1.2766963840869842e-18
32,8,1.1011431529113231e-17
32,9,1.9800034929422283e-18
32,10,3.2475603775361238e-06
32,11,6.738332567707271e-19
33,1,0.0
33,2,1.6792004662842877e-17
33,3,0.0
33,4,5.032582657110247e-06
33,5,5.032599484203585e-06
33,6,0.0
33,7,8.736297817980854e-18
33,8,0.0
33,9,0.0
34,1,4.333351004595916e-06
34,2,6.933744757139534e-18
34,3,3.1394298151197453e-06
34,4,3.2998548657683837e-18
34,5,1.0794793079484167e-06
34,6,1.0794813135899977e-06
34,7,8.513397103266234e-18
34,8,1.0794793071638674e-06
34,9,1.0794793075553682e-06
34,10,1.0794813070148672e-06
34,11,3.039905379338359e-06
