season,week,xi
10,6,4.475722093291723e-18
10,7,2.7630214739435277e-18
10,8,1.0926725019580474e-18
10,9,0.0
10,10,0.0
11,1,3.282676187084041e-18
11,2,3.4385302493788322e-18
11,3,0.0
11,4,0.0
11,5,2.442843019881402e-18
11,6,8.882984030369825e-06
11,7,8.578326173317927e-18
11,8,0.0
11,9,5.360871523172467e-18
11,10,4.444381874243314e-18
12,1,1.149222694799555e-05
12,2,4.242075323424168e-06
12,3,1.1492222722530624e-05
12,4,2.8058286925909573e-06
12,5,1.694138154139801e-06
12,6,1.1492384306175725e-05
12,7,3.8308866214235416e-06
12,8,5.152840326126438e-06
12,9,1.1492384306175832e-05
12,10,1.1492224377935683e-05
13,1,2.3387622718078645e-05
13,2,0.0
13,3,2.7664669379802877e-06
13,4,2.2984266607672658e-05
13,5,1.7362455777874582e-18
13,6,1.3295911430363916e-06
13,7,0.0
13,8,1.2596650726875878e-05
13,9,1.2598055791517916e-05
13,10,1.2598055791486121e-05
14,1,0.0
14,2,0.0
14,3,1.316944597284054e-06
14,4,9.135195604591866e-19
14,5,0.0
14,6,0.0
14,7,1.0490582224829654e-07
14,8,1.0639631609992567e-06
14,9,0.0
14,10,2.3186165035431246e-18
15,1,1.9960635477800485e-19
15,2,2.6772189105811956e-06
15,3,4.9319642302240356e-06
15,4,0.0
15,5,6.979423029643186e-19
15,6,5.075835733411764e-06
15,7,0.0
15,8,1.9424991343114456e-06
15,9,0.0
15,10,0.0
16,1,4.9677503518083e-06
16,2,4.967750351815703e-06
16,3,4.967750351810004e-06
16,4,4.967750351806002e-06
16,5,4.967750351806456e-06
16,6,2.0514258304268742e-05
16,7,4.967750351805822e-06
16,8,4.967750351808057e-06
16,9,4.967750351806791e-06
16,10,7.131991244273251e-05
17,1,7.572848378725066e-06
17,2,1.1134334597353471e-05
17,3,1.1058793693715361e-05
17,4,7.573600797432226e-06
17,5,2.5496481066080798e-05
17,6,7.5728483787240155e-06
17,7,7.840885789911116e-18
17,8,2.0300169576391292e-05
17,9,1.076720446330849e-05
17,10,7.572848378725207e-06
17,11,7.573612140658219e-06
18,1,9.783230540787169e-19
18,2,1.6977890524457818e-06
18,3,0.0
18,4,0.0
18,5,6.93161092839453e-06
18,6,5.219110570660748e-06
18,7,0.0
18,8,0.0
18,9,2.197203465177655e-18
18,10,1.8253931501548082e-06
19,1,4.421245440522177e-06
19,2,2.0102321419324336e-06
19,3,3.478755351429647e-06
19,4,5.504577549154557e-06
19,5,3.4787553309806524e-06
19,6,9.642965642276058e-06
19,7,4.8214703419623194e-06
19,8,3.478755330989076e-06
19,9,7.730318658460615e-06
19,10,3.4787553514342767e-06
19,11,2.116437930868096e-06
20,1,0.0
20,2,8.314360581356822e-06
20,3,5.968916750776876e-18
20,4,8.478733606429164e-19
20,5,2.0367523502192826e-18
20,6,0.0
20,7,1.3332572221081237e-05
20,8,2.418412669310953e-18
20,9,2.5294744021213144e-18
20,10,3.402314117035652e-18
21,1,1.6697541375966288e-20
21,2,1.5115674763222057e-18
21,3,1.0936419373620804e-18
21,4,1.1133466862669572e-05
21,5,0.0
21,6,1.001273573625833e-06
21,7,9.735612867344408e-08
21,8,6.9915257427167765e-06
21,9,6.457043638850823e-06
21,10,1.472140268044487e-19
21,11,3.78001176098599e-06
22,1,0.0
22,2,5.298900573574679e-19
22,3,0.0
22,4,0.0
22,5,5.232644890030137e-19
22,6,0.0
22,7,0.0
22,8,5.364952231611316e-06
22,9,0.0
22,10,5.083905014537949e-19
23,1,1.6782710508437557e-06
23,2,8.029596522468097e-06
23,3,4.652895019957205e-06
23,4,4.541067113812181e-06
23,5,1.6782710685037756e-06
23,6,9.922863203856005e-06
23,7,2.9408162158216617e-06
23,8,1.1899278464643758e-19
23,9,2.6322885098513345e-06
23,10,1.6782710508547353e-06
23,11,1.6782710508510372e-06
24,1,1.6632521107943434e-05
24,2,2.5700813597882833e-05
24,3,1.4053102837299951e-18
24,4,1.5189047170520033e-05
24,5,7.195333544372214e-06
24,6,2.032643128398865e-05
24,7,9.142859787722199e-06
24,8,4.765767327591101e-06
24,9,1.6632521107956268e-05
24,10,1.6632521107971735e-05
25,1,0.0
25,2,0.0
25,3,8.470329472543003e-22
25,4,0.0
25,5,0.0
25,6,9.067487700357285e-19
25,7,1.905616022964473e-05
25,8,0.0
25,9,4.2605757246891307e-19
25,10,2.106570939821445e-18
26,1,8.760075353507596e-06
26,2,1.1157064367803137e-06
26,3,9.306992007822709e-19
26,4,3.09212498943455e-18
27,1,4.462265582709412e-06
27,2,3.1841815640447284e-06
27,3,4.46935796424164e-06
27,4,1.640105565200341e-05
27,5,4.462265582716924e-06
27,6,1.0703819573019069e-05
27,7,1.0736057673315037e-05
27,8,4.462266129929799e-06
27,9,4.462265582703516e-06
28,1,2.969840895879856e-06
28,2,4.4465394238888375e-06
28,3,2.9698408958750296e-06
28,4,6.857734909655291e-06
28,5,2.96984089588455e-06
28,6,7.833717937863782e-06
28,7,5.488784944201271e-06
28,8,9.613644783099308e-06
28,9,2.9698408958871617e-06
28,10,2.96984089587726e-06
28,11,2.9698408958821566e-06
29,1,3.5458768678287636e-06
29,2,2.5866726409531116e-06
29,3,3.5458769289748942e-06
29,4,1.6490661803169717e-05
29,5,2.4050950533734704e-18
29,6,1.751135877554464e-06
29,7,4.149909404469785e-06
29,8,3.5927596638609353e-06
29,9,9.15364564703332e-06
29,10,3.545607064741922e-06
29,11,3.5456070164955922e-06
30,1,2.306937512526796e-06
30,2,0.0
30,3,2.8216007772625416e-19
30,4,5.720444470275239e-07
30,5,1.3621653342464152e-05
30,6,0.0
30,7,0.0
30,8,2.3069393972311375e-06
30,9,2.3069353210574115e-06
30,10,2.3069393972454125e-06
31,1,6.006870579197751e-06
31,2,1.420895977762492e-06
31,3,2.9245522973846097e-07
31,4,2.5094843544124907e-06
31,5,3.2554659247256405e-06
31,6,2.9620106637296596e-06
31,7,1.8909534732308905e-06
31,8,1.6249237150009595e-06
31,9,7.413763456518021e-06
31,10,3.144475818927511e-07
32,1,1.016688914275726e-05
32,2,7.468116434473986e-06
32,3,7.418237496814455e-06
32,4,5.0945693093746146e-06
32,5,5.780284411046523e-06
32,6,3.442009779952655e-06
32,7,1.077810713441358e-05
32,8,9.205998947272065e-06
32,9,7.418237496821397e-06
32,10,7.4182369008286405e-06
32,11,7.418237837931313e-06
33,1,5.221297028052636e-06
33,2,1.543973794513966e-05
33,3,0.0
33,4,1.0237711129210286e-18
33,5,9.825582188149884e-20
33,6,7.543910126100762e-06
33,7,5.2281116240183796e-06
33,8,5.228035935239715e-06
33,9,5.228111624048044e-06
34,1,4.093041033493398e-06
34,2,4.972306497097972e-06
34,3,6.726519343241624e-06
34,4,5.083090137976693e-06
34,5,6.250805863146825e-06
34,6,6.250805863148511e-06
34,7,9.274710116740763e-06
34,8,2.318971212667486e-06
34,9,6.25080586314578e-06
34,10,6.25080586314865e-06
34,11,6.250805863142389e-06
