season,week,xi
9,2,5.243902772120585e-08
9,3,5.2439027721201884e-08
9,4,5.243902772120189e-08
9,5,5.2439027721204975e-08
9,6,5.2439027721209236e-08
9,7,5.243902772120228e-08
9,8,5.243902772120238e-08
9,9,5.2439027721202037e-08
9,10,5.243902772119796e-08
10,1,4.43089369926874e-08
10,2,4.430893699268513e-08
10,3,4.4308936992678684e-08
10,4,4.430893699268356e-08
10,5,4.4308936992683236e-08
10,6,4.4308936992687935e-08
10,7,4.430893699268034e-08
10,8,4.4308936992681225e-08
10,9,4.430893699268134e-08
10,10,4.4308936992680424e-08
11,1,4.4697903528702785e-08
11,2,4.4697903528701435e-08
11,3,4.469790352869974e-08
11,4,4.469790352870292e-08
11,5,4.469790352870804e-08
11,6,4.469790352870304e-08
11,7,4.4697903528699814e-08
11,8,4.469790352870514e-08
11,9,4.46979035287097e-08
11,10,4.4697903528701395e-08
12,1,4.430887419095266e-08
12,2,4.430887419095582e-08
12,3,4.430887419094815e-08
12,4,4.4308874190946633e-08
12,5,4.4308874190947044e-08
12,6,4.4308874190945336e-08
12,7,4.430887419094474e-08
12,8,4.43088741909538e-08
12,9,4.430887419095054e-08
12,10,4.430887419095039e-08
13,1,4.469768279072891e-08
13,2,4.469768279072491e-08
13,3,4.469768279071871e-08
13,4,4.4697682790722666e-08
13,5,4.469768279072493e-08
13,6,4.4697682790728145e-08
13,7,4.4697682790723076e-08
13,8,4.4697682790723486e-08
13,9,4.469768279072804e-08
13,10,4.469768279072299e-08
14,1,5.1053203187107006e-08
14,2,5.10532031871094e-08
14,3,5.105320318710851e-08
14,4,5.1053203187108555e-08
14,5,5.105320318710834e-08
14,6,5.105320318710436e-08
14,7,5.105320318710448e-08
14,8,5.105320318710449e-08
14,9,5.105320318711211e-08
14,10,5.105320318711054e-08
15,1,5.168658030145182e-08
15,2,5.1686580301450096e-08
15,3,5.168658030144929e-08
15,4,5.168658030145191e-08
15,5,5.168658030144901e-08
15,6,5.168658030145265e-08
15,7,5.168658030145319e-08
15,8,5.168658030145408e-08
15,9,5.168658030145565e-08
15,10,5.168658030145493e-08
16,1,7.332895243828057e-08
16,2,7.33289524382843e-08
16,3,7.332895243828749e-08
16,4,7.332895243828766e-08
16,5,7.332895243828733e-08
16,6,7.332895243827335e-08
16,7,7.332895243827967e-08
16,8,7.332895243828216e-08
16,9,7.332895243828802e-08
16,10,7.3328952438282e-08
17,1,7.294771836178749e-08
17,2,7.294771836179408e-08
17,3,7.294771836178808e-08
17,4,7.294771836179001e-08
17,5,7.294771836178512e-08
17,6,7.294771836178758e-08
17,7,7.294771836178538e-08
17,8,7.294771836178729e-08
17,9,7.294771836178454e-08
17,10,7.29477183617862e-08
17,11,7.294771836178464e-08
18,1,7.164124135810637e-08
18,2,7.164124135810095e-08
18,3,7.164124135810573e-08
18,4,7.164124135810016e-08
18,5,7.16412413580999e-08
18,6,7.164124135810165e-08
18,7,7.164124135810908e-08
18,8,7.16412413580979e-08
18,9,7.164124135810584e-08
18,10,7.164124135809768e-08
19,1,7.396873614872839e-08
19,2,7.396873614873532e-08
19,3,7.396873614871935e-08
19,4,7.396873614872652e-08
19,5,7.396873614872572e-08
19,6,7.396873614871197e-08
19,7,7.396873614871882e-08
19,8,7.396873614871461e-08
19,9,7.396873614870657e-08
19,10,7.396873614871036e-08
19,11,7.396873614870648e-08
20,1,5.105344970360191e-08
20,2,5.1053449703605495e-08
20,3,5.105344970360625e-08
20,4,5.105344970360777e-08
20,5,5.105344970360522e-08
20,6,5.10534497036065e-08
20,7,5.1053449703602616e-08
20,8,5.1053449703607414e-08
20,9,5.1053449703607606e-08
20,10,5.105344970360728e-08
21,1,8.622809537064002e-08
21,2,8.622809537063135e-08
21,3,8.622809537062154e-08
21,4,8.622809537062245e-08
21,5,8.622809537062348e-08
21,6,8.622809537062478e-08
21,7,8.622809537063696e-08
21,8,8.622809537063145e-08
21,9,8.622809537061687e-08
21,10,8.622809537062755e-08
21,11,8.62280953706305e-08
22,1,4.992341190986808e-08
22,2,4.992341190986725e-08
22,3,4.992341190986715e-08
22,4,4.992341190986081e-08
22,5,4.992341190985939e-08
22,6,4.9923411909854607e-08
22,7,4.9923411909861926e-08
22,8,4.9923411909854845e-08
22,9,4.992341190986161e-08
22,10,4.992341190985692e-08
23,1,7.615029456144016e-08
23,2,7.615029456143955e-08
23,3,7.615029456143714e-08
23,4,7.615029456143362e-08
23,5,7.615029456143738e-08
23,6,7.61502945614324e-08
23,7,7.615029456143501e-08
23,8,7.615029456143783e-08
23,9,7.615029456143143e-08
23,10,7.615029456143378e-08
23,11,7.615029456143662e-08
24,1,4.7968096930205866e-08
24,2,4.796809693019806e-08
24,3,4.796809693020196e-08
24,4,4.796809693019922e-08
24,5,4.7968096930197356e-08
24,6,4.7968096930206554e-08
24,7,4.796809693019721e-08
24,8,4.7968096930197435e-08
24,9,4.796809693019991e-08
24,10,4.796809693019962e-08
25,1,7.948132673909677e-08
25,2,7.948132673909287e-08
25,3,7.94813267390968e-08
25,4,7.948132673909277e-08
25,5,7.948132673909645e-08
25,6,7.948132673909759e-08
25,7,7.948132673909795e-08
25,8,7.948132673909422e-08
25,9,7.948132673908831e-08
25,10,7.948132673908769e-08
26,1,0.0
26,2,0.0
26,3,7.887995286309921e-21
26,4,0.0
27,1,7.73587289629166e-08
27,2,7.735872896292438e-08
27,3,7.735872896291472e-08
27,4,7.735872896291925e-08
27,5,7.735872896291542e-08
27,6,7.73587289629136e-08
27,7,7.735872896291987e-08
27,8,7.735872896291747e-08
27,9,7.735872896292152e-08
28,1,7.38673532140698e-08
28,2,7.386735321406524e-08
28,3,7.386735321406978e-08
28,4,7.386735321406976e-08
28,5,7.386735321407255e-08
28,6,7.386735321406747e-08
28,7,7.386735321406723e-08
28,8,7.386735321407534e-08
28,9,7.386735321407846e-08
28,10,7.386735321406822e-08
28,11,7.386735321406044e-08
29,1,9.432116933782676e-08
29,2,9.432116933783039e-08
29,3,9.43211693378254e-08
29,4,9.43211693378264e-08
29,5,9.432116933782006e-08
29,6,9.432116933782396e-08
29,7,9.432116933782148e-08
29,8,9.43211693378209e-08
29,9,9.432116933782417e-08
29,10,9.432116933783446e-08
29,11,9.43211693378348e-08
30,1,9.67388991498354e-08
30,2,9.67388991498312e-08
30,3,9.673889914984032e-08
30,4,9.673889914983182e-08
30,5,9.673889914983625e-08
30,6,9.673889914983455e-08
30,7,9.673889914983558e-08
30,8,9.673889914984019e-08
30,9,9.673889914983235e-08
30,10,9.6738899149834e-08
31,1,9.749213959684497e-08
31,2,9.749213959683848e-08
31,3,9.749213959683397e-08
31,4,9.749213959684171e-08
31,5,9.749213959684298e-08
31,6,9.74921395968348e-08
31,7,9.749213959684643e-08
31,8,9.749213959684251e-08
31,9,9.749213959684013e-08
31,10,9.749213959684486e-08
32,1,1.0927386029202599e-07
32,2,1.0927386029203962e-07
32,3,1.0927386029203548e-07
32,4,1.0927386029204808e-07
32,5,1.0927386029203184e-07
32,6,1.0927386029204097e-07
32,7,1.092738602920358e-07
32,8,1.0927386029202924e-07
32,9,1.0927386029202284e-07
32,10,1.0927386029203161e-07
32,11,1.0927386029202858e-07
33,1,1.0009051394704284e-07
33,2,1.0009051394704575e-07
33,3,1.000905139470503e-07
33,4,1.0009051394704651e-07
33,5,1.0009051394704569e-07
33,6,1.0009051394705759e-07
33,7,1.0009051394704607e-07
33,8,1.000905139470507e-07
33,9,1.0009051394704493e-07
34,1,1.0912009416216762e-07
34,2,1.0912009416216551e-07
34,3,1.0912009416215751e-07
34,4,1.0912009416215838e-07
34,5,1.0912009416215232e-07
34,6,1.0912009416215723e-07
34,7,1.091200941621618e-07
34,8,1.0912009416214393e-07
34,9,1.0912009416214844e-07
34,10,1.0912009416215037e-07
34,11,1.091200941621511e-07
