season,week,xi
13,6,3.2635501431113207e-19
13,7,1.218381658183887e-06
13,8,3.842176821239689e-06
13,9,3.8455024239695654e-06
13,10,3.845185563203789e-06
14,1,2.9297710416514003e-07
14,2,2.9297710415931583e-07
14,3,0.0
14,4,8.388267645000067e-07
14,5,5.408973696957284e-07
14,6,6.770993483448913e-06
14,7,4.2029747605793275e-06
14,8,1.8502543454366228e-06
14,9,3.4396681860206514e-19
14,10,2.0820277354771752e-18
15,1,2.15862745952845e-06
15,2,2.1486651399554e-05
15,3,1.9623233245161255e-05
15,4,4.951570465864687e-06
15,5,2.1586274595278618e-06
15,6,2.6371195141927223e-05
15,7,2.1586274595277707e-06
15,8,4.728332439818765e-06
15,9,2.1586272509166323e-06
15,10,2.1586272509160428e-06
16,1,9.20305907311667e-19
16,2,1.80152252972972e-18
16,3,2.1248812067547775e-19
16,4,3.904456084299481e-06
16,5,0.0
16,6,1.2331178756585272e-07
16,7,2.035970516758315e-18
16,8,7.436321011200118e-20
16,9,0.0
16,10,2.8691604815430924e-20
17,1,4.735382728494397e-06
17,2,1.1776022582466328e-06
17,3,2.641102439777566e-06
17,4,4.735382728486409e-06
17,5,7.764442109440317e-06
17,6,4.735382728489e-06
17,7,4.752786400448522e-06
17,8,3.2566422318814846e-06
17,9,3.397129311314731e-06
17,10,4.735382729382076e-06
17,11,4.7353827284916955e-06
18,1,9.36887943013665e-06
18,2,1.2144141409422601e-05
18,3,9.36887943013217e-06
18,4,9.368879430135958e-06
18,5,6.649192712834228e-06
18,6,6.11328544074723e-06
18,7,1.1230796978508873e-05
18,8,4.424434206098649e-06
18,9,9.368884451637665e-06
18,10,3.4949508518227935e-06
19,1,3.3300266533297346e-06
19,2,6.29524030882867e-06
19,3,3.3389883227310584e-06
19,4,7.498845785157147e-06
19,5,5.873992355699639e-07
19,6,9.962397624720299e-06
19,7,5.769594150299385e-06
19,8,3.1897522565600014e-06
19,9,3.276563389480096e-06
19,10,6.009805814378227e-07
19,11,5.87399235590365e-07
20,1,7.300431224504555e-06
20,2,1.2737104115291421e-05
20,3,1.8275257627674054e-06
20,4,5.407719141821341e-06
20,5,6.7895658543627226e-06
20,6,1.440120599614612e-06
20,7,2.981454328421494e-05
20,8,7.300431224499147e-06
20,9,6.6139263017734824e-06
20,10,6.61392630179724e-06
21,1,9.382972091535606e-06
21,2,6.209072462442575e-06
21,3,9.382935531063832e-06
21,4,9.382972091539889e-06
21,5,9.382971433515161e-06
21,6,3.3336425636683116e-06
21,7,2.322253662203868e-06
21,8,4.383101185044972e-06
21,9,1.2911181954931984e-05
21,10,9.38293566647509e-06
21,11,2.0851543265330248e-05
22,1,2.794523848624906e-06
22,2,2.7945238486138323e-06
22,3,4.006582752424472e-06
22,4,7.333186060989195e-06
22,5,2.794523848621635e-06
22,6,3.096216475706821e-19
22,7,2.767122332927197e-06
22,8,2.4226225495704833e-05
22,9,2.794523848612927e-06
22,10,2.7945238486096886e-06
23,1,5.174651812261668e-06
23,2,8.387614659043431e-06
23,3,2.400328612849887e-06
23,4,7.457612504889806e-06
23,5,5.175184038976915e-06
23,6,7.1344677058869436e-06
23,7,2.076238830069973e-06
23,8,9.107210915715692e-06
23,9,1.2228475539763302e-05
23,10,1.2632173677782952e-06
23,11,1.2632173677789233e-06
24,1,1.3581322490940711e-05
24,2,1.267733678134809e-05
24,3,3.036030662125847e-05
24,4,1.3599360959934167e-05
24,5,1.1805781177646702e-05
24,6,3.126904704622964e-05
24,7,1.9168233608502815e-05
24,8,1.6940713411875186e-05
24,9,1.35813224909442e-05
24,10,1.358132249093935e-05
25,1,1.302736672877114e-18
25,2,2.032093305067248e-05
25,3,5.293955920339377e-18
25,4,2.99266926058012e-06
25,5,0.0
25,6,3.12144062737676e-06
25,7,1.034909041045584e-06
25,8,2.216685222964504e-18
25,9,4.5362849490204055e-18
25,10,2.101065225664292e-18
26,1,1.1229274288436694e-05
26,2,8.448234747643114e-06
26,3,9.5203812198875e-19
26,4,5.702808020667469e-20
27,1,7.199360161619651e-06
27,2,3.2736240288633635e-06
27,3,3.2736240288649445e-06
27,4,2.986471734297876e-05
27,5,3.28683965874797e-06
27,6,1.2754917473230649e-05
27,7,9.720385614690287e-06
27,8,3.2868396587450846e-06
27,9,3.2868396587488844e-06
28,1,1.5783613227538908e-17
28,2,1.215694542230991e-05
28,3,0.0
28,4,2.411573520948796e-05
28,5,0.0
28,6,2.6640326188668047e-18
28,7,9.012044722968372e-06
28,8,1.560489500619805e-06
28,9,5.018096259399402e-18
28,10,2.5683814059357873e-19
28,11,4.815092011920044e-07
29,1,2.815811066919771e-06
29,2,6.742515425411611e-06
29,3,2.815811066918787e-06
29,4,0.0
29,5,2.408271043360875e-19
29,6,2.363768072165226e-06
29,7,2.8158110669174615e-06
29,8,0.0
29,9,0.0
29,10,2.815811066921071e-06
29,11,2.815811066916932e-06
30,1,3.263996212561102e-19
30,2,7.353843058559339e-07
30,3,3.670166093786176e-06
30,4,1.4390980548828985e-19
30,5,3.6578316515071246e-06
30,6,1.3025697038598486e-07
30,7,6.105432808470247e-07
30,8,5.147898384496173e-20
30,9,1.1338711167239287e-18
30,10,7.130826571460692e-19
31,1,1.1511847269128258e-06
31,2,5.665005397234032e-06
31,3,2.279891203187026e-06
31,4,1.0021801954226493e-06
31,5,2.98103894473693e-06
31,6,5.189411217761501e-06
31,7,1.9498775521187875e-06
31,8,2.8581737569330675e-06
31,9,1.7227369956847976e-06
31,10,1.7227370755693236e-06
32,1,6.813271316946667e-20
32,2,7.811218445579856e-06
32,3,2.8274144349622903e-06
32,4,0.0
32,5,4.120796358298789e-06
32,6,7.039601690896435e-06
32,7,8.356138606241504e-06
32,8,1.3547652629223769e-05
32,9,2.66071990415792e-06
32,10,2.660719904170478e-06
32,11,2.661386846584184e-06
33,1,6.82693319167071e-06
33,2,7.265393457207083e-07
33,3,0.0
33,4,0.0
33,5,7.767672162095853e-06
33,6,3.530268550230326e-08
33,7,6.826933191675051e-06
33,8,6.826933191653058e-06
33,9,6.826933191651949e-06
34,1,3.866286324915175e-07
34,2,1.2569402670764526e-06
34,3,1.1917388547897761e-06
34,4,6.329026607445867e-06
34,5,3.866286309027424e-07
34,6,3.866286324895093e-07
34,7,2.3654802362591687e-06
34,8,1.8969249888795677e-06
34,9,3.866286309019229e-07
34,10,3.866297387223832e-07
34,11,3.866297387242254e-07
