season,week,worst,second,gap,rel_gap
5,5,0.045714606434126906,0.05368482872532334,0.007970222291196434,0.14846321540813354
5,6,0.06811617083564467,0.07842729221923878,0.010311121383594107,0.13147363745225307
5,7,0.12133869527034626,0.14954911016061156,0.02821041489026531,0.1886364610258671
5,8,0.14286643634863824,0.15140245310673142,0.008536016758093179,0.0563796463197046
5,9,0.1941638941931501,0.2075560649290546,0.013392170735904485,0.06452314819363195
5,10,0.1621280005851932,0.4075932218538036,0.2454652212686104,0.6022308716327338
6,1,0.013475784801495257,0.015127368276817028,0.0016515834753217714,0.10917850647246115
6,2,0.009937135778981794,0.017497526799561677,0.007560391020579883,0.43208340854030153
6,3,0.04068198139475896,0.052943086490788126,0.012261105096029165,0.2315902964622689
6,4,0.025498048156908273,0.056249672436410214,0.03075162427950194,0.5466987263662094
6,5,0.04966433994350021,0.06423631828495929,0.014571978341459083,0.22684952579032008
6,6,0.045870212770184875,0.09524676121637249,0.049376548446187614,0.5184065874326025
6,7,0.10749318917876831,0.13961556642895287,0.03212237725018456,0.2300773335796399
6,8,0.14702602307996882,0.17295124931750508,0.025925226237536264,0.14989903998867657
6,9,0.16578758996378104,0.25537462762944013,0.08958703766565909,0.3508063369382719
6,10,0.2250134676815518,0.33990311469800744,0.11488964701645563,0.33800704391464975
7,1,0.005102708611466584,0.022979125253957344,0.01787641664249076,0.7779415641338296
7,2,0.018217806867244345,0.02697419399320444,0.008756387125960094,0.3246208998187703
7,3,0.02193050828603537,0.05250158373200611,0.030571075445970743,0.5822886334633358
7,4,0.032555370898302655,0.0665839746619118,0.03402860376360914,0.5110629687757978
7,5,0.04863839750420771,0.06382157890745063,0.015183181403242922,0.23790043529415744
7,6,0.015501172657826724,0.08862516022940095,0.07312398757157423,0.8250928673335782
7,7,0.08305651991062268,0.09223578383048411,0.00917926391986143,0.09951955237602333
7,8,0.13391051715234722,0.14073614976842086,0.006825632616073635,0.048499498013162265
7,9,0.13652027184893054,0.2200685735578277,0.08354830170889715,0.3796466726628873
7,10,0.28247981040050857,0.29571447527708705,0.013234664876578484,0.04475487669035304
8,1,0.01016492316963703,0.015762155655810184,0.005597232486173154,0.35510577413375083
8,2,0.009951844746608807,0.017993276879087826,0.008041432132479018,0.4469131546474975
8,3,0.0017404000498305488,0.009570881885797994,0.007830481835967445,0.8181567727407557
8,4,0.0024107121199834383,0.009067085889559295,0.006656373769575856,0.7341249273088544
8,5,0.022685740359342794,0.043842706089825594,0.0211569657304828,0.48256523416086794
8,6,0.015269949892083154,0.03264225931892924,0.017372309426846082,0.5322030334086552
8,7,0.04477540969154565,0.0873276916952712,0.04255228200372555,0.4872713474691529
8,8,0.10568084758705117,0.13779192874393995,0.03211108115688878,0.2330403634639668
8,9,0.09655547862441335,0.15764736452560915,0.0610918859011958,0.3875224053699399
8,10,0.10889775197694061,0.2506048510987776,0.141707099121837,0.5654603193055595
8,11,0.29552927756545366,0.32860180805824596,0.033072530492792296,0.10064622190675852
9,1,0.00976937710348067,0.00976937710348067,0.0,0.0
9,2,0.024818852139848392,0.02526088269594699,0.00044203055609859723,0.017498618770337718
9,3,0.011506009004918272,0.013722523991015848,0.002216514986097576,0.16152385578256093
9,4,0.015147249487854533,0.01747970785694501,0.002332458369090476,0.13343806362094018
9,5,0.04030839461340003,0.050446181240383636,0.010137786626983607,0.2009624193093136
9,6,0.027006791965792122,0.03303688150633649,0.006030089540544369,0.1825259911226123
9,7,0.059544412461667084,0.07977786370394462,0.02023345124227753,0.25362237471491844
9,8,0.14233353624830822,0.15731914042112652,0.014985604172818301,0.09525607712261484
9,9,0.1837647797648294,0.21400542086168287,0.030240641096853454,0.14130782750778426
9,10,0.21593053297483183,0.38055346124993616,0.16462292827510433,0.4325881775832408
10,1,0.013897628705996427,0.02333648139581333,0.009438852689816903,0.40446768858266163
10,2,0.005416609359716643,0.015686068519532602,0.010269459159815959,0.6546866187042487
10,3,0.007930288152978845,0.017797201418169362,0.009866913265190517,0.5544081360520691
10,4,0.022813407507740774,0.029348755866899712,0.0065353483591589386,0.22267888931297677
10,5,0.01431162220267861,0.0381084866122502,0.02379686440957159,0.6244505233624771
10,6,0.05207552963516136,0.06368549565539888,0.01160996602023752,0.18230157276405362
10,7,0.11440015732262027,0.13949357545700194,0.02509341813438168,0.17988941821995647
10,8,0.0753304283568358,0.10673319410949325,0.03140276575265745,0.294217427058752
10,9,0.13998690008698814,0.2407514291310838,0.10076452904409566,0.418541769026142
10,10,0.2966673180274534,0.2976337102559269,0.0009663922284735005,0.0032469179235192374
11,1,0.01931375113048874,0.02138690608527264,0.002073154954783902,0.09693571134216132
11,2,0.0065138602289102916,0.04056432677443607,0.03405046654552578,0.8394189982461296
11,3,0.030970776840755353,0.0440297796826564,0.013059002841901049,0.29659478053316424
11,4,0.014400441544804691,0.027572320912893515,0.013171879368088824,0.47772109608405583
11,5,0.0373856839241063,0.06482190094209267,0.027436217017986368,0.42325535998236086
11,6,0.037896684308979155,0.09016546028993301,0.052268775980953856,0.5796984323362865
11,7,0.11671509631099736,0.14704305195894607,0.030327955647948712,0.20625221827153165
11,8,0.10840046324463486,0.11044390013913676,0.002043436894501899,0.018502034896699462
11,9,0.17228285248249858,0.22188962448355576,0.049606772001057176,0.22356508158737062
11,10,0.2222295951186666,0.3052646988610253,0.0830351037423587,0.2720101736367533
12,1,0.012509616123612637,0.017387755033380338,0.004878138909767701,0.28055024357099806
12,2,0.03389688585089692,0.034211045364940615,0.00031415951404369785,0.009182984930523276
12,3,0.015639490875462656,0.06136912969709104,0.04572963882162838,0.7451570365645256
12,4,0.03732549658026298,0.063345171746931,0.026019675166668012,0.41076019606701336
12,5,0.07128843757243945,0.072407273896642,0.0011188363242025517,0.015451987956343146
12,6,0.06378191528543921,0.10161915237883919,0.03783723709339998,0.37234356130369645
12,7,0.13028015230317208,0.1379437335722092,0.0076635812690371286,0.05555584926244935
12,8,0.10718889731512626,0.1730642856319557,0.06587538831682943,0.3806411477462325
12,9,0.0689378451210045,0.1472555871993967,0.07831774207839219,0.5318490358694726
12,10,0.264753512669972,0.35609410980140144,0.09134059713142945,0.25650690257800485
13,1,0.018577817121179323,0.03061719093181987,0.012039373810640547,0.3932226779867075
13,2,0.03521229316357345,0.04912265519944003,0.013910362035866576,0.28317610233791163
13,3,0.026161129109205213,0.053527032245878695,0.027365903136673482,0.5112538840368926
13,4,0.047190950244016774,0.05602686104722418,0.008835910803207406,0.1577084747931845
13,5,0.03756213144567996,0.061058044271667354,0.023495912825987397,0.38481273198739124
13,6,0.03798895649342307,0.059868370463365364,0.021879413969942293,0.3654586520495115
13,7,0.09630738458368157,0.12253708951004955,0.026229704926367975,0.21405523038979
13,8,0.07671860736800927,0.17604670206206008,0.09932809469405081,0.5642144586101682
13,9,0.08219186115184514,0.19045880661911702,0.10826694546727188,0.5684533437395
13,10,0.3232238691314509,0.33096784974871807,0.0077439806172671655,0.0233979844965203
14,1,0.04008308709495389,0.04291090473075449,0.002827817635800603,0.06589974398218386
14,2,0.01910408445242417,0.03667354074651065,0.017569456294086478,0.4790771748909504
14,3,0.060268315047709256,0.061599754204429966,0.0013314391567207096,0.021614358270036063
14,4,0.04489251105637004,0.05350494274596972,0.008612431689599687,0.1609651603682619
14,5,0.026444415012444544,0.04509559548640459,0.018651180473960048,0.41359206531784243
14,6,0.024472422234432235,0.06021027400411873,0.035737851769686496,0.5935507247025952
14,7,0.08158909817377481,0.11919401248956439,0.03760491431578958,0.31549331657143387
14,8,0.0987943716082994,0.1588699595356012,0.060075587927301805,0.3781431562197852
14,9,0.23246548394038632,0.24875646357264483,0.016290979632258507,0.06548967370852263
14,10,0.3275527585672095,0.32939295258782514,0.0018401940206156375,0.005586622318900377
15,1,0.02237596862808539,0.04128527198608283,0.018909303357997443,0.45801571476558817
15,2,0.02573650012440019,0.04977403983962111,0.024037539715220917,0.4829332678776571
15,3,0.04807064165360734,0.06343111330769197,0.015360471654084627,0.24215989367195834
15,4,0.04893745923400574,0.05772497945757268,0.008787520223566936,0.1522308072889949
15,5,0.08952301327476327,0.09001807548880181,0.0004950622140385413,0.005499586736889601
15,6,0.09466143525410689,0.09880948021000764,0.004148044955900751,0.04198023253522416
15,7,0.0517688132418862,0.11368679614882744,0.06191798290694124,0.5446365365586024
15,8,0.06714792666732694,0.13780944244246737,0.07066151577514043,0.512747998415567
15,9,0.13323401700083096,0.17561109501294286,0.04237707801211191,0.24131207660306792
15,10,0.32629163628648444,0.32853893440926396,0.0022472981227795175,0.006840279453697982
16,1,0.007599674136076004,0.04065088125580037,0.03305120711972436,0.8130501996191871
16,2,0.016468983745239512,0.01773650277809799,0.001267519032858478,0.07146386459137144
16,3,0.013151501856382754,0.019133560193567677,0.0059820583371849225,0.31264742560540154
16,4,0.028985750841018215,0.03305387368811784,0.0040681228470996235,0.12307552468690007
16,5,0.025822294289378052,0.028967477997271764,0.0031451837078937117,0.10857637341400359
16,6,0.04783383017222891,0.059784685300525484,0.011950855128296571,0.19989826940163768
16,7,0.014150012909991511,0.07143439814766456,0.05728438523767305,0.8019159777794793
16,8,0.050669562535590025,0.10234805374624259,0.051678491210652565,0.5049289099212577
16,9,0.10707143456596677,0.18644635121943826,0.07937491665347149,0.42572523481594493
16,10,0.20462060548547473,0.24064718273219796,0.03602657724672323,0.14970703931662097
17,1,0.00890721385227264,0.02200431587203284,0.013097102019760198,0.5952060539362836
17,2,0.01735803518912772,0.023984817971341523,0.006626782782213802,0.276290726497565
17,3,0.011964066791219802,0.013810323738454814,0.001846256947235012,0.13368672467062548
17,4,0.020725651478174862,0.05238105419307837,0.03165540271490351,0.6043292408400298
17,5,0.051573692417812386,0.06637600686513197,0.014802314447319581,0.22300700428388373
17,6,0.05054176656223748,0.09121638101726084,0.040674614455023364,0.44591348616786847
17,7,0.06982492843918982,0.1016476297462144,0.03182270130702458,0.31306879842133983
17,8,0.06851100343270293,0.09451717514889728,0.02600617171619435,0.2751475768845781
17,9,0.05480419454219748,0.14912777398905525,0.09432357944685776,0.6325017595567431
17,10,0.08752413801621611,0.12092458229560775,0.033400444279391636,0.27620888693865525
17,11,0.13155962770319485,0.21401822167731083,0.08245859397411598,0.38528772610046336
18,1,0.010362595838846191,0.02555417057917304,0.01519157474032685,0.5944851425820945
18,2,0.01015404687990274,0.055021516726964544,0.0448674698470618,0.8154531629818463
18,3,0.05602942515400265,0.06369288036988818,0.007663455215885531,0.12031886721688521
18,4,0.050045943182924595,0.0786243692546859,0.028578426071761302,0.3634805130097507
18,5,0.03588117600284291,0.07689312635972836,0.04101195035688546,0.5333630234387876
18,6,0.06601256465175212,0.07927593044651156,0.013263365794759438,0.1673063402732106
18,7,0.08376139804872952,0.12103887169096697,0.03727747364223745,0.3079793550737423
18,8,0.13357924088742576,0.1355866522762466,0.002007411388820851,0.014805376157019616
18,9,0.14831699856025654,0.1794332647367898,0.031116266176533264,0.1734141449311399
18,10,0.15276839264922423,0.2562023056857607,0.10343391303653646,0.40371968066283154
19,1,0.012149172946116105,0.016281766020971002,0.004132593074854897,0.2538172498936599
19,2,0.02595517894577056,0.04738485202175629,0.021429673075985728,0.45224733562840935
19,3,0.027747200663437246,0.03658021906884036,0.008833018405403115,0.2414698060932945
19,4,0.02194265778387811,0.022838649868454047,0.0008959920845759382,0.03923139457615356
19,5,0.015483774163081223,0.028065689702436072,0.01258191553935485,0.4483023817605577
19,6,0.046813349204139286,0.04977305998218803,0.002959710778048741,0.059464111290483526
19,7,0.05242169175147737,0.0673479125728557,0.01492622082137833,0.2216285590920346
19,8,0.020403324724830176,0.04380330892032279,0.023399984195492614,0.5342058573259076
19,9,0.05138322875108707,0.1244122918281742,0.07302906307708713,0.5869923462060128
19,10,0.07503856691737325,0.20737115934626038,0.13233259242888712,0.6381436688017125
19,11,0.2193843776621269,0.24941260283017763,0.03002822516805073,0.1203957812368312
20,1,0.029835225676436757,0.03276234980131682,0.0029271241248800643,0.08934414480741593
20,2,0.01935928933303671,0.03962996561218871,0.020270676279152,0.5114987097772674
20,3,0.021570765019958908,0.024892876053352313,0.003322111033393405,0.13345629594078254
20,4,0.03799004211305338,0.04301206692850133,0.005022024815447952,0.11675850927592087
20,5,0.02898312236185491,0.04352673956498494,0.014543617203130032,0.3341306366725808
20,6,0.08401883794395501,0.0900962903034279,0.006077452359472893,0.06745507877189105
20,7,0.06228295783958387,0.0641807587693939,0.0018978009298100326,0.029569624388969415
20,8,0.0666872925397805,0.07750473814717897,0.010817445607398474,0.1395714102905102
20,9,0.20865728737909764,0.24394422295819254,0.0352869355790949,0.1446516550020634
20,10,0.2328797302891259,0.3822442558163447,0.1493645255272188,0.39075675632646617
21,1,0.0059591669389413,0.007666586248326889,0.0017074193093855891,0.22270920251607504
21,2,0.01059630463357163,0.02034209598161721,0.009745791348045579,0.4790947479970932
21,3,0.012356917800245152,0.028796723506046524,0.01643980570580137,0.5708915357106326
21,4,0.012242174861070113,0.020434157322087143,0.00819198246101703,0.4008965151776713
21,5,0.025555386961352747,0.04961810432430618,0.024062717362953435,0.4849584177113745
21,6,0.014457505244136632,0.04710763798370082,0.03265013273956419,0.693096366896194
21,7,0.09443712136348864,0.11570031555287878,0.02126319418939014,0.18377818666944062
21,8,0.06477005739869361,0.08358989897168798,0.018819841572994364,0.22514492545766412
21,9,0.07981111873006178,0.118495898384901,0.03868477965483923,0.3264651366174926
21,10,0.16553823710756366,0.19733943570562343,0.03180119859805977,0.161149739201132
21,11,0.1920325743430592,0.2589869404361712,0.066954366093112,0.25852410156416084
22,1,0.008451181486683746,0.019857491446057866,0.01140630995937412,0.5744084035165739
22,2,0.00840202547365465,0.019107671862366952,0.010705646388712301,0.5602799998778158
22,3,0.03151084993707049,0.05497910372424696,0.02346825378717647,0.42685770042530663
22,4,0.02562972025672032,0.04653358957207998,0.02090386931535966,0.4492210789580248
22,5,0.054036181227392274,0.05870070678445477,0.004664525557062496,0.07946285168576138
22,6,0.04085132255112119,0.08075989567016115,0.039908573119039954,0.49416325749149304
22,7,0.09391073632878381,0.09398124352003148,7.050719124766791e-05,0.0007502262005358524
22,8,0.1009496231829101,0.13109690965650456,0.03014728647359445,0.2299618393186025
22,9,0.13273188942231132,0.19664558469643303,0.06391369527412172,0.32501973218868335
22,10,0.297259280719644,0.33181576870348495,0.03455648798384092,0.10414359787319531
23,1,0.020533825978641302,0.03294290369081541,0.012409077712174105,0.3766843939635412
23,2,0.02452386186809208,0.03607429355370701,0.011550431685614933,0.32018455658511447
23,3,0.03149744042821947,0.036715244798214364,0.005217804369994895,0.14211547270545943
23,4,0.01990659089055721,0.05025028067229723,0.030343689781740023,0.6038511501980202
23,5,0.07520759608899642,0.07568048506209483,0.00047288897309841205,0.0062484928936490415
23,6,0.03850353927316004,0.0574880294111443,0.018984490137984263,0.3302337953212924
23,7,0.08170049413207996,0.09043045378450078,0.008729959652420821,0.0965378286525538
23,8,0.04651657734673313,0.05877628826968907,0.012259710922955941,0.20858259825294673
23,9,0.1114426494183929,0.14494656702629916,0.03350391760790626,0.23114667905054487
23,10,0.16702643927775457,0.1912577970965591,0.024231357818804533,0.12669474492886165
23,11,0.1798263796567653,0.25238416561332183,0.07255778595655654,0.28748945394507214
24,1,0.009868082252522508,0.02079319532476941,0.010925113072246901,0.525417710054049
24,2,0.02220438823044048,0.02512141220019968,0.0029170239697591978,0.1161170377888235
24,3,0.032114116782463786,0.032294045658546364,0.00017992887608257735,0.005571580531749221
24,4,0.04072509477555488,0.06152912739415173,0.020804032618596847,0.3381168155583862
24,5,0.051772869078215045,0.060187215906046435,0.00841434682783139,0.13980289171318988
24,6,0.07628440929313651,0.07718742624115013,0.0009030169480136185,0.011699016173857116
24,7,0.06268395341621234,0.07663909573232242,0.013955142316110072,0.18208907846265876
24,8,0.06708918500355153,0.12858258347276352,0.06149339846921199,0.4782404957840778
24,9,0.1710513245072727,0.2679766045818004,0.09692528007452769,0.3616930672951379
24,10,0.24885632606367733,0.3678377557504953,0.11898142968681799,0.3234617105687302
25,1,0.017286727996331783,0.025519204070070252,0.00823247607373847,0.32259924922163946
25,2,0.021698343058197195,0.044859425929217926,0.02316108287102073,0.5163035948691311
25,3,0.04397765224692368,0.06087026849544125,0.016892616248517567,0.27751834624785177
25,4,0.048453582476737304,0.058427105467661854,0.00997352299092455,0.17070027534471444
25,5,0.038893122730549616,0.05952938929901741,0.020636266568467794,0.34665678266597666
25,6,0.025693460522969256,0.05961192870403154,0.03391846818106228,0.5689879344361556
25,7,0.06441286855670017,0.0847940837229883,0.02038121516628813,0.24036128785672145
25,8,0.09932743508207606,0.11501043693547346,0.015683001853397396,0.136361553536192
25,9,0.11371973461123758,0.15442696191258576,0.04070722730134818,0.2636018140691697
25,10,0.1976686422783167,0.23861583609841153,0.04094719382009482,0.171603002087452
26,1,0.032305100449709974,0.03692775285027537,0.004622652400565398,0.1251809829671487
26,2,0.05388853298342847,0.08385866819548425,0.029970135212055785,0.35738863801404447
26,3,0.04484212353878605,0.08421447319506649,0.03937234965628044,0.46752473966181596
26,4,0.3013857155699958,0.33219598964412933,0.030810274074133503,0.09274727881916799
27,1,0.012813271225470501,0.03643747415858064,0.023624202933110138,0.6483490823292122
27,2,0.019309004269562065,0.02715577134052324,0.007846767070961175,0.28895393809903774
27,3,0.015855551278895434,0.037749937269402,0.021894385990506565,0.5799846986302925
27,4,0.010083851338603974,0.04007082244535504,0.02998697110675106,0.7483492795198945
27,5,0.01623043616094061,0.04330885203882073,0.027078415877880124,0.6252397513009086
27,6,0.0275220265816726,0.04201340296474005,0.01449137638306745,0.34492269991148794
27,7,0.057295184625442606,0.09367519705855708,0.03638001243311447,0.3883633403020551
27,8,0.05954818033827099,0.07436377844704031,0.014815598108769326,0.1992313787460458
27,9,0.17227501739089035,0.2355738095903222,0.06329879219943185,0.2687004650878316
28,1,0.008714681746020095,0.01468651244950698,0.005971830703486886,0.40662006885694346
28,2,0.007762841713025134,0.023647324915750285,0.01588448320272515,0.6717243180494087
28,3,0.007009201345030522,0.020116552995959245,0.013107351650928724,0.6515704580979436
28,4,0.013517833684638552,0.01992845148539312,0.006410617800754569,0.32168168236520206
28,5,0.0322558034939829,0.0580163613464824,0.025760557852499498,0.44402229396382836
28,6,0.040553056486066004,0.08836725770167063,0.047814201215604625,0.5410850405364641
28,7,0.04470298194819455,0.09559873613202986,0.05089575418383531,0.5323894043279401
28,8,0.025615341741841276,0.07100275406436353,0.045387412322522254,0.6392345328095141
28,9,0.026455701627488316,0.1461745512005369,0.1197188495730486,0.8190129443859641
28,10,0.1251084565939942,0.1792096581271364,0.05410120153314221,0.3018877559308845
28,11,0.2182664184250426,0.23653627913656128,0.018269860711518676,0.07723914816877119
29,1,0.006384835924704552,0.00920329327238649,0.002818457347681938,0.3062444349283557
29,2,0.020348238841691662,0.0244070618571045,0.004058823015412837,0.16629707578798059
29,3,0.005269026714953375,0.017117236631826578,0.011848209916873204,0.692180062221228
29,4,0.03979660962154239,0.043255005524071556,0.0034583959025291655,0.07995365763170592
29,5,0.024120122148241177,0.02822416542055773,0.004104043272316553,0.1454088442001292
29,6,0.024664322557270614,0.038218853945504005,0.013554531388233391,0.35465562121670896
29,7,0.042017237478036186,0.07311994407902012,0.03110270660098393,0.4253655687615337
29,8,0.06277400507093718,0.09943256890697687,0.03665856383603969,0.3686776298652732
29,9,0.07245321844343985,0.07987332321577126,0.007420104772331404,0.09289841055300274
29,10,0.13186180126230734,0.1338893285776933,0.0020275273153859685,0.01514330781193988
29,11,0.20562986679364945,0.2628409869172793,0.05721112012362986,0.21766437873570765
30,1,0.00250488466139916,0.027879725779162538,0.025374841117763378,0.9101538988855004
30,2,0.003450863144835977,0.02818168746042988,0.0247308243155939,0.8775494494543181
30,3,0.03041091301980267,0.0356199301040172,0.0052090170842145275,0.14623883508482957
30,4,0.023881128911864054,0.03754318508648383,0.013662056174619772,0.36390242711554965
30,5,0.03450771792085313,0.055865604016922234,0.021357886096069104,0.38230833572656964
30,6,0.05160206872853162,0.06679155591949743,0.015189487190965807,0.22741628012489187
30,7,0.05444712257320882,0.08003034212515951,0.02558321955195069,0.3196690014387428
30,8,0.044599128921793955,0.08048558450260283,0.03588645558080888,0.44587432398715254
30,9,0.11522661618962442,0.13256948707111424,0.017342870881489822,0.13082098501434639
30,10,0.21070566944639824,0.2442293512672874,0.03352368182088916,0.13726311619359977
31,1,0.01011842565555955,0.011131408998074067,0.001012983342514517,0.09100225700895379
31,2,0.01673477917775628,0.02341789920186938,0.006683120024113101,0.28538512214535483
31,3,0.023672770240987042,0.02408393510200054,0.00041116486101349867,0.017072162803633578
31,4,0.02178810624471461,0.040621448206419115,0.018833341961704504,0.46363049062166145
31,5,0.03139555475649398,0.04800321282742991,0.016607658070935935,0.34596971937357524
31,6,0.034561167220167645,0.06253095828714793,0.027969791066980283,0.4472950972307257
31,7,0.048593568711766906,0.08077532260539354,0.03218175389362663,0.3984107132674923
31,8,0.02276154519371195,0.057163322226281954,0.034401777032570004,0.6018155644696437
31,9,0.07519515009471799,0.09939504907004924,0.024199898975331258,0.2434718751260562
31,10,0.21765995744521807,0.2179314916510662,0.00027153420584813404,0.001245961305504631
32,1,0.009847626496894222,0.010888979413838713,0.0010413529169444914,0.09563365650421238
32,2,0.008906022421178614,0.020860172388707444,0.01195414996752883,0.5730609385567759
32,3,0.015675348559960525,0.025347546642967216,0.009672198083006692,0.38158320484599184
32,4,0.03148816580937314,0.0336910723899566,0.002202906580583454,0.06538546933401106
32,5,0.02383790399745247,0.04435174936940362,0.020513845371951153,0.4625261836030932
32,6,0.035346445706601975,0.05134738985958875,0.016000944152986772,0.31162137348640156
32,7,0.0673110311015316,0.08132763254964548,0.014016601448113883,0.17234734380787017
32,8,0.03872000339488841,0.0962652539229955,0.057545250528107085,0.5977779955178707
32,9,0.0485987121975101,0.07902018567159788,0.03042147347408778,0.38498357369744995
32,10,0.11092098630891623,0.20384391267031202,0.09292292636139579,0.45585332985481475
32,11,0.12173773658203889,0.20997636395837116,0.08823862737633227,0.4202312379969872
33,1,0.020286562356403137,0.02723442617864211,0.006947863822238973,0.25511328113414244
33,2,0.016539514688112916,0.016778884622156775,0.0002393699340438593,0.014266141012005509
33,3,0.014668432673357793,0.022342827929988478,0.007674395256630684,0.3434836127583534
33,4,0.06142954672698366,0.09276445987478195,0.031334913147798286,0.3377900673393205
33,5,0.09106473226653522,0.09799410300613623,0.00692937073960101,0.07071211967894746
33,6,0.05819588529514412,0.1085194846812754,0.050323599386131276,0.46372869843542863
33,7,0.09305716695702704,0.13058339757255882,0.037526230615531786,0.287373673170667
33,8,0.1571232796374839,0.16367648726817943,0.006553207630695529,0.04003756275608651
33,9,0.16401572847027907,0.18173555612574854,0.017719827655469478,0.09750336166032679
34,1,0.01466080414680958,0.015197277060104685,0.0005364729132951059,0.035300594387624486
34,2,0.014688428397737508,0.0219086806948104,0.007220252297072892,0.32956125463014224
34,3,0.03132481065799352,0.03427448595175782,0.0029496752937642964,0.08606038024657867
34,4,0.02779658379890418,0.061211653309885476,0.0334150695109813,0.5458939222212591
34,5,0.025035737514122025,0.06458487306718316,0.03954913555306114,0.6123591125110815
34,6,0.028058787491300575,0.03459650061000687,0.006537713118706292,0.18897035837246762
34,7,0.031567503676549626,0.05569191174888584,0.024124408072336213,0.43317615277983057
34,8,0.06470167187379533,0.10360648116764903,0.038904809293853704,0.37550555578565165
34,9,0.03170915843178843,0.09846131594471556,0.06675215751292712,0.6779531318716823
34,10,0.1431027461074598,0.15748039969053362,0.01437765358307383,0.09129805113098205
34,11,0.1831420675963138,0.19146768717955828,0.008325619583244487,0.0434831574240343
