season,week,xi
14,9,4.1090918767455954e-20
14,10,4.131510740258402e-19
15,1,1.1725164722213658e-05
15,2,1.4726767513524066e-05
15,3,5.877686552893959e-06
15,4,3.890339205083257e-06
15,5,0.0
15,6,4.233168581983215e-06
15,7,6.365441620972403e-21
15,8,1.4102856661717801e-06
15,9,0.0
15,10,0.0
16,1,2.4452669507208067e-06
16,2,2.4452669507193003e-06
16,3,1.7313353441877899e-18
16,4,6.183340514956392e-20
16,5,2.1667102790765003e-18
16,6,4.235862425071444e-06
16,7,0.0
16,8,2.7337988372632543e-19
16,9,2.4452669507195937e-06
16,10,2.445266950729646e-06
17,1,1.199273990838223e-05
17,2,3.979154503148094e-06
17,3,1.5124144980111112e-05
17,4,6.812188850801383e-06
17,5,4.781547003935801e-06
17,6,1.1988501507236695e-05
17,7,3.142503841702549e-06
17,8,6.363575460856707e-07
17,9,1.82176193255706e-06
17,10,1.203886194378842e-05
17,11,1.203492994895106e-05
18,1,1.68427866940456e-05
18,2,1.6842786694024935e-05
18,3,1.6842786694014344e-05
18,4,1.6842786694023194e-05
18,5,6.078359305662591e-05
18,6,6.465218258634874e-05
18,7,5.577300060123895e-05
18,8,2.2303987890202323e-05
18,9,1.6842786694015343e-05
18,10,1.6842786694030915e-05
19,1,5.624298769768554e-19
19,2,0.0
19,3,3.0993572399453105e-05
19,4,6.226365063720545e-06
19,5,1.7533582008164017e-18
19,6,8.080694316806025e-19
19,7,0.0
19,8,0.0
19,9,2.4752991044840485e-05
19,10,0.0
19,11,1.7330294100822985e-18
20,1,1.1911219711933876e-18
20,2,4.663172458671841e-18
20,3,5.342757146860135e-06
20,4,8.956394012843928e-07
20,5,1.1671756000513233e-20
20,6,2.054838734608277e-06
20,7,1.9387730110085743e-10
20,8,2.666016812659577e-06
20,9,0.0
20,10,0.0
21,1,1.1946811907173868e-19
21,2,8.209046989085803e-06
21,3,0.0
21,4,1.3843700807478927e-05
21,5,0.0
21,6,1.1789780570245974e-06
21,7,0.0
21,8,3.318268213447607e-19
21,9,0.0
21,10,0.0
21,11,0.0
22,1,3.1509625637859973e-19
22,2,1.3597152140917563e-06
22,3,2.8937682117051275e-06
22,4,0.0
22,5,6.827085554869661e-18
22,6,0.0
22,7,1.2569437649603098e-06
22,8,4.642541281648893e-19
22,9,0.0
22,10,0.0
23,1,1.3166967903714091e-18
23,2,5.636378576752608e-07
23,3,5.581321063685137e-19
23,4,1.417184517870225e-05
23,5,0.0
23,6,5.290756251525377e-06
23,7,2.4820665024415086e-18
23,8,0.0
23,9,4.799334907392598e-08
23,10,0.0
23,11,3.143535992314519e-18
24,1,4.784181709673049e-06
24,2,2.913793338554793e-19
24,3,2.1111408989361965e-05
24,4,7.422281044034244e-06
24,5,8.216219588366713e-19
24,6,3.414050878897845e-06
24,7,0.0
24,8,5.543794161877122e-20
24,9,4.784181679735109e-06
24,10,0.0
25,1,0.0
25,2,1.220728921093134e-06
25,3,1.4912309665750147e-05
25,4,0.0
25,5,1.5171985672896633e-05
25,6,1.1306951979213682e-06
25,7,1.8804131429045468e-19
25,8,1.081831008106595e-18
25,9,1.6034333691523905e-18
25,10,0.0
26,1,0.0
26,2,4.829482075353498e-07
26,3,1.7789254810924413e-19
26,4,4.024698369730747e-20
27,1,1.4490282511521205e-05
27,2,2.7330585170027242e-05
27,3,1.0325959141415254e-05
27,4,1.3434911023753142e-05
27,5,7.438043439442228e-06
27,6,9.68085452534318e-06
27,7,6.948185196380007e-06
27,8,7.438042978245344e-06
27,9,7.4380588258537855e-06
28,1,0.0
28,2,6.425591937871122e-18
28,3,0.0
28,4,1.5440215170721043e-18
28,5,0.0
28,6,0.0
28,7,4.458880875533747e-19
28,8,3.9520362864147564e-05
28,9,1.1381045407853857e-05
28,10,9.689330901274736e-19
28,11,2.046562414724304e-18
29,1,1.7373183948445404e-08
29,2,2.9754883567800333e-06
29,3,2.459070929177012e-06
29,4,4.9366903214719494e-06
29,5,4.687278908491085e-06
29,6,2.2653508863811393e-06
29,7,4.978166912180227e-06
29,8,2.708310147245807e-06
29,9,5.313658091290859e-06
29,10,1.7373183946851113e-08
29,11,1.7373183948094713e-08
30,1,3.1276127184824784e-19
30,2,4.857387750756081e-06
30,3,0.0
30,4,0.0
30,5,4.847093581794709e-06
30,6,4.398823683847566e-06
30,7,1.216422901569049e-19
30,8,5.286743317415982e-09
30,9,0.0
30,10,6.1881497016855485e-18
31,1,0.0
31,2,1.314108672481964e-19
31,3,2.4305634580611324e-06
31,4,0.0
31,5,1.2279330757227185e-19
31,6,0.0
31,7,1.6972034238661848e-06
31,8,1.4327534897400488e-22
31,9,0.0
31,10,1.3403430774372607e-18
32,1,0.0
32,2,3.2520698261178778e-18
32,3,1.5917237409105104e-18
32,4,6.9729972600988706e-06
32,5,2.499467242207545e-05
32,6,1.1815592513836412e-05
32,7,5.925143949705361e-06
32,8,9.940307842644505e-06
32,9,2.984246228108156e-18
32,10,1.6402092245865082e-18
32,11,6.465816198751406e-19
33,1,3.2863741121734797e-18
33,2,8.986353625046643e-06
33,3,5.3294951369522116e-20
33,4,8.63870161289287e-06
33,5,8.73502978549604e-06
33,6,1.920058655837564e-06
33,7,1.9819667253398827e-19
33,8,3.2483078276840525e-18
33,9,4.440207572252227e-19
34,1,0.0
34,2,5.665713410916321e-18
34,3,5.784994204614306e-18
34,4,1.117851871093001e-07
34,5,2.0180140210999142e-19
34,6,2.8945782541263645e-06
34,7,1.530798335316508e-18
34,8,1.6911109366493896e-20
34,9,4.6208643030505615e-20
34,10,2.480231993089529e-19
34,11,6.656604454779088e-20
