season,week,xi
28,2,7.386597445288882e-08
28,3,7.38659744528332e-08
28,4,7.38659744528762e-08
28,5,7.386597445283655e-08
28,6,7.386597445286536e-08
28,7,7.386597445291867e-08
28,8,7.38659744529369e-08
28,9,7.386597445287694e-08
28,10,7.386597445286798e-08
28,11,7.386597445290004e-08
29,1,9.431910677076946e-08
29,2,9.431910677075763e-08
29,3,9.431910677090153e-08
29,4,9.43191067707676e-08
29,5,9.431910677086674e-08
29,6,9.431910677078721e-08
29,7,9.431910677087668e-08
29,8,9.431910677080023e-08
29,9,9.431910677088707e-08
29,10,9.431910677084563e-08
29,11,9.431910677075735e-08
30,1,9.673619652729055e-08
30,2,9.673619652720361e-08
30,3,9.67361965272387e-08
30,4,9.673619652720492e-08
30,5,9.6736196527246e-08
30,6,9.673619652728147e-08
30,7,9.673619652728065e-08
30,8,9.673619652732004e-08
30,9,9.673619652726522e-08
30,10,9.673619652729161e-08
31,1,9.748913314547392e-08
31,2,9.74891331453414e-08
31,3,9.74891331453583e-08
31,4,9.748913314549599e-08
31,5,9.748913314524165e-08
31,6,9.748913314529835e-08
31,7,9.74891331453497e-08
31,8,9.748913314527029e-08
31,9,9.748913314540456e-08
31,10,9.748913314531987e-08
32,1,1.0926984094523355e-07
32,2,1.0926984094530051e-07
32,3,1.0926984094532743e-07
32,4,1.0926984094531349e-07
32,5,1.0926984094524263e-07
32,6,1.0926984094535682e-07
32,7,1.0926984094528096e-07
32,8,1.092698409453533e-07
32,9,1.0926984094536871e-07
32,10,1.0926984094536013e-07
32,11,1.092698409453766e-07
33,1,1.0008798259237774e-07
33,2,1.0008798259242927e-07
33,3,1.0008798259241309e-07
33,4,1.0008798259234113e-07
33,5,1.0008798259234205e-07
33,6,1.0008798259238634e-07
33,7,1.0008798259241665e-07
33,8,1.0008798259239833e-07
33,9,1.000879825923782e-07
34,1,1.0911735514997777e-07
34,2,1.0911735514984587e-07
34,3,1.0911735514998243e-07
34,4,1.0911735514986244e-07
34,5,1.0911735515006878e-07
34,6,1.0911735514977173e-07
34,7,1.0911735514988852e-07
34,8,1.0911735514976114e-07
34,9,1.091173551497685e-07
34,10,1.0911735514990652e-07
34,11,1.0911735514983724e-07
