season,week,xi
18,1,1.1165482638161816e-05
18,2,1.1165482638161711e-05
18,3,1.1165482638161811e-05
18,4,1.1165482638161694e-05
18,5,1.1165482638161649e-05
18,6,1.1165482638162001e-05
18,7,1.1165482638161735e-05
18,8,1.1165482638161982e-05
18,9,1.116548263816203e-05
18,10,1.1165482638161862e-05
19,1,3.733011737839347e-06
19,2,3.7330117378403005e-06
19,3,3.7330117378400485e-06
19,4,3.733011737840297e-06
19,5,3.7330117378399765e-06
19,6,3.7330117378393857e-06
19,7,3.73301173783945e-06
19,8,3.7330117378400663e-06
19,9,3.7330117378393595e-06
19,10,3.733011737840294e-06
19,11,3.7330117378394005e-06
20,1,9.606356334769138e-06
20,2,9.606356334766374e-06
20,3,9.606356334767537e-06
20,4,9.606356334765616e-06
20,5,9.60635633476642e-06
20,6,9.60635633477089e-06
20,7,9.60635633477127e-06
20,8,9.606356334765798e-06
20,9,9.606356334767453e-06
20,10,9.606356334768591e-06
21,1,1.534276482139219e-05
21,2,1.5342764821392104e-05
21,3,1.5342764821392e-05
21,4,1.5342764821392406e-05
21,5,1.534276482139201e-05
21,6,1.5342764821392335e-05
21,7,1.5342764821392247e-05
21,8,1.5342764821392006e-05
21,9,1.534276482139203e-05
21,10,1.5342764821392057e-05
21,11,1.534276482139208e-05
22,1,2.6727533091487864e-06
22,2,2.6727533091483714e-06
22,3,2.672753309149431e-06
22,4,2.6727533091497618e-06
22,5,2.6727533091495123e-06
22,6,2.672753309147968e-06
22,7,2.6727533091510027e-06
22,8,2.672753309148173e-06
22,9,2.672753309148665e-06
22,10,2.672753309148198e-06
23,1,8.048821065858581e-06
23,2,8.048821065859113e-06
23,3,8.048821065858556e-06
23,4,8.048821065858418e-06
23,5,8.04882106585807e-06
23,6,8.048821065858517e-06
23,7,8.048821065859252e-06
23,8,8.048821065858478e-06
23,9,8.04882106585806e-06
23,10,8.048821065858364e-06
23,11,8.04882106585986e-06
24,1,1.3753520113985996e-05
24,2,1.375352011398606e-05
24,3,1.3753520113985989e-05
24,4,1.3753520113986082e-05
24,5,1.3753520113985989e-05
24,6,1.3753520113985896e-05
24,7,1.3753520113986035e-05
24,8,1.3753520113986036e-05
24,9,1.3753520113986013e-05
24,10,1.3753520113986013e-05
25,1,7.429240012351907e-07
25,2,7.429240012349578e-07
25,3,7.429240012353664e-07
25,4,7.429240012355498e-07
25,5,7.429240012357425e-07
25,6,7.429240012361463e-07
25,7,7.429240012359326e-07
25,8,7.429240012353453e-07
25,9,7.429240012358177e-07
25,10,7.429240012364016e-07
26,1,0.0
26,2,0.0
26,3,0.0
26,4,4.573977915173222e-20
27,1,0.0
27,2,2.1175823681357508e-19
27,3,0.0
27,4,0.0
27,5,4.3198680309969317e-19
27,6,3.066259269060567e-19
27,7,1.3383120566617945e-19
27,8,3.2864878353466853e-19
27,9,0.0
28,1,2.4399153107968532e-05
28,2,2.43991531079689e-05
28,3,2.4399153107967986e-05
28,4,2.439915310796899e-05
28,5,2.4399153107968088e-05
28,6,2.4399153107968108e-05
28,7,2.439915310796837e-05
28,8,2.4399153107968657e-05
28,9,2.4399153107968264e-05
28,10,2.439915310796858e-05
28,11,2.4399153107969402e-05
29,1,3.2504821961103726e-21
29,2,2.488085864644663e-20
29,3,6.03317186649912e-21
29,4,0.0
29,5,0.0
29,6,0.0
29,7,0.0
29,8,5.331612586641617e-21
29,9,7.482966426935691e-22
29,10,4.209167761246958e-20
29,11,9.217292773266233e-20
30,1,3.716483052299951e-19
30,2,4.0008037325876615e-19
30,3,3.058315840873846e-19
30,4,3.8718397781283547e-19
30,5,4.346582734959257e-19
30,6,0.0
30,7,2.536873749300488e-19
30,8,3.1626640743203246e-19
30,9,9.663393372353735e-19
30,10,7.803930648458949e-19
31,1,3.715489639437287e-21
31,2,2.202404508471885e-21
31,3,7.997201479989404e-22
31,4,2.077952568562352e-22
31,5,1.3339348743424433e-21
31,6,3.045818394708655e-20
31,7,2.3550103262834703e-21
31,8,1.1617701327336322e-20
31,9,3.0202544985571488e-21
31,10,0.0
32,1,8.01590768732739e-06
32,2,8.01590768732902e-06
32,3,8.015907687326486e-06
32,4,8.015907687328844e-06
32,5,8.015907697223835e-06
32,6,8.015907697223236e-06
32,7,8.015907697224039e-06
32,8,8.015907697222236e-06
32,9,8.015907697223917e-06
32,10,8.015907697223425e-06
32,11,8.015907697221548e-06
33,1,1.446057372413623e-20
33,2,2.4252834302732035e-20
33,3,6.975814289725109e-20
33,4,4.976222042405234e-20
33,5,1.0642383055707794e-19
33,6,1.89241996952841e-19
33,7,2.7776568163627666e-20
33,8,5.1526359143487915e-20
33,9,2.0681338296399089e-19
34,1,0.0
34,2,2.492559806253297e-19
34,3,1.2764637592671752e-19
34,4,8.653641036368248e-20
34,5,2.0480388521800064e-19
34,6,4.7366258493774585e-20
34,7,0.0
34,8,4.469438188853544e-20
34,9,4.875920957972873e-19
34,10,5.399127288622394e-19
34,11,9.789499066547529e-20
