season,week,xi
9,8,6.141843739553737e-08
9,9,6.141843739553928e-08
9,10,6.141843739554441e-08
10,1,5.5200832059052733e-08
10,2,5.5200832059073645e-08
10,3,5.520083205904899e-08
10,4,5.520083205902691e-08
10,5,5.520083205905668e-08
10,6,5.520083205897941e-08
10,7,5.520083205900125e-08
10,8,5.5200832059018945e-08
10,9,5.520083205895864e-08
10,10,5.5200832059015524e-08
11,1,5.170258800345346e-08
11,2,5.1702588003424155e-08
11,3,5.1702588003448335e-08
11,4,5.170258800347094e-08
11,5,5.170258800347106e-08
11,6,5.170258800341754e-08
11,7,5.17025880034089e-08
11,8,5.170258800346821e-08
11,9,5.170258800344238e-08
11,10,5.170258800351905e-08
12,1,5.304988818692603e-08
12,2,5.304988818689687e-08
12,3,5.304988818687051e-08
12,4,5.304988818689931e-08
12,5,5.304988818690763e-08
12,6,5.304988818687927e-08
12,7,5.3049888186891844e-08
12,8,5.304988818687507e-08
12,9,5.3049888186891804e-08
12,10,5.3049888186909155e-08
13,1,8.248475908669622e-08
13,2,8.24847590866533e-08
13,3,8.248475908661421e-08
13,4,8.24847590865564e-08
13,5,8.24847590865747e-08
13,6,8.248475908656883e-08
13,7,8.248475908666259e-08
13,8,8.248475908665924e-08
13,9,8.24847590867131e-08
13,10,8.248475908677311e-08
14,1,6.429229250297798e-08
14,2,6.429229250298058e-08
14,3,6.429229250296052e-08
14,4,6.429229250295806e-08
14,5,6.4292292502989e-08
14,6,6.429229250297214e-08
14,7,6.429229250300304e-08
14,8,6.429229250293082e-08
14,9,6.429229250295287e-08
14,10,6.429229250295476e-08
15,1,6.496975051635401e-08
15,2,6.496975051629641e-08
15,3,6.496975051629077e-08
15,4,6.496975051633482e-08
15,5,6.496975051633572e-08
15,6,6.496975051640036e-08
15,7,6.49697505163171e-08
15,8,6.496975051633217e-08
15,9,6.496975051634674e-08
15,10,6.496975051635594e-08
16,1,8.789604783030174e-08
16,2,8.789604783033514e-08
16,3,8.789604783029452e-08
16,4,8.789604783032905e-08
16,5,8.789604783030765e-08
16,6,8.789604783027851e-08
16,7,8.789604783029298e-08
16,8,8.789604783023683e-08
16,9,8.789604783031341e-08
16,10,8.789604783033541e-08
17,1,8.234093216294459e-08
17,2,8.234093216296787e-08
17,3,8.234093216292484e-08
17,4,8.23409321629561e-08
17,5,8.234093216296869e-08
17,6,8.234093216295953e-08
17,7,8.23409321629693e-08
17,8,8.234093216303494e-08
17,9,8.234093216306717e-08
17,10,8.234093216304503e-08
17,11,8.234093216293727e-08
18,1,8.579093335371472e-08
18,2,8.579093335376569e-08
18,3,8.579093335372998e-08
18,4,8.579093335372935e-08
18,5,8.579093335368679e-08
18,6,8.579093335378921e-08
18,7,8.579093335377043e-08
18,8,8.579093335382717e-08
18,9,8.579093335377666e-08
18,10,8.579093335381457e-08
19,1,8.827710922137245e-08
19,2,8.82771092214509e-08
19,3,8.82771092212617e-08
19,4,8.827710922143034e-08
19,5,8.827710922127046e-08
19,6,8.82771092213953e-08
19,7,8.827710922136022e-08
19,8,8.827710922130175e-08
19,9,8.827710922131165e-08
19,10,8.827710922134917e-08
19,11,8.827710922137488e-08
20,1,5.924884790288491e-08
20,2,5.924884790286066e-08
20,3,5.92488479028744e-08
20,4,5.9248847902803937e-08
20,5,5.92488479028378e-08
20,6,5.924884790282478e-08
20,7,5.924884790281216e-08
20,8,5.9248847902834635e-08
20,9,5.924884790280856e-08
20,10,5.9248847902820805e-08
21,1,9.701062353398343e-08
21,2,9.70106235339742e-08
21,3,9.701062353399538e-08
21,4,9.701062353401656e-08
21,5,9.701062353399795e-08
21,6,9.701062353388606e-08
21,7,9.7010623533952e-08
21,8,9.701062353400356e-08
21,9,9.701062353394034e-08
21,10,9.701062353400069e-08
21,11,9.701062353396454e-08
22,1,1.0049345214460029e-07
22,2,1.0049345214462854e-07
22,3,1.0049345214462812e-07
22,4,1.0049345214455461e-07
22,5,1.00493452144557e-07
22,6,1.0049345214458067e-07
22,7,1.0049345214464497e-07
22,8,1.0049345214455312e-07
22,9,1.0049345214462395e-07
22,10,1.0049345214465393e-07
23,1,9.143599119824329e-08
23,2,9.14359911981939e-08
23,3,9.143599119819748e-08
23,4,9.143599119815647e-08
23,5,9.143599119820887e-08
23,6,9.14359911981692e-08
23,7,9.143599119822587e-08
23,8,9.143599119817447e-08
23,9,9.143599119812971e-08
23,10,9.14359911982541e-08
23,11,9.143599119812527e-08
24,1,5.521707430986306e-08
24,2,5.5217074309852806e-08
24,3,5.5217074309909054e-08
24,4,5.521707430982344e-08
24,5,5.5217074309872076e-08
24,6,5.521707430988174e-08
24,7,5.521707430981672e-08
24,8,5.521707430988073e-08
24,9,5.521707430981248e-08
24,10,5.52170743098676e-08
25,1,9.069227235377986e-08
25,2,9.069227235382894e-08
25,3,9.069227235369982e-08
25,4,9.069227235378079e-08
25,5,9.069227235382244e-08
25,6,9.069227235374524e-08
25,7,9.069227235382873e-08
25,8,9.06922723538136e-08
25,9,9.069227235379012e-08
25,10,9.06922723538437e-08
26,1,8.940914643910355e-08
26,2,8.940914643912637e-08
26,3,8.940914643906799e-08
26,4,8.940914643910453e-08
27,1,8.870704541447027e-08
27,2,8.870704541440926e-08
27,3,8.87070454144413e-08
27,4,8.870704541441966e-08
27,5,8.870704541442828e-08
27,6,8.870704541446291e-08
27,7,8.87070454145193e-08
27,8,8.870704541455586e-08
27,9,8.87070454144405e-08
28,1,8.74458303851374e-08
28,2,8.744583038518886e-08
28,3,8.744583038512218e-08
28,4,8.744583038519103e-08
28,5,8.744583038522466e-08
28,6,8.744583038513812e-08
28,7,8.744583038516043e-08
28,8,8.74458303851649e-08
28,9,8.744583038509622e-08
28,10,8.744583038515998e-08
28,11,8.744583038519683e-08
29,1,1.08451612683102e-07
29,2,1.0845161268290922e-07
29,3,1.0845161268295672e-07
29,4,1.0845161268292536e-07
29,5,1.0845161268287846e-07
29,6,1.0845161268299588e-07
29,7,1.0845161268288956e-07
29,8,1.0845161268298375e-07
29,9,1.084516126828626e-07
29,10,1.0845161268290187e-07
29,11,1.0845161268289843e-07
30,1,1.1018413005871741e-07
30,2,1.101841300585931e-07
30,3,1.1018413005861378e-07
30,4,1.1018413005853187e-07
30,5,1.1018413005851718e-07
30,6,1.1018413005860813e-07
30,7,1.101841300585066e-07
30,8,1.1018413005849551e-07
30,9,1.1018413005862365e-07
30,10,1.1018413005860642e-07
31,1,1.1082709713026077e-07
31,2,1.1082709713018968e-07
31,3,1.1082709713023469e-07
31,4,1.108270971301982e-07
31,5,1.1082709713020748e-07
31,6,1.1082709713028055e-07
31,7,1.1082709713033314e-07
31,8,1.1082709713039139e-07
31,9,1.108270971302637e-07
31,10,1.1082709713030297e-07
32,1,1.18515393291765e-07
32,2,1.1851539329176907e-07
32,3,1.1851539329170632e-07
32,4,1.1851539329171859e-07
32,5,1.1851539329174935e-07
32,6,1.1851539329167275e-07
32,7,1.1851539329165819e-07
32,8,1.1851539329178102e-07
32,9,1.1851539329183442e-07
32,10,1.1851539329181608e-07
32,11,1.1851539329168872e-07
33,1,1.1531034539828075e-07
33,2,1.1531034539820447e-07
33,3,1.153103453982702e-07
33,4,1.1531034539816861e-07
33,5,1.1531034539816279e-07
33,6,1.1531034539816996e-07
33,7,1.1531034539828142e-07
33,8,1.1531034539813031e-07
33,9,1.1531034539806426e-07
34,1,1.302110755320067e-07
34,2,1.3021107553199578e-07
34,3,1.3021107553197924e-07
34,4,1.3021107553201373e-07
34,5,1.3021107553203048e-07
34,6,1.3021107553199615e-07
34,7,1.3021107553207643e-07
34,8,1.3021107553208284e-07
34,9,1.3021107553213374e-07
34,10,1.3021107553212567e-07
34,11,1.3021107553203604e-07
