season,week,xi
13,7,1.19180798204733e-05
13,8,1.5616906868030497e-05
13,9,9.299853235063525e-06
13,10,9.299853235043713e-06
14,1,8.488726706040077e-07
14,2,8.488726706097857e-07
14,3,7.913439738623694e-06
14,4,4.195467449020477e-06
14,5,4.517196510627974e-06
14,6,1.7721624059133085e-06
14,7,1.3856566713789473e-05
14,8,9.996348691768693e-06
14,9,8.488726706002935e-07
14,10,8.488726706089308e-07
15,1,2.6604375869497865e-18
15,2,2.7749537156610887e-05
15,3,2.009815770571309e-05
15,4,1.0672908090789304e-05
15,5,1.299251035327682e-18
15,6,5.83111399947685e-05
15,7,4.1404997284320246e-18
15,8,1.42675065978523e-05
15,9,1.0239614879574754e-17
15,10,2.7575810357437208e-19
16,1,1.041777413815603e-06
16,2,1.0413323147508867e-06
16,3,8.088055930384772e-06
16,4,2.1950809007716666e-06
16,5,5.980007007096953e-07
16,6,7.280089333318565e-07
16,7,1.0417774138170965e-06
16,8,4.854165942673622e-06
16,9,2.514190693947263e-06
16,10,2.2155179035540985e-06
17,1,3.0157363529533927e-06
17,2,9.069095600370841e-06
17,3,5.967989839376356e-07
17,4,3.015736226495901e-06
17,5,3.149490968382429e-05
17,6,3.0157362264896152e-06
17,7,3.6415366325466802e-06
17,8,1.4162931781123434e-05
17,9,5.692725960304663e-06
17,10,3.0157362264875125e-06
17,11,3.015736352958208e-06
18,1,2.061205058987676e-06
18,2,1.1695233898514676e-05
18,3,2.061205058971636e-06
18,4,2.061205058982883e-06
18,5,1.4344674827948842e-05
18,6,8.57743237964486e-06
18,7,1.3214237799847704e-05
18,8,5.086126901269048e-06
18,9,2.0612050589836274e-06
18,10,3.874321009866533e-06
19,1,9.442196345448347e-06
19,2,3.0181584604853006e-06
19,3,3.832043302560533e-06
19,4,3.2355605348956906e-05
19,5,5.354160603352987e-18
19,6,2.3286399784484475e-05
19,7,6.882158077641933e-06
19,8,3.824254938644998e-06
19,9,2.3953090855060237e-05
19,10,6.4787864155099546e-06
19,11,6.478786415592422e-06
20,1,1.2546720852391466e-07
20,2,4.035720530263306e-05
20,3,7.276026152305392e-06
20,4,1.1797737310498951e-05
20,5,7.178579643322236e-06
20,6,3.1302099286689567e-06
20,7,8.972578639770871e-05
20,8,1.2546720848639645e-07
20,9,1.2546720850119925e-07
20,10,1.254672084913285e-07
21,1,4.8743815746268185e-06
21,2,1.7106433959237065e-06
21,3,4.874381574631841e-06
21,4,2.609094033961193e-08
21,5,4.874580174342923e-06
21,6,6.62581231567372e-07
21,7,2.4173775175170547e-06
21,8,2.0748885778428366e-07
21,9,3.677563427561731e-05
21,10,4.874381574631014e-06
21,11,5.547620526802106e-07
22,1,0.0
22,2,0.0
22,3,1.5056010637445189e-18
22,4,1.569874735014709e-06
22,5,0.0
22,6,0.0
22,7,1.04280624016114e-05
22,8,7.166053111178457e-05
22,9,1.3264535954002343e-18
22,10,1.932082152687059e-18
23,1,2.6031215259949594e-06
23,2,1.7984841892199068e-05
23,3,1.5508284122704023e-05
23,4,7.871016440605641e-06
23,5,2.6031215259805776e-06
23,6,6.122730918632904e-06
23,7,5.302137280331218e-06
23,8,2.411264255374086e-05
23,9,1.641746144796909e-05
23,10,2.60312152599137e-06
23,11,2.6031215259760206e-06
24,1,2.0184225249931183e-05
24,2,3.029030101054249e-05
24,3,2.8058437254199077e-05
24,4,1.008198891719611e-05
24,5,2.3751610066052007e-05
24,6,0.00011063207123054267
24,7,4.103165088909499e-05
24,8,2.0184225249934612e-05
24,9,2.0184225249936818e-05
24,10,2.018422524993396e-05
25,1,0.0
25,2,6.78331598328963e-06
25,3,0.0
25,4,1.3176517782447188e-05
25,5,0.0
25,6,0.0
25,7,2.0882315045727293e-05
25,8,8.561954400986788e-06
25,9,1.5034848246411322e-18
25,10,0.0
26,1,1.1643070985667661e-05
26,2,4.1270502790974555e-05
26,3,0.0
26,4,6.212773573800367e-19
27,1,7.277486580182792e-06
27,2,5.505437418634394e-06
27,3,1.68141574885497e-05
27,4,7.50004546377339e-05
27,5,3.5996149185369964e-06
27,6,4.1460973903805216e-05
27,7,3.424392481531583e-05
27,8,3.59961491854184e-06
27,9,3.599614918551123e-06
28,1,7.96549783597944e-18
28,2,3.868788206200193e-06
28,3,1.4409724498690157e-17
28,4,0.0
28,5,2.570035444554528e-06
28,6,2.896271121326966e-05
28,7,2.6496626860653438e-05
28,8,1.914282495147611e-05
28,9,2.5700354445284484e-06
28,10,2.5700354445674136e-06
28,11,2.5700354445436607e-06
29,1,1.539175334826391e-06
29,2,7.248137867742164e-20
29,3,3.2658070416996247e-19
29,4,1.9824662417117596e-06
29,5,2.369847069742023e-06
29,6,9.892992945294671e-06
29,7,1.6722019600054607e-19
29,8,3.258596106268558e-07
29,9,6.158027473997212e-20
29,10,4.431148979987744e-19
29,11,1.5391753348082462e-06
30,1,1.4340885522548593e-07
30,2,1.43408855216742e-07
30,3,9.058831429375745e-06
30,4,3.6349219813633633e-06
30,5,1.583254181962477e-05
30,6,5.606083927980907e-06
30,7,8.724009450364307e-06
30,8,1.4340885521477514e-07
30,9,1.429213168837435e-07
30,10,7.345654895190799e-06
31,1,3.883058243299058e-06
31,2,2.3870706745799094e-06
31,3,1.174046818130016e-06
31,4,2.464887982127156e-18
31,5,6.778499291860624e-06
31,6,1.54351609007977e-05
31,7,1.0670208278099167e-07
31,8,2.57559013117769e-06
31,9,1.446978399949135e-18
31,10,1.7431174969908505e-19
32,1,1.1426260092068189e-06
32,2,2.1464556430356486e-05
32,3,0.0
32,4,6.015658786571129e-06
32,5,0.0
32,6,1.285796013932028e-18
32,7,3.3505289989444335e-05
32,8,3.3045284141947465e-05
32,9,1.2071066531321034e-17
32,10,1.775465760739739e-17
32,11,0.0
33,1,1.8745985848548348e-18
33,2,2.2901748796742503e-05
33,3,0.0
33,4,1.1844810142167793e-05
33,5,1.4621664223996978e-05
33,6,0.0
33,7,3.50394722444673e-18
33,8,3.5642978396804336e-18
33,9,1.5206503035511136e-18
34,1,1.7714645569782774e-19
34,2,1.8532432685955833e-06
34,3,1.7342449835253755e-19
34,4,2.1888611285346426e-05
34,5,2.3079700690047187e-19
34,6,2.752382028313194e-08
34,7,1.1972881885821886e-18
34,8,1.5459693721402923e-06
34,9,5.447922766636546e-07
34,10,6.966664355633647e-19
34,11,5.447922766452875e-07
