season,week,xi
20,2,2.944515313511472e-06
20,3,1.5169700675330183e-06
20,4,3.106339056710278e-06
20,5,1.6007195298263941e-06
20,6,1.0110947933188709e-06
20,7,1.2029581465756235e-05
20,8,1.100781567464662e-06
20,9,1.1007815674383767e-06
20,10,1.1007815674425852e-06
21,1,9.331170827177808e-06
21,2,7.304661931365503e-06
21,3,9.331170827165848e-06
21,4,3.64581037733933e-06
21,5,9.331170827166929e-06
21,6,6.310439563920975e-06
21,7,3.878431453448235e-06
21,8,4.645981718734168e-06
21,9,8.778843526095988e-06
21,10,9.327365951139547e-06
21,11,7.33401005109827e-06
22,1,0.0
22,2,2.469847448086058e-18
22,3,0.0
22,4,4.406918344797836e-18
22,5,7.433946821512051e-19
22,6,8.966464131666666e-19
22,7,7.47429054873763e-07
22,8,1.1181043675664112e-05
22,9,6.045096764866742e-19
22,10,3.554583944748414e-19
23,1,4.472982041745058e-06
23,2,4.549631027412599e-06
23,3,2.077430490491148e-06
23,4,3.026794990448877e-06
23,5,4.47298204173954e-06
23,6,2.367703085116494e-06
23,7,5.819295821413323e-06
23,8,7.119388958748316e-06
23,9,6.725563512078229e-06
23,10,4.472982041741079e-06
23,11,4.472982041741206e-06
24,1,1.285920573243249e-05
24,2,3.20710392505932e-06
24,3,3.666991420721787e-06
24,4,4.853943682965521e-06
24,5,8.612378764718508e-06
24,6,1.0720501695774902e-05
24,7,7.822887534520443e-06
24,8,7.2178557287540434e-06
24,9,1.284200098023522e-05
24,10,1.2842000980225495e-05
25,1,0.0
25,2,1.9445430208521584e-18
25,3,0.0
25,4,1.97131424312575e-06
25,5,2.1835657581495155e-06
25,6,5.841845485039975e-19
25,7,5.51526578589456e-06
25,8,2.0679370372206116e-06
25,9,1.4442006999368374e-18
25,10,3.8185361813499284e-19
26,1,3.4050724479622874e-19
26,2,8.037175982525479e-06
26,3,1.6155842162892e-18
26,4,5.469806876396461e-19
27,1,1.1286780920358681e-07
27,2,1.9217246281336017e-18
27,3,4.862624649558786e-06
27,4,9.619873202416612e-06
27,5,5.412969899382138e-06
27,6,8.199868732247604e-06
27,7,6.3021604147564175e-06
27,8,5.412834941030159e-06
27,9,5.412969899376349e-06
28,1,2.5081881856107847e-06
28,2,2.168959848489367e-06
28,3,2.5081881856087437e-06
28,4,4.84306454892243e-06
28,5,2.508084564143471e-06
28,6,3.484499803430493e-06
28,7,8.467266182474075e-06
28,8,6.357822559439175e-06
28,9,2.508188085672692e-06
28,10,2.508188185607931e-06
28,11,2.5081880856734745e-06
29,1,5.868633952584874e-06
29,2,3.400316232356164e-19
29,3,4.477269013787608e-06
29,4,3.4797659137108724e-06
29,5,2.4639741537312727e-19
29,6,2.8442102868795925e-06
29,7,2.327504361492594e-06
29,8,6.414195411673529e-07
29,9,5.236315591833698e-06
29,10,5.868633964226354e-06
29,11,5.868633964230684e-06
30,1,3.3477639725763006e-06
30,2,2.321674398382901e-06
30,3,2.6888444212695857e-06
30,4,1.561204312373269e-06
30,5,2.0788204196943213e-06
30,6,4.476390102364955e-06
30,7,9.987997943405934e-07
30,8,1.8284624463586328e-06
30,9,3.343365774606171e-06
30,10,3.3433657746039563e-06
31,1,7.467996133343374e-19
31,2,1.1185513105215505e-19
31,3,4.793890736702274e-07
31,4,6.491020693870476e-19
31,5,3.5220708164697435e-07
31,6,5.536030843022077e-06
31,7,0.0
31,8,4.6844049583017167e-07
31,9,3.009818819632617e-19
31,10,8.138246772861931e-19
32,1,4.864082269341326e-19
32,2,1.4861960953684363e-05
32,3,0.0
32,4,0.0
32,5,0.0
32,6,5.827468561702575e-18
32,7,4.6963583127135406e-06
32,8,3.881166736354599e-06
32,9,2.7109653168370823e-18
32,10,2.4919631327773077e-19
32,11,0.0
33,1,1.6046422988765226e-06
33,2,1.4442922335597507e-18
33,3,1.604642298871969e-06
33,4,5.902754910554744e-06
33,5,1.5310210444934286e-05
33,6,4.7997437214417e-06
33,7,1.6046782036046582e-06
33,8,1.6046782035950325e-06
33,9,1.6046422988647124e-06
34,1,7.692601016246815e-07
34,2,7.692601016250815e-07
34,3,1.9040858870580678e-05
34,4,1.3924073780291671e-05
34,5,7.692601016254613e-07
34,6,7.468981451899401e-06
34,7,1.509262377053441e-06
34,8,5.574579322647508e-06
34,9,7.692601016271777e-07
34,10,7.692601016270261e-07
34,11,7.692601016249053e-07
