season,week,xi
21,7,8.511076433346674e-06
21,8,8.511076433345749e-06
21,9,8.5110764333451e-06
21,10,8.511076433347404e-06
21,11,8.511076433347375e-06
22,1,1.4821715834007528e-06
22,2,1.482171583401208e-06
22,3,1.482171581375288e-06
22,4,1.4821715813726709e-06
22,5,1.4821715752124184e-06
22,6,1.482171583403002e-06
22,7,1.488764190710485e-06
22,8,1.4821715752155236e-06
22,9,1.4887641907112654e-06
22,10,1.4821715752137192e-06
23,1,1.2011985983250047e-19
23,2,0.0
23,3,0.0
23,4,3.3510740975748257e-19
23,5,0.0
23,6,0.0
23,7,3.664476288058917e-19
23,8,1.1323771713605928e-19
23,9,0.0
23,10,1.3245477712689122e-19
23,11,0.0
24,1,7.130509038208719e-07
24,2,7.130509038215879e-07
24,3,7.130509061220186e-07
24,4,7.130509038209114e-07
24,5,7.13050906121923e-07
24,6,7.130509061200389e-07
24,7,7.130509038213425e-07
24,8,7.130509061209765e-07
24,9,7.130509061212909e-07
24,10,7.130508995832752e-07
25,1,4.810149215049255e-07
25,2,4.810149215050906e-07
25,3,4.810149215081222e-07
25,4,4.810149215063537e-07
25,5,4.810149215057109e-07
25,6,4.81014921505296e-07
25,7,4.810149215085975e-07
25,8,4.810149215070431e-07
25,9,4.810149215071959e-07
25,10,4.810149215070467e-07
26,1,1.0048806382465067e-05
26,2,1.004880638246613e-05
26,3,1.0048806382465273e-05
26,4,1.0048806382464596e-05
27,1,3.937220259001345e-06
27,2,3.937220302176893e-06
27,3,3.937277032237152e-06
27,4,3.9372202520757116e-06
27,5,3.937220242647657e-06
27,6,3.9372202426494106e-06
27,7,2.203630105064986e-06
27,8,3.937220252139147e-06
27,9,2.2036301050702082e-06
28,1,2.5985565635741266e-07
28,2,2.59869383167901e-07
28,3,2.8680354164769844e-07
28,4,2.868035416494209e-07
28,5,2.86803541648501e-07
28,6,2.868035416493115e-07
28,7,2.8680354164901383e-07
28,8,2.8680354164997733e-07
28,9,2.5985565635476516e-07
28,10,2.8680354165010243e-07
28,11,2.868035416495756e-07
29,1,0.0
29,2,1.0109073527684058e-18
29,3,0.0
29,4,0.0
29,5,7.984609016851866e-19
29,6,3.1313749268807416e-20
29,7,6.594945587762779e-19
29,8,0.0
29,9,1.495277849699857e-19
29,10,0.0
29,11,4.3153681684646433e-19
30,1,1.1360829405048303e-18
30,2,7.517417406881916e-20
30,3,0.0
30,4,0.0
30,5,7.623296525288703e-21
30,6,0.0
30,7,0.0
30,8,1.1468826105823227e-18
30,9,0.0
30,10,0.0
31,1,7.574592130821581e-19
31,2,0.0
31,3,5.857232830263487e-19
31,4,0.0
31,5,4.618447144904073e-19
31,6,3.7460032092321432e-19
31,7,0.0
31,8,0.0
31,9,0.0
31,10,0.0
32,1,2.6850905155649557e-19
32,2,0.0
32,3,0.0
32,4,0.0
32,5,1.9196046626706953e-19
32,6,0.0
32,7,6.974661192562925e-20
32,8,0.0
32,9,0.0
32,10,1.4388162591487236e-19
32,11,2.190827746448504e-19
33,1,0.0
33,2,8.023510053134731e-19
33,3,1.3704831610732946e-19
33,4,3.180936181094903e-19
33,5,0.0
33,6,1.5696095757479569e-19
33,7,2.245240324815102e-19
33,8,0.0
33,9,3.312578189566537e-19
34,1,0.0
34,2,1.9534658479616594e-19
34,3,0.0
34,4,7.786203656847305e-20
34,5,1.4211695442845068e-20
34,6,3.142076196588774e-20
34,7,0.0
34,8,0.0
34,9,0.0
34,10,2.856442451475971e-19
34,11,7.525299155622837e-20
