season,week,xi
19,10,9.829322009540919e-30
19,11,2.6217050883950327e-22
20,1,4.035351990007011e-07
20,2,4.035351990027717e-07
20,3,4.035351989873596e-07
20,4,4.0353519902628293e-07
20,5,4.03535198982919e-07
20,6,4.035351990212175e-07
20,7,4.0353519900793366e-07
20,8,4.035351990116321e-07
20,9,4.035351990074847e-07
20,10,4.0353519902676494e-07
21,1,5.26900914813939e-07
21,2,5.269009148217364e-07
21,3,5.269009148066765e-07
21,4,5.269009148299306e-07
21,5,5.269009148350058e-07
21,6,5.269009147995755e-07
21,7,5.269009148616385e-07
21,8,5.269009147955393e-07
21,9,5.269009148140268e-07
21,10,5.26900914838878e-07
21,11,5.26900914796557e-07
22,1,2.4223223087577797e-07
22,2,2.4223223086896973e-07
22,3,2.4223223087741894e-07
22,4,2.4223223086937287e-07
22,5,2.422322308715115e-07
22,6,2.422322308752896e-07
22,7,2.422322308676534e-07
22,8,2.422322308776692e-07
22,9,2.422322308903679e-07
22,10,2.422322308798151e-07
23,1,3.049343599004489e-07
23,2,3.0493435989609823e-07
23,3,3.0493435989653504e-07
23,4,3.0493435989766344e-07
23,5,3.049343599105603e-07
23,6,3.0493435991231775e-07
23,7,3.049343599285898e-07
23,8,3.0493435990115634e-07
23,9,3.0493435992860746e-07
23,10,3.0493435990501807e-07
23,11,3.049343599298371e-07
24,1,1.6141033354581244e-07
24,2,1.6141033352421922e-07
24,3,1.614103335249708e-07
24,4,1.6141033353888027e-07
24,5,1.6141033352341237e-07
24,6,1.6141033353361117e-07
24,7,1.614103335352881e-07
24,8,1.614103335304341e-07
24,9,1.6141033352378485e-07
24,10,1.614103335301664e-07
25,1,6.384399550211027e-20
25,2,3.180736615911488e-19
25,3,8.400797056551984e-20
25,4,6.633908770812491e-21
25,5,3.129404765872897e-21
25,6,2.7150910937450173e-19
25,7,2.492871576834297e-19
25,8,1.4236213142664546e-19
25,9,4.90543413620464e-19
25,10,8.445631242698593e-24
26,1,5.0938765913464645e-20
26,2,1.7462487277901004e-19
26,3,5.2529217200474277e-20
26,4,2.926513726254324e-19
27,1,1.2995580235772382e-07
27,2,1.2995580237769212e-07
27,3,1.2995580236216172e-07
27,4,1.299558023552154e-07
27,5,1.2995580235537278e-07
27,6,1.299558023659658e-07
27,7,1.2995580236254614e-07
27,8,1.2995580236751767e-07
27,9,1.29955802360184e-07
28,1,6.973110162004982e-19
28,2,1.672471320171474e-19
28,3,2.12845096375958e-20
28,4,6.423782239355449e-20
28,5,2.970070457714596e-19
28,6,2.8513332067285396e-19
28,7,3.9823528724886394e-20
28,8,2.543469946658439e-19
28,9,4.7887684412592855e-26
28,10,1.063936515848417e-24
28,11,3.1760541813263296e-19
29,1,2.0356105381181574e-07
29,2,2.0356105379794197e-07
29,3,2.0356105379087401e-07
29,4,2.0356105378853975e-07
29,5,2.0356105383621892e-07
29,6,2.0356105379142331e-07
29,7,2.035610537981638e-07
29,8,2.035610537918828e-07
29,9,2.0356105379811178e-07
29,10,2.035610538194502e-07
29,11,2.035610538054553e-07
30,1,3.527915641306803e-07
30,2,3.5279156412737875e-07
30,3,3.5279156414023227e-07
30,4,3.5279156411813254e-07
30,5,3.5279156413405406e-07
30,6,3.5279156412851235e-07
30,7,3.5279156411808744e-07
30,8,3.527915641218453e-07
30,9,3.5279156416274275e-07
30,10,3.5279156412459916e-07
31,1,4.3676818682026284e-07
31,2,4.3676818682314254e-07
31,3,4.367681868054266e-07
31,4,4.3676818681494215e-07
31,5,4.367681868213505e-07
31,6,4.36768186836696e-07
31,7,4.3676818680804603e-07
31,8,4.367681868375831e-07
31,9,4.367681868205459e-07
31,10,4.3676818684854834e-07
32,1,2.2342077284495316e-07
32,2,2.2342077284622323e-07
32,3,2.234207728449099e-07
32,4,2.2342077286268076e-07
32,5,2.2342077284462633e-07
32,6,2.2342077284668378e-07
32,7,2.234207728373347e-07
32,8,2.2342077283796386e-07
32,9,2.2342077284046446e-07
32,10,2.234207728546567e-07
32,11,2.234207728356842e-07
33,1,2.947227752298802e-07
33,2,2.94722775244496e-07
33,3,2.947227752476267e-07
33,4,2.947227752527307e-07
33,5,2.947227752301333e-07
33,6,2.9472277522604566e-07
33,7,2.947227752338202e-07
33,8,2.9472277523226733e-07
33,9,2.947227752350159e-07
34,1,1.5752624626045307e-19
34,2,2.4553785070419766e-21
34,3,3.438562362808512e-21
34,4,1.1878835460436659e-19
34,5,3.544478711446347e-19
34,6,4.0681290959535864e-19
34,7,3.675594777997154e-22
34,8,4.1200645142244953e-19
34,9,2.158008687539531e-19
34,10,1.1511016509904407e-19
34,11,1.2138010122438134e-19
